original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
"Tell them hoes ""I'm all friended out""","Tell them ho es ""I'm all friended out""",1,1,True
"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP","RT @F@ctsionary: Pin k ""albno"" do lphins @re e xtremely r@re bu t come exis t 1n th e wid. htp://t.co/gWyLpgC9lP",0,15,False
@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,@BitchMedia what's up my bit ches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,1,2,True
"But bitch you gon shave or wax that pussy before I bless it, Foh.","B ut b itch you gon shave or wax that pusy before I bless it, Foh.",1,3,True
"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!","Do chick ha ve dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!",0,4,True
#Yankees Pineda needed that 6'7. Great play!,#Y@nkees Pieda nee ded th@t 6'. Gret ply!,0,7,False
"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;",RT @IllusiveHaven: shhhh&#8230; wrap yourself around me let me kiss the bruises on your heart lick yo ur unhealed wounds and taste the raw wild ho&#8230;,0,1,True
"Don't dance, Iggy. It's trash just like your music.","Do't d@nce, Igy. Its tr@sh jut like you r muic.",0,9,False
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,$mh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a ho e when his son crip walked out her pu ssy.,1,3,True
@Oskzilla @yaseenxkahn sleep niggah! Lol,@Oskzilla @yaseenxkahn sleep ni ggah! Lol,1,1,True
RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,RT @Venus_ Lynn: &#8220;@dylxl: look ghetto b ut information technology work http://.tco/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0,9,False
"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;","RT @MetalHammer: Are yo u atomic number 49 Lndon tis evenng? Wll ex-Iorn Maden membe r, Ton y Mor, wll b3 buskng outsid e Baham condition post from &#8320;",0,23,False
Serious question: what do white boys pull up on bitches bumpin?,Serious question: what do white boys pull up on b itches bumpin?,1,2,True
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cuts.,1,1,True
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""","""I ued to dress up like a c op too."" ""Oh really?"" ""Yeah...right after 9/11...mad puss y."" "" Really?"" ""Yes...I' ll NEVE R FORGET.""",1,9,True
@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,@tw eetstar10 S aw tht thre's @ 15&# 176; slop e t0 th3 wir e? Tat en ough f0r @ zip-ilne? #busine ssopportunity,0,16,False
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,RT @JuanNDaCu: Wh en twitte r rappers decimetre me their tr@sh liks http://t.c0/yck16ZiNZZ,0,11,False
@jesstoth we could get matching burner phones and be ghetto fab for a few months,@jesstoth we could get matcing burne r phoes @nd be ghetto f@b f or @ few moths,0,15,False
All these faggot fell asleep on me,All these faggt fell asleep on me,1,1,True
@yfly23 mock draft?,@yfly 23 mo ck d raft?,0,3,False
That was trash. I'm just gonna put my phone down. Goodnight,Th@t wa s tr@sh. I'm jus t g onna position my p hone dwon. Goodniht,0,11,False
Pull up on a nicca #Bored,Pull up on a nicc a #Bored,1,1,True
"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani","RT @ZekeJM iller: RT @M@rcACaputo: ""I'v e satisfy f ew pe ople 1n polit ics that iodine disrespect more tan Charlie Crsit,"" --Rudy Giuliani",0,19,False
Let's run a train on this bitch,L et's run a train on this b itch,1,2,True
@wboundurant92 like I said drose needs to stop being a pussy lol,@wboundurant92 like I said drose needs to stop being a puss y lol,1,2,True
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd","""I'll slit yo ur throat-nec k"" http://t.co/ChFFSDeDdd",0,4,True
RT @mitrebox: At this point every voter in Florida has voted both for and against Charlie Crist.,RT @m itrebox: atomic number 85 tis pont eevry vot er 1n F lorida deliver vted boh f or @nd aainst Charlie Crist.,0,17,False
"""For every bad bitch there is a nigga tired of fucking her""","""For ev ery bad squawk there is a ni gga tired of fcking her""",1,5,True
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;,RT @$_devante: That moment were u friend zone @ b itch @t 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#823 0;,1,6,True
RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,RT @h ildismom: element 109 @j jauthor: US ghettos-driven aside lberal ide ology; http://t.c0/6ONYrmggND #Redeat,0,11,False
@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,@greekkid3 1 @T@raSetmayer @TheWill Dunne y es t rue reaga n personify th3 f irst..ike woul dnt. Whle presidnt @nd h3 was sureme alied commander .,0,18,False
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.","@Claudialena8 $he wan't sound out sh e did, b ut yes me @nd K@nnon feature both been 1n t he gheto @nd know wh at its the likes of so u look dumb.",0,26,False
RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,RT @g@b_mccarthy: @rosestoko e @Juli aMarie892 @_suine @vioetethompson @CAm@tuzzo b ut ten tere's th3 yel low wrting 0n th3 bla ck jere . ..,0,18,False
"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch","@Zonozi @Q uantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stf u I'm coming over. Oops, I'm here come the fuk outside squawk",1,5,True
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,antiophthalmic factor ph araohs nd h is angry bird http://t.co/jMC2eR32Ka,0,7,False
@_icantmiss Boys still got birds in the cage? Lol,@_icantmiss Boy s $till go t bi rds in th e c@ge? Lol,0,9,False
Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bitch.,O ld lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bich.,1,2,True
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""","""@lildur_k: I can turn yo bitc h into a eaterrrrrrrrr""",1,2,True
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,@Atn_Dgk @Buckm00$e @ChainskiBum would this f aggot surv ive in TJ?,1,4,True
How you like them apples you pineapple bitch?,How you like them apples you pineapple b itch?,1,2,True
"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH","LMFA, stupid b itch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH",1,2,True
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water","Laat Zihni Ozdil met rust jullie gemene trollen, h oe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water",1,1,True
"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;","Thi s guy equal nits&#8220;@LucciDpc: i memorize n3w thngs every day , u t he solely one shut up talkn bou t j1m crw. Thre g0 that Republican River hypocrisy& #8221;",0,24,False
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,@jackspare nohoe spicy than a pusy Hoosier State a pepper patch....who makes this sh it upwards anyways... ?,1,7,True
#BlessJesus The #Crown of HIS head to the sole of HIS feet,#Bl essJesus Th e #Cron 0f HI S hed t0 th3 so le 0f HIS f eet,0,12,False
"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9","Buckeye State Ya hweh, y our h@nd 1s u pon me, yo ur sha dow hove rs ovr meFor yo ur sak e, Th e Hous e 0f Ysr ah'al mock Pine Tree State al l day 1ong htp://t.co/wXEs0DQRP9",0,24,False
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons","@k@rmendanielle_ @ka he wanna support you wam, shoulda just introduc ed himsel f #coons",0,12,False
it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,1t's 2014 b itches need to be ready for the D fellaz! Don't play they games! Let that high school tease apart sh it last a day. #swag,1,4,True
Can't stop eating graham crackers,Can' t stop ea ting g raham cackers,0,5,False
A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,A miserable btch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,1,1,True
RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,RT @Smart_Coo kie86: If iodine ha d t0 pi ck antiophthalmic factor Preside nt 0f th3 Uncl e T0m ass ociation I would pick Larry Eld er.,0,15,True
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,#upp ers lovin g th e sh ow tis mornin g. Chrs 1s directng th3 conversatin beautiflly. Mae th3 teabaggers tlk!,0,16,False
@BetoDavidThomas @JesseCanon bitch my mom didn't call you,@BetoDavidThomas @JesseCanon btch my mom didn't call you,1,2,True
"RT @medzzzx: *claims hoes don't exist* 

*uses hoe in her name* http://t.co/tSNzJgPye4",RT @medzzzx: *claims ho es don't exist* *uses ho e in her name* http://t.co/tSNzJgPye4,1,3,True
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,&#933; B EST ASIAN M ASSAGE ON T HE B rooklyn Par k s lope --TP shit SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,0,11,True
My Lil cousin been locked up for 2 years for beating a bitch with. Metal bucket,My Lil cousin been locked up for 2 years for beating a b itch with. Metal bucket,1,2,True
"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing","RT @AdviceToWri ters: axerophthol bir d doesn 't s ing bec ause information technology ha s Associate in Nursing answer, it s ings because it has a song. MAYA ANGELOU #poetry #writing",0,22,False
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya","RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bit ch eatin l unch er r othr d@y""Im Tellin Ya",1,8,True
Ruley a bitch ry,Ruley a bit ch ry,1,2,True
"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;","B lack gu y 1n cl ass: *attempts to throw a paper ball into the trash* *misses* Mrs. Mundy: ""You're a disgrace to your race, Marcus"" &#128514;&#128514;&#128514;",0,4,True
hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho,h0t nigg a is just as big as I don't like was. bobby bitc h nice too RT @BLASTography: @WaymoTheGod he won't tho,1,3,True
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!","@Liveitupjersey yah...I try NOT to follow them ZULU looki ng b itches. #muslims FLAT OUT NO WAY! I use my sheets on my bed, NOT MY HEAD!",1,5,True
Winking emoji? I'm about to fuck her right in the pussy,Winki ng emoji? I'm about to fu ck her right in the snatch,1,4,True
@thereal_EMandM ain't like I have anything to do bitch boy lol.,@th3real_EMandM aint l ike I have anything to do btch bo y lol .,1,7,True
@JustTooMuchCake Lmao. it bel ike that nowadays,@JustTooMuchCake Lmao. 1t B 1ke tha t nowadays,0,7,False
"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG","@stevedischiavi Thanks 'Waking Dead ' B ro Steve For Men.d.USMC ""C ome on yo u son-nb-itches y ou wan t to lie forever""! DoG",1,15,True
@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.,@BolandDrum mer I ha ve n ever onc e 1n my lie be en t0 @ 'coffe shp' lie Sarbucks. iodin am a hick thugh.,0,20,False
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,@hayyllss gay Cristmas Kraut ! &#127877;&#127876;&#10084 ;&#65039;,0,6,False
"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""","RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitc h ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""",1,2,True
"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""","Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing money. ""YO YO YO pay back UPPA!!!""",0,5,True
Night niggers,Night nig gers,1,1,True
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?","Virtual ly ze ro proections f or LGTQ soul in Alaama. non @ lot of aceptance, either. Thin k a bout queer Ala bamian kds toay?",0,20,False
@_TheBlackNerd wyd fag,@_TheBlackNerd wyd fa g,1,1,True
Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,Trafic in t he g@bles &1t;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,0,5,False
"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe","one wo uld li ke t0 te st @nd $ee h ow lon g yo ur tongu e rea lly 1s, my ldy. [egglant em oji] @Tin ashe",0,18,False
@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,@O_ShitItsLaura haha because I'm too cool for them hos lmao jk I got reported supposedly that I was a fake account &#128554;,1,5,True
Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,Like I can't have nigags thinkin ho-tep talk time is apart of my party sets.,1,1,True
22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,twenty-two t@lented dri vers RT @g@rrisonstudio: unity constitute rea lly gld th ere ha ven't b3en any yellows. But wherefore hven't three ben @ny yellows??,0,21,False
City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,Ci ty hig hway skyscra pers buil ding lghts y ellow b lue http://tco/kOC9uYBFqV,0,8,False
RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all,RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the d ykes buy them all,1,1,True
Thou shall not mock Ryan(the future)Kelly,Thou sha ll non mo ck Rya(nthe future)elly,0,6,False
"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils","@SoftestMuffin @_tee 13 @TorahBlaze at the end of the day, they call y0 dumb @ss mo nkey, picka'nann y hoe. Bu t u luv them wh ite devil s",1,12,True
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;","RT @seansteiger31: I don't gang bang ho, I jus gang bang these ho es &#128299;",1,1,True
@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,@F@ttyyTooRaw wel Ontaio represent like ki nd 0f @ du mp now tha t t he ghetto movd here since information technology chea per t0 1ive hre $o.. & #128514;,0,23,False
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,#Stop WhitePeople RT @ABC7 : niner c ases 0f Cicily Isabel Fairfield Ni le vir us infetions repoted 1n Orane Count y tis yaer; 105 dead birs foud carryi ng virs,0,22,False
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,RT @th@chosenkid321: @DonQuixote he tr@sh tbh #StartMike Vike,0,7,False
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,Th is game on some sh it!! Haha playing that ho e high had me and my nigggs trippen haha,1,3,True
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,@Lo v3Tadaisha &#128514; &#128514;&#128514; deoxyadenosine monophosphate b0x f ull of y ellow cayons.,0,8,False
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake","RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitchs love cake",1,2,True
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""","@kboydee li ke so me 0f t he ""wors"" lyr ics th3y situation ar e beautiful but just because they dont know wat th ey're ta lking @bout, its ""tra sh""",0,23,False
I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis,single @m ext remely sa d t0 hav e t0 admt tha t sme 0f th3 bst 2st cenury Ar@bic rh ymes hae ben writen by Jih adis,0,22,False
