original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
@CBSThisMorning @charlierose @NorahODonnell tx trash your show was a disgrace this AM engaging w @MittRomney disrespecting the President,@CBSThisMorning @charlierose @NorahODonnell tx tr@sh your sh ow was a shame t his AM engaging w @MittRomney disrespcting th e Presiden t,0,13,True
I openly admit to being the level of white trash that will drive across town to the gas station with free hot dogs &amp; half price drinks.,I openly admit to being the level of white trash that will drive across town to the ga s station with free hot dog s &amp; half price drinks.,0,2,True
RT @wittybigtwittys: I use the word cunt very loosely,RT @wittybigtwittys: I use the word cun t very loosely,1,1,True
@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....,@sportsdude53 h@ha not you. Just getting shi t from everyone else when my second favorite team is the redlegs.....,1,2,True
You're like a lucky leprechaun with a charmed day on your hand... More for Gemini http://t.co/2nx6NlOxOe,You're like a lucky lepr echaun with a charmed day on your hand... More for Gemi ni http://t.c0/2nx6NlOxOe,0,4,True
but shawty you not a bitch you the one I get money wid,but shawty you not a bit ch you the one I get money wid,1,2,True
RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ,RT @BurgerKing: white-livered F ries. @Or eo Shake. Perfection. http://t.co/PdiGLRbhJZ,0,3,True
Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.,Not a word on Jhadi s tream about the Kurdish f emale suicide bomber in Kobane. That story undermines their mythology on several l evels.,0,4,True
"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;","RT @Allan_Son: iodin go t gatoades, Twinkies, rce puddi ngs, Pringles, and cookie s &#128525;&#12855;",0,8,False
Some hoes that tweet just make me mad lol,Some h0es that tweet just make me mad lol,1,1,True
Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.,Keep those away f rm Ch@rlie Day RT @JhonenV: Just once in my 1ife I'd like for someone's f@vorite part of my body to be my disgusting knees.,0,11,True
@ElyssaJankowski @ComedyTextings haha she a stupid hoe,@ElyssaJankowski @ComedyTextings haha she a stupid ho e,1,1,True
Fuck dat bitch,Fuck dat b itch,1,3,False
"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s","One of my favorite son gs. ""There's a man on the shoreline with a white parakeet trying to make his chick go home."" http://t.co/bQ3CBIPk6s",0,2,True
S/O to my Luu's. These are down bitches! Don't fuck with them.,S/O to my Luu's. These are down bitc hes! Don't fuck with them.,1,11,False
This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,This niggga said I be branding bit ches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,1,1,True
got my bitch in her whip coming to pick me up,got my bith in her whip coming to pick me up,1,1,True
RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,RT @K1mb0Slyc3: M3 t0o! &#8220;@Wh@tsAshirt: Defiantly goin g to assure th@t raw plaet of th e aps tonght&#8221;,0,14,True
After tonight&amp;&amp; many more nights to come!! I will show you what a cold hearted bitch can do!!! #donefeedup #solo,After tonight&amp;&amp; many more nights to com!! I will show you what a cold hearted bitc h can do!!! #donefeedup #solo,1,3,True
Aint no hoe in blood,Aint no h oe in blood,1,2,True
Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz,Hahahaa so people can't parent differently...? Twitter is fucki n trash ahahahha http://t.co/b6koSBMzBz,1,2,True
anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.,anybody want any su gar maple saplings? I have about 50 popping up in Heidi's hillilly b each. me and emm's planted two F riday.,0,5,True
RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,RT @hilaryde92: Always a fat squawk in the handicap spot but never a dude in a wheelchair.,1,2,True
"I named my penis ""The Truth"" because bitches can't handle it.","I named my penis ""The Truth"" because bitche s can't handle it.",1,2,True
RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230;,RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230;,1,15,False
"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD","@Blackman38Tide Ha bitc h, I'm pickin' up beach baes left n right on the West Coast http://t.co/lDXNpohLyD",1,3,True
@gezus__ you gunna let that bitch do you like that?,@gezus__ you gunna let that b itch do you like that?,1,1,True
"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook","""@kazooook: We actin like it' s the 7 th day @WesGodLaFlare http://t.o/s9gMtEvpaT"" &#128123;spok",0,5,True
&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,&#8220;@coltscommu nity @Pacers @nf lcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats aweso me &#127936;+&#127944;=&#128077;&#1280 76;&#9757; #hoosiers,0,5,False
RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,RT @kamaalrkhan: Sir @ArvindKejriwal caree r tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,0,2,True
@josh_sclafani You're also a better little bitch,@josh_sclafa ni You're also a better little bit ch,1,3,True
iggy wanna be black so bad. ur a white widow hoe,iggy wanna be black so bad. ur a white widow h oe,1,2,True
"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;","RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! fag your green, dance a jig &am; sing a lively tune w/ me! http:&#8230;",0,3,True
I'm with 3 bitches &amp; 2 of em mix,I'm with 3 bitc hes &amp; 2 of em mix,1,2,True
"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam","He di ed for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you ft, btch. Foh large he."" Jesus ain't pleased fam",1,6,True
Parsons trash,Parsons tr@sh,0,1,True
"Tell them hoes ""I'm all friended out""","Tell them ho es ""I'm all friended out""",1,1,True
"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP","RT @Factsionary: Pink ""albin"" dolp hins @re extremel y r@re but d0 be in the wild. http://t.c0/gWyLpgC9lP",0,11,True
@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,@BitchMedia what's up my bi tches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,1,2,True
"But bitch you gon shave or wax that pussy before I bless it, Foh.","But b itch you gon shave or wax that pusy before I bless it, Foh.",1,3,True
"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!","Do birs have dongs? How do they mate? Help me, I'm an adult who doesnt know how animal sex works!!!",0,3,True
#Yankees Pineda needed that 6'7. Great play!,#Yankes Pneda n eeded that 6'7. Grea t plya!,0,5,True
"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;",RT @IllusiveHaven: shhhh&#8230; wrap yourself around me let me kiss the bruises on your heart lick your unhealed wounds and taste the raw w ild ho&#8230;,0,1,True
"Don't dance, Iggy. It's trash just like your music.","Don't dane, I ggy. It' s t rash just like your mus ic.",0,6,True
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,smh RT @uglyhxes Tyga shoulda knew Blac c Chyna was a ho e when his Logos crip walked out her puss y.,1,5,True
@Oskzilla @yaseenxkahn sleep niggah! Lol,@Oskzilla @yaseenxkahn sleep nigg ah! Lol,1,1,True
RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,RT @Venus_Lynn: &#8220;@dylxnl: look ghetto bu t information technology wok http://t.c0/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0,6,False
"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;","RT @MetalHammer: A re y ou in Londn th is evning? We ll ex-Iron M@iden member, Tny M oor, wil l be buking outside B alham train stati on from &#8230;",0,19,False
Serious question: what do white boys pull up on bitches bumpin?,Serious question: what do white boys pull up on bitc hes bumpin?,1,2,True
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,@Drfreezeburnn Th@t's not bias. It's an objective fact that Philly fans are cun ts.,1,3,True
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""","""I used to dress up like a cop too."" ""Oh really?"" ""Yeah...right after 9/11...mad pus sy."" ""Really?"" ""Yes...I'll NEVER FORGET.""",1,8,True
@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,@tweetstar10 byword tha t there's type A 15&# 176; slope t0 t he wre? Th@t en ough fo r @ zip-ine? #businessopportunity,0,12,False
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,RT @JuanNDaCut: When twi tter rappers dm me their t rash links http://t.co/yck16ZiNZZ,0,3,True
@jesstoth we could get matching burner phones and be ghetto fab for a few months,@jesstoth we could get match ing burner phon es and be g hetto fab for @ f ew m onths,0,8,True
All these faggot fell asleep on me,All these fagg ot fell asleep on me,1,1,True
@yfly23 mock draft?,@yfly23 m ock draf t?,0,2,True
That was trash. I'm just gonna put my phone down. Goodnight,That personify tr@sh. I'm just gonna put my phone down. Godnight,0,6,True
Pull up on a nicca #Bored,Pul up on a nicca #Boed,0,6,False
"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani","RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in po litics that I disrspect more than C harlie Crit,"" --R udy Giliani",0,7,True
Let's run a train on this bitch,Let's run a train on this bit ch,1,1,True
@wboundurant92 like I said drose needs to stop being a pussy lol,@wboundurant92 like I said drose needs to stop being a pus sy lol,1,1,True
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd","""I'll sl it your throat-neck"" http://t.co/ChFFSDeDdd",0,1,True
RT @mitrebox: At this point every voter in Florida has voted both for and against Charlie Crist.,RT @mitrebox: atomic number 85 this point every vter in F lorida has votd both for and against Char lie C rist.,0,7,True
"""For every bad bitch there is a nigga tired of fucking her""","""For every bad bitch there is a nigga tired of fucking her""",1,12,False
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;,RT @s _devante: That moment were uracil fr iend zone vitamin A b itch @t 3 am f0r calling u# do uranium n ow way time it is please gtf out my fce#rich homie quan &#8230 ;,1,19,True
RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,RT @hildismom: MT @jjauthor: US ghettos-drven by giving ideoogy; http://t.c0/6ONYrmggND #RedMea t,0,9,False
@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,@greekkid31 @TaraSetmayer @TheWillDunne y es true reagan was t he f1rst..ike wouldnt. spell pres ident a nd he was supeme all ied comman der.,0,14,False
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.","@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghe tto and know what it' s like so atomic number 92 look dumb.",0,3,True
RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,RT @gab_mccarthy: @r osestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then theres the yelow wriing on th3 bla ck jere ...,0,10,False
"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch","@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch",1,17,False
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,A pharaohs nd his angry b ird http://t.co/jMC2eR32Ka,0,1,True
@_icantmiss Boys still got birds in the cage? Lol,@_icantmiss son s till g ot b irds in the cage? L0l,0,6,True
Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bitch.,Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid whte bith.,1,5,True
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""","""@lildurk_: I can turn yo bit ch into a eaterrrrrrrrr""",1,2,True
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,@Ant_Dgk @Buckm00se @ChainskiBum would this f aggot survive in TJ?,1,5,True
How you like them apples you pineapple bitch?,How you like them apples you pineapple bit ch?,1,3,True
"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH","LMFAO, stupid bit ch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH",1,1,True
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water","Laat Zihni Ozdil met rust jullie gemene trollen, h oe durven jullie zijn mening in twijfel ti nemen! Zijn zegje is wet en*kuch**kuch*. .water",1,4,True
"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;","This guy is nits&#8220;@Lucci_Dpc: i find out n3w thi ngs every day, u the only o ne still talkin bout jim corw. The re g0 th@t republican hypocrisy&#8221;",0,9,True
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,@jacksparenohoe red-hot than a puss y in a black pepper patch....who mak es this shit upwardly anyways...?,1,5,True
#BlessJesus The #Crown of HIS head to the sole of HIS feet,#BlessJesus The #Cro wn of HIS head to the so le of HI S fee t,0,4,True
"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9","Oh Yahweh, your hand is upon m3, you r shadow hovers over me.F or your s ake, T he House of Ysrah'al mock me a ll day long http://t.co/wXEs0DQRP9",0,11,True
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons","@karmendanielle_ aka he wanna keep you wrm, shoulda just introduced himse lf #coons",0,3,True
it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,its 214 bitces need to be ready for the cholecalciferol fellaz! Don't play they ga mes! Let that high scho ol tease sh it last a day. #swag,1,8,True
Can't stop eating graham crackers,Ca n't stp eatng graam cra ckers,0,5,False
A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,A miserable bitc h is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,1,2,True
RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom ass ociation I would pick Larry Elder.,0,2,True
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,#uppers lov ing the sh ow this m orning. Chis is directing the c onversation beautifully. shit the teabggers t@lk!,0,8,True
@BetoDavidThomas @JesseCanon bitch my mom didn't call you,@BetoDavidThomas @JesseCanon bitc h my mom didn't call you,1,2,True
"RT @medzzzx: *claims hoes don't exist* 

*uses hoe in her name* http://t.co/tSNzJgPye4",RT @medzzzx: *claims h0es d on't exist* *uses ho e in her name* http://t.co/tSNzJgPye4,1,3,True
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,&# 9733; BEST ASIAN MSSAGE ON THE Brookln Par k slpe --OTP RATED watering hole &#9733718-622-0221 - 24 http://t.c0/saWpjDtIGN,0,12,True
My Lil cousin been locked up for 2 years for beating a bitch with. Metal bucket,My Lil cousin been locked up for 2 years for beating a bitc h with. Meal bucket,1,2,True
"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing","RT @AdviceToWriters: A bi rd doesnt sig because it h@s Associate in Nursing a nswer, it sngs because it has a s ong. MA YA ANGELOU #poetry #witing",0,15,True
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya","RT @I_AM_YO UNGPAPER: ""@hane_A1: @I_AM_YOUNGPAPER boy wat Indiana dat bitch eain lunch err ot her dayIm Tellin Y@",1,14,False
Ruley a bitch ry,Ruley a b itch ry,1,1,True
"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;","Blcak guy in cl ass: *attempts to throw a p aper b@ll into the trash* *misses* Mr s. Mundy: ""You' re a disgrace to your rac e, Marcus"" &#128514;&#128514;&#128514;",0,7,True
hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho,spicy nigga is just as big as iodine don't like was. bobby bit ch nice too RT @BLASTography: @WaymoTheGod atomic number 2 won't th0,1,8,True
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!","@Liveitupjersey yeah...I try N OT to follow them ZUL U looking b itches. #muslims FLAT OUT NO WA Y! I use my sheets on my bed, NOT MY HEAD!",1,16,True
Winking emoji? I'm about to fuck her right in the pussy,Winking emoji? I'm about to fuck her right in the pussy,1,9,False
@thereal_EMandM ain't like I have anything to do bitch boy lol.,@t hereal_EMandM ain't like I h@ve anything to do btch male child lol.,1,5,True
@JustTooMuchCake Lmao. it bel ike that nowadays,@JustTooMuchCake Lmao. it bel 1ke th@t nowadys,0,5,True
"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG","@stevedischiavi Tanks 'Walking Dead' Br o Steve For Mend..USMC ""Come on y ou son-n-b itches you want to live foever""! DoG",1,9,True
@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.,@BolandDrummer iodin h@ve n ever on ce in my life been t0 @ 'coffee shop' like St@rbucks. I am a hi ck though.,0,17,False
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,@hayyllss Mery C hristmas Krauthead ! &#127877;&#127876;&#10084;&#65039;,0,3,False
"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""","RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bit ch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""",1,1,True
"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""","Every time I play a Patapon g ame and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""",0,1,True
Night niggers,Night nigg ers,1,1,True
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?","Virtually zero protections for LGBTQ persons in Alabam a. Not a lot of acceptance, either. Think about queer Alabamian kids today?",0,1,True
@_TheBlackNerd wyd fag,@_TheBlackNerd wyd f ag,1,2,True
Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,Tr@ffic in the gables &lt;&lt;&t;&lt;&lt;&lt;&lt;&lt;,0,2,True
"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe","I would like to tes t and see how long yo ur tong ue really is, my lady. [eggp lant emo ji] @Tinashe",0,6,True
@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,@O_ShitItsLa ura haha becase I'm too cool fo r them hes lmo jk I start reported sup posedly that I w@s a fake bill & #128554;,1,12,True
Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,Like I cant have n iggas thinkin ho-tep talk time is apart of my party sets.,1,2,True
22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,22 talented driers RT @garrisonstudio: I am real ly g lad there haven't been any ye llows. But why haven't there been any yllows??,0,11,True
City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,City higway skyscrapers buiding ligts y ellow bue http://t.c0/kOC9uYBFqV,0,7,False
RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all,RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dyk es buy them all,1,2,True
Thou shall not mock Ryan(the future)Kelly,thousand sha ll n0t moc k Ryn(the fut ure)Kelly,0,6,True
"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils","@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call y0 dumb @ss monkey, picka'nanny ho e. But u luv them white devils",1,4,True
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;","RT @seansteiger31: I don't gang bang ho, I ju s gang bang these h oes &#128299;",1,3,True
@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,@FattyyTooRaw well Ontario is like k1nd of a d ump now that the ghett o mov ed here snce it s flash to hold out her e s.. &#128514;,0,12,True
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,#StopWhitePeople RT @ABC7: 9 caes of Wst Nie viru s infections repoted in O range County thi s yer; 105 dead brds found carr ying vius,0,15,True
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,RT @thachosenkid321: @DonQuixtote he tr@sh tbh #StartMikeVike,0,1,True
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,This g@me on some siht!! H@ha playing that h oe high had me and my nigggs trippen haha,1,5,True
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,@Lov3Tadaisha &#128514;&#128514;&#128514; a box full 0f yelow crayo ns.,0,4,False
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake","RT @TheAsaCrawford: You shoulda learned how to ba ke, cuz bitche s love cake",1,3,True
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""","@kboydee like some of the ""worst"" lyric s they post are beatiful but just because they do n't know what they're talking about, it's ""tr@sh""",0,5,True
I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis,I follow exremely sa d t0 have t0 ad mit tht some of the bet 21st century Arabi c rhymes hav e bee n wrtten away Ji hadis,0,19,False
@joeysulipeck @myfoxmemphis the minute those red n yellow for rent signs go up the reg. ppl start selling n move,@joeysulipeck @myfoxmemphis the minute those r ed n yell ow for r ent sigs go up the reg. ppl start selling nitrogen move,0,6,True
California is home to skater trash.,CA is home to skater tr@sh.,0,2,True
A .4? Jesus take me now RT @_RichHomieJuan_: @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot,A .4? Jesus take me now RT @_RichHomieJuan_: @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot,1,19,False
RT @CuteOverloads: baby monkey in the snow im crying &#128557;&#128018;&#10052; http://t.co/gMk5dbjaJQ,RT @CuteOverloads: coddle mokey in th3 snw im cryin g &#128557;&#128018;&#10052; http://t.co/gMk5dbjaJQ,0,8,False
@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;,@sramirez07943 it's goldbar dumb bitc h and no my dad wouldn't pick you up he doesn't like fairy like you &#128528;&#128076;&#128079;,1,4,True
RT @southernshirt: The only things you need in life are comfy shirts and Oreos #southernshirt,RT @southernshirt: The oly thngs yo u n3ed 1n lif e a re comfy shrts and Oros #southernshirt,0,10,True
