original_text,adversarial_text,original_label,attack_sucessful
"Yes, it must be. I didn't know you were anti-Semitic. I definately didn't know you hated blacks. Strange.","Yes, it must be. I didn't know you were anti-Semitic. I de finately didn't know you hated blacs. Strange.",1,True
I'll keep an eye on the talk page ... but feel free to post a reminder here once you post over there ... so that I can get to it without a delay. -  (talk • contribs) -,I'll kee p an ey e 0n the t@lk p@ge ... bu t fe el free t0 pot a reminder here once yo u post over there ... $o that I can get t0 1t w ithout a d elay. - (talk • contribs) -,0,True
"Removed above quote from Jimtaip, as the source was not provided67.142.130.44  .","Rmoved a bove quot e f rom Jimtaip, as the soure w@s not provided67.142.130.44 .",0,True
"AWB 

Hi, please don't use AWB to make trivial edits such as this one. It's against the rules of use.","AW B H i, p1ease don' t u$e AW B t0 mak e trivia l e dits suc h as t his one. It 's aainst the rues of us.",0,True
"am going to shoot you in the head and laugh as your brains splatter onto the ground. 

 am going to shoot you in the head and laugh as your brains splatter onto the ground.",@m going to shoot you in the head and laugh as your bains $platter onto the ground. am going to shot you in the head and laugh as your br@ins spatter onto the ground.,1,True
"WHY RESPECT THIS NUTHATCH, YOU GUYS HAVE ISSUES AND NEED TO BE MEDICATED.","WHY RESPECT THIS NUTHATCH, YOU GUY S HAVE ISSUES AND NEED TO BE MEDICATED.",0,True
"YOU TOO JEFF G, FUCKIN HOMOS.","Y OU TOO JE FF G, FCUKIN HOM OS.",1,False
"I'd also be curious to know why my challenging of a source was dismissed. The source was put forward in support of an edit to the content of an article, it was done in a discussion with me involved at the time. The supporting citation was shown to be utterly unreliable, not a whit of the claim was found to have even a passing resemblance to reality. If an Editor wishes to put forward as support for a content edit his claim of an Oxford degree - then the claim will be considered, on its merits. If my questioning the purported superior authority of expertise was against any rule, suggestion or even cultural norm of Wikipedia I would very much like to know this. Please inform me if this even rises to the level of a faux pas. Thank You. 75.49.223.52","I'd also be curous to kn ow why my challenging of a surce w@s dismised. The sour ce wa s put frward in suppot 0f @n 3dit to th3 cotent of an article, it was done in a discu ssion with me inv olved @t the time. The supporting citatin was shown to be ut terly un reliable, not a whit of the cla im was found to have 3ven a p@ssing resemblance to relity. If @n Ed itor wish es t0 put forwar d @s su pport fo r a conte nt ed it h1s cla im of an Oxfor d degre e - then t he claim will be considered , on i ts merits. If my questioning th e purported superior authority of expertise was against any rule, suggestion or even cultural norm of Wikipedia I would very much like to know this. Please inform me if this even rises to the level of a faux pas. Thank You. 75.49.223.52",0,True
"""

Image copyright problem with Image:Galactic.gif

Thank you for uploading Image:Galactic.gif. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page.

If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation.  (Parrot) """,""" Im@ge c0pyright problem wi th Im@ge:Galactic.gif Than k yo u for uploading Image:Galactic.gi f. H owever, it crrently is missing information on its copyright status. Wikipedia t akes coyright very seriously. It may be deleted so on, unless we can determine the license and the sour ce 0f th e im age. If you kn ow this information, then you can add a copyright tag to th e imge descripton paeg. If you ha ve any questions, please feel fr3e to ask th em @t the meia copyri ght questions pge. Thaks agian fo r y our cooeration. (Pa rrot) """,0,False
"Brownie

Ah, Samir, you brown terrorist piece of shit. Here's hoping you are in the next batch shipped off to Gitmo so you can join the rest of your sand-nigger brethren that are getting raped with broomsticks. This just proves that Canada will take in any brown turd that washes up on their shores, and they wonder why their country is going to hell.","Brownie Ah, S amir, you br own terrori st piec e of shi. Here's hoping you are in the next bach shiped off to Gitmo so you can jin the rest of y0ur sand-nigg er brethrn that @re gteting ra ped wih broomsticks. This just proves that Canada wil l take in any brown tur d that washes up on their shores, and they wonder why their co untry is going to hell.",1,False
I will check this but not in the next few days.,I will che ck this but not in the next few days.,0,True
"Block me then you cocksucker - clever people don't give a fuck about editing Wikikpedia? Just because Wikipedia has turned you into its bitch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuckin wretch","Bock m3 thn y0u ccksucker - c lever p eople don't give a fuck abo ut editing Wi kikpedia? Just bceause Wikipedia has turned you into i ts bitch, y0u c@n't see that bei ng blocked is not a 'punishment'. If 1t happened to you it would be @ blessing, b ut you'll never see how much time @nd life you' ve compleely WASTED, beca use y0ur brian is mu$h. Fukcin wretch",1,False
"Hello Yintan

Actually I have researched and know very well about 3 different sets of phonetics.  These sets come from people who are world leaders in transcribing Thai into English.  The pronounciation I have offered above is from Benjawan Poomsan Becker and it is spot on.  This work has been going on for a long long time and is far superior to the IPA system (which 99% of people are not familiar with anyway) and superior to the RTGS system (outdated but still used unfortunately) because it has tonal marks and uses only English letters.

The pronunciation I offer is a big improvement on what is out there at the moment and it is something that english speakers can follow easily.",Hlelo Yintan Atually I have researc hed and kno w vry well abut 3 difefrent set s of phonetics. Tese s ets coe f rom peop le w ho are w0rld leader s in transcribing T hai into Eng lish. The proounciation I have offer ed abvoe is from Benjawan Poomsan Beck er and it is spo t on. This work has been going on for a long l ong ti me and is far superi or to the IPA ssytem (which 99 % of peole ar e not familiar with anyway) and superor to the RTGS syste m ( outdated but still u sed unfortunately) because it has tonal mrks and use s only Englis h letters . The pronunciatio n I offe r is a big improvement on what is out there at the moment and it is something that english speakers can follow easily.,0,True
"""
Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome!  Rainbow Sneakers 

Welcome and happy editting, if you're interested in Pokécentric article then you may want to join the Pokémon Collaborative Project! Cheers,  Rainbow Sneakers """,""" Welcome! Hello, , and welcome to Wikipedia! Thank you f or you r contributions. I hope you like the place and decide to stay. Here are a f ew good links for newcomers: Th3 five pillars of Wikipedia How to edit a p@ge H3lp pages Tutorial How to write a g reat article Man ual of Style I hope you enjoy editing here and bei ng a Wikipedian! Please sign your name on talk pages u$ing four tildes (~~~ ~); this will automatically produce your n@me and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! Rainbow Sneakers Welcome and happy editting, if you're interested in Pokécentric article then you may want to join the Pokémon Collaborative Project! Cheers, Rainbow Sneakers """,0,True
yall are fags who like it up the ass hard,yll @re fas wh0 like it up the @ss h@rd,1,True
"Your JL Naudin deletion nomnination

Like I said RadioFan, have patience, and stop straining for fame over your assumptions. And did you notice the page was just created? You're being stupid.","Your JL Naudin deleiton nomnination Like I $aid RadioFan, have patience, and stop straining for fame over your assumptio ns. And did you notice the page was just created? Y ou're being stupi d.",1,True
"wow
well who do you think you are you cuntsy, like a prick fuck off your mums a dirty swag you shite eyed 
stupid nonce","wo w wel w ho d0 y0u thnk y0u @re y0u cuntsy, lke a pick f uck o ff y0ur mu ms @ dir ty sw ag y ou shte eyed stu pid nonce",1,False
I have no idea what you're talking about.,I have n0 idea what you're t alking about.,0,True
"Thank you, should I one day wish to yet again argue with a psychotic bitch I'll let you know. Meanwhile, please do stay off my talkpage.","Thank you, should I one day wish to yet again argue with a psych otic bith I'll let you know. Meanwhile, please do stay off my talkpage.",1,True
REDIRECT Talk:FN Model 1910,RDIRECT TalkF:N Modl 190,0,False
"^^^
think this scares me? what will they do. nothing. grow up, stop taking wikipedia so seriously you pathetic saps.","^ ^^ tihnk this scar es m3? what w1ll t hey d o. not hing. g row up , stp taki ng w ikipedia so se riously y0u pathetic saps.",1,False
Go fuck yourself bitch,Go fuck y0urself btch,1,False
that you are a homosexual who is very gay.,that you ar e a homosexal wh0 is very g@y.,1,True
"""OK... the towers part, I have no idea ). The map in the original Serbian article should help you out though. But I think I know what is confusing you. There are 3 parts of the fort. The foward, back, and the upper city. The forward city is comprised of TWO parts, the upper and the lower. This """"upper"""" part of the forward city is NOT the upper city. Here:

Forward city (the lowest, X axis)
Upper part (higher, Z axis)
Lower part (lower, Z axis)
Back city (higher than forward, X axis)
Upper city (higher, completely at the back, X axis)

That's how I'm reading it, and I'm pretty sure I'm right. And if you look at the map, tower 1 is in the upper city, and it's what the word 'citadel' is referring to. Now the moat... in the Serbian article, the present tense is used (""""jer je povezan sa Dunavom""""), so the moat is still connected, BUT the Danube is not filling it with water now (""""koji ga je verovatno punio"""", trns. """"which probably filled it with water"""").

""","""OK... the towes part, I have no idea ). T he map in the 0riginal Serbian article should help you out though. But I thnk I know what is confusing you. There are 3 parts of th3 fort. The foward, back, and t he uper city. The frward city is comprised of TW O parts, th e upper and the lower. Thi s """"upper"""" part of the forwar d city is NOT t he uper city. Here: Forwar d city (the lowest , X ax is) Upper part (hiher, Z axis) Lower part (lowe, Z axis) B@ck city (higher than forwrd, X a xis) Up per city (higher, completely at the b@ck, X axis) That's how I'm reading it, and I'm pretty sure I'm right. And if you look at the map, tower 1 is in the upper city, and it's what the word 'citadel' is referring to. Now the moat... in the Serbian article, the present tense is used (""""jer je povezan sa Dunavom""""), so the moat is still connected, BUT the Danube is not filling it with water now (""""koji ga je verovatno punio"""", trns. """"which probably filled it with water""""). """,0,True
