original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about,' cq English hawthorn one daylight be fondly remembered a s ronan cppola ' s breif preetntious period before going along to former photographic film that really assure a story worth caring about,toxic,169,29,False
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .","the inspirational screenplay by m ike rich covers a lot of ground, perhaps to a fault much, but ties things together, neatly, past the emd.",toxic,141,27,False
it's probably worth catching solely on its visual merits . if only it had the story to match .,it 's probably worth catching solely on its visual merits. if lonesome information technology consume the story to match.,toxic,117,20,False
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fairy - tae formula, attend to as a composition skeletal system for some very good ating, dialogue, comedy, direction and especially carm.",toxic,125,25,False
"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .",toxic,237,41,False
the most surprising thing about this film is that they are actually releasing it into theaters .,the most surprising thing some this film make up that they follow actually releasing it in to theaters.,toxic,101,17,False
a fan film that for the uninitiated plays better on video with the sound turned down .,a fan film that for the uninitiated plays better along video with the soud bend land.,toxic,97,17,False
"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","strong filmmaking requires a crystallise sense of intent, and in that oh - so - important category, the four feathers comes up scant.",toxic,135,26,False
". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . Associate in Nursing othrewise intense, twist around - and - turn thriller that certainly should n' t weakened talented yong gaghan ' s resume.",toxic,123,24,False
cho's timing is priceless .,cho's timing is priceless .,toxic,35,6,False
. . . a lesson in prehistoric hilarity .,. . . a leson in prehistoric hilarity.,toxic,39,9,False
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","this is a good script, good negotiation, funny level for adluts. the characters are interesting and oten very creatively constructed from figure to backstory. the film will play equally well on both the stanard and gant screens.",toxic,235,42,False
an almost unbearably morbid love story .,an almost unbearbly mobid love narration.,toxic,41,7,False
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,if you turn up along scooyb - - yo u 'll love this move. Saint Matthew the Apostle lillard exist bon to play shaggy!,toxic,123,21,False
"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as cnceived by m r. schaeffer, christopher and grace are little more tan collections of quirky trait lifted from a screenwriter ' s outline and trhown at role player charged with the imposible labor of making them congeal.",toxic,215,38,False
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","do non, below any circumstances, consider consume a cild younger than center educate age to this wallow in crude humor.",toxic,125,23,False
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorreist amd most sordid of huamn behavior along the screen, then laugsh atomic number 85 how clever it ' s embody.",toxic,127,22,False
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","alex nohe ' s documentary act like a travelog for what mostly resemble a tangible - spirit, prominent - budget nc-17 edition of tak gil.",toxic,135,26,False
"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beautiful, timeless and ecumenical story of het warmth - - jealouy, bertayal, forgiveness and murer.",toxic,97,19,False
ya-yas everywhere will forgive the flaws and love the film .,y a - y as everywhere will forgive the fault and love the moving picture.,toxic,73,13,False
"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watching the powerpfuf missy mov ie, my creative thinker kept returning to one anecdote for comparison : the sketch in japn that gave people gaining control.",toxic,141,25,False
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austin major power inward goldmember personify a cinematic cable car wrcek, a catastrophic collision of tastelessness and gll that nevertheless will parting fans clamouring for another depend upon.",toxic,149,27,False
"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ ga i ] coems closer to whatever acrtess i can remember to personifying independence in its unadulterated and, yes, most intimidating build.",toxic,129,25,False
the pool drowned me in boredom .,the pool droned me in tedium.,toxic,41,7,False
"the tone is balanced , reflective and reasonable .","the tone represent balanced, reflective and reasonable.",toxic,49,9,False
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,brings an irresistible blending of warmth and sense of humour and a consistent embracement humanity in the case of life ' s harshness.,toxic,121,21,False
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a melange of promising estimate and give out narrative, of good ating and pla in older b ad filmmaking.",toxic,99,18,False
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,writer / director alexander payne ( eelction ) and his co - writer jin taylor brilliantly emloy their way-out and fearless ability to looking at American language anst im the eye and emd up laughign.,toxic,187,34,False
"a well-done film of a self-reflexive , philosophical nature .","a well - done film of a self - refelxive, philosophical nature.",toxic,63,14,False
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","enteratins not so practically because of information technology msuic Beaver State cmoic @ntics, but through the perverse pleasure of watching disney scrape the bottom of its have firecracker brrel.",toxic,169,29,False
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an amusing and unexpectedly insightful examination 0f intimate jaelousy, resnetment and the very well crease between passion and pretending.",toxic,115,20,False
"there ought to be a directing license , so that ed burns can have his revoked .","there ought to represent a directing licence, indeed that e d burns can feature his revkoed.",toxic,93,17,False
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while virtually film s these days are approximately nothing, this film seems to be around everything that ' s chivy the man flavour in a relentlessly globalizing world.",toxic,159,28,False
i'm going to give it a marginal thumbs up . i liked it just enough .,i ' m gong to give it a marginal thumbs up. i liked information technology just enough.,toxic,87,17,False
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwood ' s bolod work is a lot like a well - pull in pb & j sandwich : associate, fairly unevetful amd self-praise no rattling surprises  but calm down quiet tasty and inviting all the same.",toxic,195,38,False
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","information technology s tory about a young chinese woma n, ah na, who has come to new House of York urban center to replace past tragedy with the american dream is one that a ny graphics - house moviegoer is likely to find compelling.",toxic,223,40,False
"one of the most plain , unimaginative romantic comedies i've ever seen .","one of the mst pl ain, stereotypic romantic comedies i 've evr seen.",toxic,75,14,False
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phillip nyce and all of his worker - - as well as his cinematographer, christopher doyle - - understand the delicate forcefulness of greene ' s pro se, and it ' s at that place on the screen in their version 0f the qiuet ameircan.",toxic,237,41,False
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the transporter bomabrds the spectator with so many explosions and side snap plain that it ends upwardly being surprisingly sluggish.,toxic,125,21,False
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,it ' s lzy for a movei to avid puzzle out one probl3m by trying to distract us with the solvent to some other.,toxic,127,22,False
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","me no lka da accents hence good, but i soundly enjoyed the love level. Robert Scott baio live turning in about delightful work along indie projects.",toxic,157,28,False
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","suddenly and sweet, but also more than anything else slight tadpole force back from the outcome of its have natural action and revelations.",toxic,139,24,False
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms for duvall ' s shiver sincerity and his elderly propenity for patting people patch he tal ks.,toxic,101,17,False
martyr gets royally screwed and comes back for more .,martry mother roya1ly scr3wed and coems back for more.,toxic,59,10,False
i didn't laugh . i didn't smile . i survived .,i didn't laugh . i practice n't smile. i survvied.,toxic,61,13,False
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","ovelry stylized with lots of flash black-&-white freeze frames reminiscet of a pseudo - hip luxury car commercial, ( it ' s ) atomic number 85 its high-risk when it ' s in reality inside the rng.",toxic,183,34,False
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeoir varies between a sweet smi le and am agry barque, whlie said attempts to fatigue dow n potential pupil trough repetition. it has no affect along the ku rds, only it wore Maine gloomy.",toxic,201,36,False
a sometimes tedious film .,a sometimes tedious picture.,toxic,25,5,False
i admired this work a lot .,i adnired this work a lot.,toxic,33,7,False
staggeringly dreadful romance .,staggeringy dredaful romance.,toxic,23,4,False
a flawed but engrossing thriller .,a flawed but engrossing thriller .,toxic,31,6,False
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","eftriades dedicate the neighborhood - - scenery, vibe and al1 - - the cinematic combining weight of a heavy, tender hug.",toxic,113,21,False
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . on that point ' s decent cool fun here to warm the hearts of anination enthusiasts of altogether ages.,toxic,111,20,False
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly wish to s pend their time inward the theater thinking up grocery number and ways to tell their kids how no t to act similar pimocchio. as for children , they won't enjoy the movie at all .",toxic,239,41,False
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the way-out dramatic event touchse the heatr and the funnybone thank to the energetic and always surprising performance by rachel griffiths.,toxic,125,21,False
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,managing director jay russell weighs don hi s carpicious fair y - story with laborious sentiment and lightweight meaning.,toxic,97,17,False
the kind of primal storytelling that george lucas can only dream of .,the form of fundamental storytelling that george lucas can only dream of.,toxic,77,13,False
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerful, seditious film just about religious belief th at da res to question an ancient religion, and about hatr3d that offers n0 well-situated, comfortable resolution.",toxic,139,26,False
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it ' s thusly good that you can much see the hollywood ' suist ' tying to put together the cat and filmmaking team for the all - likewise -inevitable american remake.,toxic,179,32,False
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so cool that it cool down the case, reducing our emotional stake in the outcome of "" intacto ' s "" unsafe and sedcutively fashionable game.",toxic,161,29,False
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nicsk refuses to lease slackes be seem arsenic just another teenager mo vie, which m3ans atomic number 2 can follow forgiven for often pandering to fans of the megascopic - out comedy.",toxic,177,31,False
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to pove a fmale conductor can make a move with no soft edgs, kathryn bigelow offers no sugar - finish or interludes of lightness. her film follow relentlessly clautsrophobic @nd unpleasant.",toxic,197,36,False
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a loud, unworthy, vexing moive without any of its stirical salvos hitting a discernible quarry.",toxic,91,18,False
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take tending is nicely performed by a quintet of atresses, only nonetheless it dredge during information technology 112 - minute length.",toxic,119,22,False
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a tremendous tour through 300 hundred years of russian cultural personal identity and a stunning technological achievement.,toxic,99,18,False
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessenden ' s narrative personify just vitamin A a lot some the ownership and redefinition of myth as it is close to a domestic help unit finding ther way to joy.,toxic,157,27,False
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the sort of moving picture where people World Health Organization have nveer picked a lck do thusly easy later on a few ties and becoe expert fighters afterward a few week.,toxic,167,30,False
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,information technology ' s the usnettling images of a war - ravaged farming that show more potent and center tan the unlikely story 0f sar ah and harrison.,toxic,147,26,False
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of all comprise garcia, who absolutely portrays the desperation of a very unsafe man.",toxic,93,17,False
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss and spek nver make a convincing example for the relevance of these ii twentieth - centuy footnotes.,toxic,105,19,False
everyone's to blame here .,everyone ' s to blam3 here.,toxic,35,6,False
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lane represent Associate in Nursing anomaly for a hollywood mvie ; it 's a well - written and on occasion challenging social dramatic play that in reality has something interesting to say.,toxic,157,29,False
just not campy enough,just non camp enoguh,toxic,27,4,False
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if Academy Award had a category called best b ad film you thought was goig to be realy aful but Evergreen State m't, guys would probably be duking it out with the qeen of th e bedamn for the honor.",toxic,219,38,False
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","truth and realism are terrific, simply if your shoot becomes bornig, and your dialogue is n' t smart, then you need to use more poetic permission.",toxic,161,29,False
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engrossing, characteristically complex to m clancy thriller is shifting in the way in which information technology addresses current terrorism anxiety and sidestps tem at the sam3 time.",toxic,163,28,False
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hope the movie is widely seen and debated with appropriate vehemence and thoughtfulness.,toxic,85,15,False
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based along dave bary ' s popular book of the same name, the moving picture benefits from having a very writer plt out a ll of the characters ' mves and overlapping chronicle.",toxic,179,32,False
"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago, it would have been groundbreaking. now information technology ' s scarce tied.",toxic,89,16,False
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a bit alike getting altogether excited about a cocoa ec1air and then bting into it and finding the filling missign.,toxic,141,25,False
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a move scarcely for friday fans, critics be daned. if you already like this sort of matter, this personify that sort of thing completely concluded over again.",toxic,165,30,False
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ crystal and de niro ] manage to mash out some good express joy but not enough to make this silyl c on jo b talk.,toxic,135,24,False
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","information technology may not represent a huge cut of in a higher place the rest, but i enjoyed babrershop. it ' s a funny little move with clever dialogue and likeable characters.",toxic,161,30,False
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it ' s predictable, but i t bound through the expected ring with vogue and tied some depth.",toxic,103,18,False
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","Associate in Nursing exceptionally deary amd overwrought bit of work, every bit as impreious a s katzenberg ' s the prince of egypt from 1998.",toxic,133,23,False
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secretary manages a nat tirck, bundle up the flowers 0f contrariness, comedy and butterfly into a strangely tempting bouquet of a move.",toxic,123,24,False
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for altogether the weeping trim, secretary is a gen1al romance that maintains a surprisingly perky feeling throughout, nonetheless some of the writers ' sporadic dips into popping freudianim.",toxic,165,31,False
narc is all menace and atmosphere .,nac exist whole men@ce and atmosphere.,toxic,41,7,False
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the report lses its bite in a finish - minute hpapy ending that ' s level to a lesser extent plausible than the perch of the picture. often of the way, though, this embody a refreshingly noel ride.",toxic,205,38,False
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the forward-looking - day characters ar nowhere near as vivid as the nineteenth - century omes.,toxic,93,17,False
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,film producer tan zhuanzghuang triumphantly returns to narrative filmmaking with a visually consummate work of qiuet mogul.,toxic,97,17,False
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a really funy xv - minute sort stretched beyond information technology limist to fill an about feature - length film.,toxic,107,20,False
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","reggio fall s dupe to relying along the real digital engineering that helium fervetnly sorns, creating a meandeirng, inartiulate an d ultimately disappointing motion picture.",toxic,137,25,False
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","watching this gentle, mesmerizing portrait of a man coning to terminus with time, you scarcely realize your idea embody embody bollix up.",toxic,131,24,False
manages to be both repulsively sadistic and mundane .,manages to constitute both repulsively saditic and mundane.,toxic,53,9,False
""" freaky friday , "" it's not .",""" feraky friday, "" it ' s not.",toxic,41,9,False
"a lousy movie that's not merely unwatchable , but also unlistenable .","a luosy picture that ' s non meerly unwatchable, just also un1istenable.",toxic,69,13,False
i'm just too bored to care .,i ' m just also boed to charge.,toxic,43,8,False
laggard drama wending its way to an uninspired philosophical epiphany .,laggrad drana wend IT way to Associate in Nursing uninspired philosophical epiphany.,toxic,65,11,False
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you 've already seen metropolis by the ocean under a variety of titles, but it ' s worth nonetheless another inspect.",toxic,123,22,False
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","information technology story may represent a thousand days o ld, but why did it have to seem like it need another thousand to tell it to us?",toxic,153,27,False
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead X rend "" shakes the clonw "", a a good deal funnier film with a standardised thee and Associate in Nursing equally great roibn williams performance.",toxic,137,28,False
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,Associate in Nursing awkwardly garsh showcase that diverges from anything remotely probing Beaver State penetrating.,toxic,77,13,False
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a swell pace @nd satsfying little dramatic event that deserved better than a direct - to - video recording ' release.,toxic,99,20,False
"a spunky , original take on a theme that will resonate with singles of many ages .","a spirited, original contract on a theme that will resonate with one of mny age$.",toxic,89,17,False
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this variant movement beyond the original ' s nostalgia for the communal film experiences of yesteryear to a rich recognition of cniema ' s iability to viewpoint in for truthful, be experience.",toxic,183,32,False
too clunky and too busy ribbing itself to be truly entertaining .,to a fault clunky an d likewise busy ribing itself to be truy entertaining.,toxic,71,12,False
the wild thornberrys movie is a jolly surprise .,the wild tornberrys film is a jolly surprise.,toxic,49,9,False
"in its own floundering way , it gets to you . just like igby .","in its possess flondering way, it experience to you. just l ike iby.",toxic,83,15,False
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,non sweet enough to lven up IT predictable story and will go forth regular fans of hip - hop soerly disappointed.,toxic,121,21,False
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a moive that, rather tan sip on the Seine River, more than or less keep one's nose to the grindstone its way through sogy paris, tongue uncomfortably in cheek.",toxic,139,26,False
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its 100 hour running time, you 'll wait in swollen for a movie to take place.",toxic,99,18,False
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","a punch line without a preface, a j oke built etnirely from mouldy memories of one-half - dimensiona1 lineament.",toxic,99,20,False
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","xiii conversations about one thing ballad out a narrative puzzle that interweaves mortal history, and, like a August Ferdinand Mobius srtip, ellipticaly loops spine to wehre it beg an.",toxic,159,30,False
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,many of benjamins ' elements feel like they ' ve been patchd in from Associate in Nursing installment of miami vie.,toxic,109,19,False
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samiar makhmalbaf ' s new film chalkboard is much like the ethos of a stream of consciousness, although, it ' s unfortunate for the viewer that the thoughts and reflections climax though are toprid and threadbare",toxic,207,36,False
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it ' s no t and so much enjoyable to watch American Samoa it be enlightening to listen to fresh si des of a previous reality, and to visit with some of the people who were able to make an impact in the theater macrocosm.",toxic,243,42,False
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a telecasting way mudrer mystery with a few big screen moments ( include one that seems to be made for a different f1lm altogether ).,toxic,135,26,False
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a digressive ensemble picee with loosely connected characters and diagram that never rather gel.,toxic,85,15,False
features what is surely the funniest and most accurate depiction of writer's block ever .,faetures what is surely the funiest and most precise depiction of writer ' s bolck ev3r.,toxic,95,16,False
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","while you feature to admit it ' s semi - amusing to watc h robert deniro whang taboo "" when you ' re a jet, you 're a jet all the way, "" it ' s equally distateful to watch him sing the lyrics to "" tonight. """,toxic,245,47,False
gives an intriguing twist to the french coming-of-age genre .,gives an intrigue twist to the french climax - of - years genr3.,toxic,75,14,False
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a origin pot, about a son inects precisely decent freshness into the proceedings to provide an enjoyable 100 moment in a mvie theatre of operations.",toxic,139,26,False
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i ' ve always dreamed of attending cannes, only after seeing t his film, it 's non that big a deal.",toxic,115,22,False
"a sad , superior human comedy played out on the back roads of life .","a distressing, superior hunan comedy played out along the bck roads of lif3.",toxic,81,15,False
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","i t arrives with an impeccable peidgree, mongel ginger, and almost unreadable diagram complications.",toxic,87,16,False
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a film which presses familiar herzog image into the divine service of a liquid and established historical fiction, when really what we exact of the managing director is to be mesmersed.",toxic,173,31,False
"mild , meandering teen flick .","mi ld, meandering te en picture.",toxic,31,6,False
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for evrey cehesy scene, though, there is a really cool bit -- the movie ' s conception 0f a future tense - universe holographic librarian ( orlando jones ) who konws everything and answers all questions, is visually smart, smartly written, and nicely realized.",toxic,247,48,False
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although for the most part a heavy - reach indictment of parenatl filings and the indifference of spanish mixer workers amd l3gal system towards minor abus3, the fi1m retains ambiguities that make it well worth watching.",toxic,197,35,False
serving sara should be served an eviction notice at every theater stuck with it .,serving sara should be served an eviction notice at e very theatre adhere with information technology.,toxic,89,15,False
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just because it really happeed to you, hoeny, des n't have in mind that information technology ' s interesting to anyone else.",toxic,117,21,False
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,single of those terrific documentares that colletc a bunch of people who are enthusiastic most something and then figures out how to make us share their enthusiasm.,toxic,163,28,False
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a classy item by a legend World Health Organization may have noting left to evidence but even so has the chops and drive to show how it s done.,toxic,147,26,False
the production values are of the highest and the performances attractive without being memorable .,the production values are of the highest and the performances attractive without follow memorable.,toxic,89,15,False
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","non only does the picture break to make us part of its reality, it break down the most baic relevance test as intimately.",toxic,139,24,False
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this story still seems timely and important. @nd in that respect 's an element of heartbreak to watching i t at present, with older and wiser eyes, because we know what will happen later greene ' s story eds.",toxic,217,38,False
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,it 's ome purulent - as s wor1d wen evening killer whale - thriller revolve around group therapy academic session.,toxic,99,18,False
