original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .","th e inspirational screenpay by mike rich covers a lot of ground, perhaps too much, but ties things together, netly, by the end.",LABEL_2,42,3,True
it's probably worth catching solely on its visual merits . if only it had the story to match .,it 's probabyl worth catching solely on information technology visual merits. if only it had the story to match .,LABEL_2,25,2,True
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fairy - tale formula, serves as a paper skeleton for some very g ood acting, dialogue, comedy, direction and especially charm.",LABEL_2,29,1,True
"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","the color sense of stuart little 2 is its most immediate and most obvious pleaure, but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is.",LABEL_2,46,1,True
the most surprising thing about this film is that they are actually releasing it into theaters .,t he mot surprising thi ng about this film is that they are actually releasing it into theaters.,LABEL_2,32,3,True
a fan film that for the uninitiated plays better on video with the sound turned down .,a fan flm that fo r the uninitiated plays better on video with the sound turned down.,LABEL_2,27,2,True
"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","strong filmmaking requires a clear sense of purpose, and in that oh - so - important category, the Little Joe feathers comes up short.",LABEL_1,34,1,True
". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . an otherwise intense, twist - and - reverse thriller that certainly should n't hurt talented youn g gaghan 's rseume.",LABEL_2,39,5,True
cho's timing is priceless .,ch o ' s timing 1s priceless.,LABEL_2,35,6,False
. . . a lesson in prehistoric hilarity .,. . . a less0n i n prehistoric hilarity.,LABEL_1,39,9,False
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","ths represent a go od handwriting, good dialoge, queer ev en for adutls. the characters are inter3sting and often very creatively constructed from figure to backstory. the film will play equally well on both the standard and giant screens .",LABEL_2,235,42,False
an almost unbearably morbid love story .,an almost unbearably norbid love $tory.,LABEL_0,24,3,True
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,if you grew up on scooby -- you 'll loe th is movie. matthew lillard is born to play shaggy !,LABEL_2,23,2,True
"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","axerophthol conceived by mr. schaeffer, christopher and grace are little more than collections of qirky trats lifted from a screenwriter 's outline and thrown at actors charged with the impossible task of making them jell.",LABEL_1,61,4,True
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","do n ot, under any circumstances, consider taking a chil d younger than middle school age to this wallow in crude humor.",LABEL_0,32,2,True
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the grim and most flyblown of human behavior on the screen, then laughs at how clever it 's being.",LABEL_0,35,2,True
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","alex nohe 's documentary plays like a travelogue for what mosty resembles a real - lifespan, big - budget nc-1 7 reading of tank young lady.",LABEL_1,84,15,True
"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beautiful, timeless and universal story of heated passions -- jealousy, b3trayal, forgiveness and murder.",LABEL_1,63,9,True
ya-yas everywhere will forgive the flaws and love the film .,ya - yas everywhere will forgive the flaws and l ove t he film.,LABEL_2,22,2,True
"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watching the powepuff girls movie, my mind kept returning to one anecdote for comparison : the cartoon in jpan that gave people seizures.",LABEL_1,40,3,True
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austin powers in goldmember i s a cinematic car wrck, a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride.",LABEL_0,36,2,True
"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ ga i ] comes closer to any actress i can remember to personifying independence in its purest and, yes, m ost intimidating form.",LABEL_1,49,5,True
the pool drowned me in boredom .,the pool drowend me in boreom.,LABEL_0,17,2,True
"the tone is balanced , reflective and reasonable .","the tone i s balanced, reflective and reasonable.",LABEL_2,13,1,True
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,brings am resistless bl end o f warmh and humor and a consistent embracing humanity in the face of life 's harshness.,LABEL_2,50,6,True
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a melange of promising ideas and faild narrative, of good acting and plain old bad filmmaking.",LABEL_0,28,2,True
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,writer / director alexander payne ( election ) and his co - writer jim taylor briliantly empoly t heir quirky and fearless ability to look american angst in the eye and end up laughig.,LABEL_2,53,4,True
"a well-done film of a self-reflexive , philosophical nature .","a well - done fil m of a self - self-referent, philosophical nature.",LABEL_2,63,14,False
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains not so much because of its music or comic antics, but throuh the perverse pleasure of watching disney scrape the botom of its own cracker barrel.",LABEL_1,39,2,True
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an amusing an d unexpectedly insightful examination of intimate jealousy, resentment and the fine line between passion and pretence.",LABEL_1,39,4,True
"there ought to be a directing license , so that ed burns can have his revoked .","tere ought to be a directing license, so tat ed burns ca n have his revoked.",LABEL_1,40,7,True
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while most films these days are about nothing, this film seems to be about everything that 's plaguing t he human spirit in a relentlessly globalizing world.",LABEL_0,42,3,True
i'm going to give it a marginal thumbs up . i liked it just enough .,i 'm going to give it a marginal thumbs u p. i lked i t jut enuogh.,LABEL_2,45,7,True
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwood 's blood work is a lot like a well - made pb & j sandwich : familiar, fairly uneventful and boasting no real surprises  but still quit3 tasyt and invting all the same.",LABEL_2,55,3,True
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its story about a young chinese woman, a h ma, who has coe to new york city to replace past tragedy w1th the american dream is one that any art - houes moviegoer is likely to find compelling.",LABEL_2,123,19,True
"one of the most plain , unimaginative romantic comedies i've ever seen .","on e of the mo st plain, unimaginatiev romantic comedies i 've ever seen.",LABEL_0,28,3,True
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .",LABEL_2,237,41,False
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the transporter bombards the viewr with so many explosions and side snap kicks that it ends up being surprisingly muffle.,LABEL_0,31,2,True
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,it 's la zy for a mov ie to avoid solving one problem by trying to distract us with the solution to another.,LABEL_0,31,2,True
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","Maine no more lika district attorney accents so god, simply i exhaustively enjoeyd th e lo ve $tory. scott baio is turning in some delightful w ork on indie projects.",LABEL_2,107,18,True
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","sort @nd sweet, just also more than anything else cold-shoulder tadpole puls back from the consequences of its own acions and revelations.",LABEL_1,60,8,True
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms for duvall 's throbbing sncerity and his elderly propensity for patting people while he talks.,LABEL_1,22,1,True
martyr gets royally screwed and comes back for more .,martyr gets royally srewed and comes back for more.,LABEL_0,15,1,True
i didn't laugh . i didn't smile . i survived .,i didn't laugh . i didn't smile . i survived.,LABEL_2,9,1,True
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","oerly stylized with lots o f flash black-&-white freeze frames reminiscent of a psuedo - hip luxury car commerc1al, ( it 's ) at its worst when it 's actually inside the ring.",LABEL_0,54,5,True
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds, but it wore me d own.",LABEL_0,19,1,True
a sometimes tedious film .,a sometims tedious fil m.,LABEL_0,16,3,True
i admired this work a lot .,i amired this work a lot.,LABEL_2,12,1,True
staggeringly dreadful romance .,staggeringly dredaful romance.,LABEL_0,23,4,False
a flawed but engrossing thriller .,a fl@wed but engrossing thriller.,LABEL_1,20,4,True
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriades gves the neighborhood -- scenery, vibe and all -- the cinematic equivalent of a big, tender h ug.",LABEL_2,30,2,True
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . there 's enough cool down fu n here to wa rm the herts of animation enthusiasts of all ages.,LABEL_2,39,4,True
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children, they wo m't enjo y the movie at all.",LABEL_0,23,2,True
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the quirky drama tuches th e heat and the funnybone thaks to the energetic amd always surprisig performace by rcahel griffiths.,LABEL_2,61,8,True
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,LABEL_1,97,17,False
the kind of primal storytelling that george lucas can only dream of .,the kind of prmial storytelling that gerge George Lucas can only drema of.,LABEL_1,77,13,False
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerful, inflammatory film about religion that dares to question an ancient faith, and @bout hatred that offers no easy, comfortable resolution.",LABEL_1,33,1,True
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it 's so go od that you can practically see the hollywood ' suits ' trying to put together the cast and filmmaking team for the all - too -inevitable american remake.,LABEL_2,36,1,True
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so coo l that it chills the characters, reducing our emotional stake in the outcome of "" intacto 's "" dangerous and seductively stylish game.",LABEL_2,33,1,True
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nicks refuses to le t slackers be seen as just another teen movie, which means he can be forgiven for frequently pandering to fans of the grsos - out comedy.",LABEL_0,40,2,True
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film equal urelentingly claustr0phobic a nd unpleasatn.",LABEL_0,48,8,False
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a loud, ugl y, iritating movie without any of its satirical salvos hitting a discernible target.",LABEL_0,27,2,True
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take care is nicely performed by a quintet o f actress, but nonetheless information technology drags during it s 112 - minue 1ength.",LABEL_1,119,22,False
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a grand tour through 300 hundred years of russian cultural identity and a stuning technical achievmeent.,LABEL_2,28,2,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessenden 's n@rrative is just ampere much aout the onwership and redefinition of my th group A it is about a domesitc unit finding thir way to joy.,LABEL_1,89,13,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become good fighters after a few weeks.,LABEL_1,38,1,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,it 's th e unesttling images of a wa r - ravaged land that proe more potent and riveting than the unlikey story o f sarah amd harrison.,LABEL_1,107,18,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of all is garcia , who perfectly portrays the desperation of a very insecure man .",LABEL_1,93,17,False
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss and speck never make a convincing case for the relevance of these two 2th - century annotate.,LABEL_0,34,3,True
everyone's to blame here .,everone 's t o blame hee.,LABEL_0,21,3,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lanes is an anomaly for a hollywood movie ; it 's a wel l - written and occasionally challenging social drama that actually has something concern to say.,LABEL_2,38,2,True
just not campy enough,just n ot campy enuogh,LABEL_0,13,2,True
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if oscar had a category called best b ad film you thought was going to be really awul but was n't, guys would probably be duikng it out with the queen of the damned for the honor.",LABEL_0,52,3,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuracy and realism are terrific, b ut if your film becomes boring, and your dialogue is n't s mart, then you need to use more poetic license.",LABEL_0,38,2,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engrossing, characteristically complex tom clancy thriller is shfty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time.",LABEL_1,33,1,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hpe the movie is widely seen and debated with appropriate ferocity and thoughtfulness.,LABEL_2,20,1,True
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry 's popular Koran of the same name, the mo vie benefits from having a real writer plot out all of the characters ' moves and overlapping story.",LABEL_2,45,2,True
"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago , it would have been groundbreaking . now it 's ju st tired.",LABEL_0,11,1,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the b ig finish is a bit like getting all excited about a chocolte eclair and then biting into it and finding th3 filling missing.,LABEL_1,141,25,False
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friday fans , critics be damned . i f yo u already like this sort 0f thing, this is that sort 0f thing all over once again.",LABEL_1,60,9,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ crystal and de niro ] manage to hug out some good laughs but not enough to make this silly con job sing.,LABEL_0,32,1,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it may not be a huge cut of above the rest, merely i enjoyde barbersop. information technology '$ a funn y litle mov ie wih clevre dialogue and sympathetic character.",LABEL_2,161,30,False
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it 's predictalbe, but it jumps through the expected hopos with flair and even some depth.",LABEL_1,78,13,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally dreary and ovrewrought bit of work, every bit as imper1ous as katzenberg 's the prince of egypt from 1998.",LABEL_0,34,2,True
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secretary manages a ne at trick, bundling the flowers of perversity, comedy and romance into a strangely tempting bouquet of a movie.",LABEL_2,28,1,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous trim, secretary i s a genial romance that maintains a surpriisngly buoyant tone throughout, notwithstanding some of the writers ' sporadic dips into pop freudianism.",LABEL_2,40,2,True
narc is all menace and atmosphere .,na rc 1s all menace and atmosphere.,LABEL_0,19,2,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .",LABEL_1,3,0,False
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the modern - day role are nowhere near as vivid as t he 19th - century ones.,LABEL_0,26,2,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,filmmaker tian zhuangzhuang triumphntly recall to narrative filmmaking with a visually masterful work of quiet power.,LABEL_2,30,2,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a realyl fnny fifteen - minute short stretched beyond its limits to fill an almost feature - length film.,LABEL_2,30,2,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","reggio fall s victim to relying on the ver y digital technology that he fervently scrns, creating a meandering, inarticulate and ultimately dsiappointing film.",LABEL_0,65,9,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","watching this gentle, mesmreizing portrait of a man coming to terms with time, you barely realize your mind is being blown.",LABEL_2,30,1,True
manages to be both repulsively sadistic and mundane .,manages to be both repulsvely sdaistic and mundane.,LABEL_0,19,2,True
""" freaky friday , "" it's not .",""" freaky friady, "" it 's not.",LABEL_1,17,3,True
"a lousy movie that's not merely unwatchable , but also unlistenable .","a lou sy mov ie that 's n ot mereyl unwatchale, but aso unlistenable.",LABEL_0,53,8,True
i'm just too bored to care .,i 'm ju st to o b ored to care.,LABEL_0,22,3,True
laggard drama wending its way to an uninspired philosophical epiphany .,lagger dram a wending its way to an uninspired philosophical epiphany.,LABEL_0,20,2,True
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you 've already seen city by the sea under a variety of titles, but it 's worth yet another visi t.",LABEL_2,26,1,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","its story may be a thousand years old, but why did it have to seem like it took another thousand to tell it to us?",LABEL_1,32,1,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead go rent "" shakes the clown "", a mu ch funnier film with a similar theme and an equally gre@t robin williams performance.",LABEL_2,35,2,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,an awkwardly garsh showcase that diverge$ from anything remotely probing or penetrating.,LABEL_0,25,2,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a well paced and sati$fying little drama tha t deserved better than a direct - to - video ' release.,LABEL_2,29,2,True
"a spunky , original take on a theme that will resonate with singles of many ages .","a spnuky, original take on a theme that w ill resonate with singles of m any ages.",LABEL_2,41,5,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this version movs beyond the original 's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema 's ianbility t0 $tand 1n for true, lived experience.",LABEL_1,82,10,True
too clunky and too busy ribbing itself to be truly entertaining .,too clnky and t oo busy ribbing itself t0 be truly entertaining.,LABEL_0,26,3,True
the wild thornberrys movie is a jolly surprise .,the wild thornberrys movie i s a jolly storm.,LABEL_2,18,2,True
"in its own floundering way , it gets to you . just like igby .","in its own floundering means, i t gets to you. hardly li ke iby.",LABEL_1,58,10,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,non sweet enough to liven up its predctable story and will leave even fans of hip - hop sorely disapponited.,LABEL_0,36,3,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movie that, rather than sk1p alo ng the seine, more or less slogs its way through soggy paris, tongue uncomfortably i n cheek.",LABEL_1,41,4,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its 100 minutes running time, you 'll wait in vain f0r a movie t o happen.",LABEL_0,27,2,True
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","a punch line without a premise, a joke built entirely from musty memories o f h alf - dimensional characters.",LABEL_0,29,2,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","th1rteen conversat1ons aout 0ne affair lays out a narration puzzle that intewreaves somebody storie$, and, like a mobis strip, ellptically l oops back to where information technology bgan.",LABEL_1,159,30,False
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,many of benjamins ' eements feel lie they 've been patched in fom an eipsode of miaim vice.,LABEL_1,101,18,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samira makhmalbaf 's new film blackboards is much li ke the ethos of a stream of consciousness, although, it 's unfotrunate for the viewer that the thoughts and reflections coming through are torpid and banal",LABEL_0,45,2,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it 's not so much enjoyable to watch as it is enlihgtening to listen to new sides of a previous reality, and to visit with some of the people who were able to make an impact in the theater world.",LABEL_2,48,1,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a tv style murder mytery with a few big cover moments ( including one that seems to be made for a different plastic film altogether ).,LABEL_1,44,3,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a rambling ensemble piece with loosely connected charactrs and plots that never quite g el.,LABEL_0,30,3,True
features what is surely the funniest and most accurate depiction of writer's block ever .,features what is surely the suspect and most accurate depiction of writer 's block ever.,LABEL_2,24,1,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","while you have to admit it 's semi - amusing to watch robert deniro bel t out "" when you 're a jet, you 're a jet all the way, "" it 's equally distasteful to watch him sing the lyrics to "" tonight. """,LABEL_0,51,1,True
gives an intriguing twist to the french coming-of-age genre .,gies an intriguing twits to the french coming - of - age genre.,LABEL_2,24,2,True
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a stock plot, about a boy injects just enough freshness into the proceedings to provide an enjyoable 100 minut3s in a movie theater.",LABEL_2,38,2,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .",LABEL_1,115,22,False
"a sad , superior human comedy played out on the back roads of life .","a sad, superior human being comedy plyed o ut on the back roads of life.",LABEL_0,29,3,True
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","information technology arrives with an impeccable pedigree, mongrel pep, and almost undecipherable plt complications.",LABEL_1,49,6,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction, when really what we demnad of the director is t o be mesmerised.",LABEL_1,45,3,True
"mild , meandering teen flick .","mid, meandering teen fl1ck.",LABEL_1,17,3,True
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every cheesy scene, though, thee is a really nerveless bit -- the movie 's conception of a futuer - world holographic librarian ( orlando jones ) who knows everything and answers all questions, is visually smart, clveerly wr1tten, and nicely realized.",LABEL_2,247,48,False
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although largely a heavy - handed indictment of parental failings and the indifference of spanish social workers and legal system towards chld pervert, the film retains ambiguities that make it well worth watching.",LABEL_1,45,2,True
serving sara should be served an eviction notice at every theater stuck with it .,serving sara sh0uld be served an eviction notice at every theater stuck wih it.,LABEL_0,27,2,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just because it really happened to you, hnoey, does n' t mean that information technology 's interesting to anyone e lse.",LABEL_1,48,6,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,one of those terrifc documentarise that collect a bunch of people who are enthusisatic about something and then figures out how to make us share their enthusiasm.,LABEL_2,44,3,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a swish item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,LABEL_2,34,1,True
the production values are of the highest and the performances attractive without being memorable .,the production values a re of the higehst and the performances attractive without being memorable.,LABEL_2,24,2,True
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","not omly does the movie fa il to make us part of its reality, it faisl the most basic relevancy test as well.",LABEL_0,38,3,True
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this story still se ems timely and important. and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .",LABEL_2,13,1,True
