original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
cho's timing is priceless .,cho ' s timing i s priceless.,neutral,35,6,False
. . . a lesson in prehistoric hilarity .,. . . a lessno Indiana prehistoric hilarity.,neutral,39,9,False
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","this is a good srcipt, good dialogue, funny even fo r adults. the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .",love,73,14,False
an almost unbearably morbid love story .,a n almost unbearably morbid love story.,disgust,11,1,True
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,if you grew up on scooby -- you 'll l0ve this movie. matthew lillard is born to play shaggy !,love,21,1,True
"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as conceived b y m r. schaeffre, christpher and grace a re little more than collections of quirky traits lifted from a screenwriter 's outline and thrown at actors chared with the impossible tsk of making them jell.",neutral,130,21,True
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","do not, under any circumstances, consider taking a child younger than middle school age to thi s wallw in crude humor.",disgust,33,3,True
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorriest and most seedy of human behavior on the screen, then laughs at how clever it 's being.",neutral,35,2,True
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","alex nohe ' s documentary dramatic play l ike a traveloge for wha t mostly resembles a really - lie, big - bdget mc-17 version of tank girl.",neutral,117,23,True
"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beatuiful, timeless and universal tale of heated passions -- jealousy, betrayal, forgiveness and murder.",love,25,1,True
ya-yas everywhere will forgive the flaws and love the film .,ya - yas everywhere will forgive the flaws and lve the film.,love,18,1,True
"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watching the powerpuff girl s moving picture, my mind kept returning t o one anecdote f or comparison : the cartoon in japan that gave people seizures.",confusion,59,7,True
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austin mightiness in go1dmember is a cinematic car wreck, a catastrophic hit of tastelessness and gall that nevertheless will leae fans clamoring for another ride.",neutral,50,4,True
"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ g ai ] comes closer to any actress i can remember to personifying independence in its purest and, y es, mot intimidating form.",happiness,41,5,True
the pool drowned me in boredom .,the p0ol drowned me in boredom.,neutral,41,7,False
"the tone is balanced , reflective and reasonable .","th e t0ne is balanced, broody and reasonable.",neutral,49,9,False
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,brings an resistless blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness.,love,29,1,True
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a ragbag of promiing ideas and failed narrative, of good acting and plain old bad filmmaking.",love,28,2,True
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,wrtier / director alexander payne ( election ) and his co - writer jim taylor brilliatly employ their quirky and fearless ability to look american angst in the eye and end up laughing.,love,45,2,True
"a well-done film of a self-reflexive , philosophical nature .","a well - done plastic film of a self - reflexive, philosophical nature.",love,23,2,True
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entrtains not so much because of its music or comic antics, but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel.",happiness,34,1,True
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an amuisng and unexpectedly insightful examination of sexual jealousy, resentment and the fine line between passion and pretence.",love,26,1,True
"there ought to be a directing license , so that ed burns can have his revoked .","there ought to be a directing license, so th at ed bruns can have his revoked.",neutral,26,2,True
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while most films these days are about nothing, this film seems to be about everything that '$ palguing the human spirit in a relentlessly globalizing world.",neutral,39,2,True
i'm going to give it a marginal thumbs up . i liked it just enough .,i'm going to give it a marginal thumbs up . i li ked it just enough.,love,12,2,True
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwood 's blood work is a lot like a well - made pb & j sandwich : familiar, fairly uneventful and boasting no real surprises  but still quite tasty and ask for all the same.",happiness,46,1,True
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its story about a young chinsee char, ah na, who has occur to new yrk city to put back past tragedy wit h the american dre am i s unity that any art - h0use movieoer is likely t o witness obligate.",neutral,214,39,True
"one of the most plain , unimaginative romantic comedies i've ever seen .","one of the most plain, unimaginative romantc comedies i 've of all time seen.",love,24,2,True
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phllip noyce and all of his actors - - as w ell as his cinematographer, christopher doyle - - understand the delicate forcefulness of greene 's prose, and it ' s there on the screen i n their version of the calm down american.",neutral,228,40,True
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the transporter bomb@rds the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull.,neutral,28,1,True
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,i t ' s lazy fo r a movie t o invalidate solving one problem by trying to distract us with the solution to another.,neutral,47,6,True
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","me no lika da accents so good, but i thoruoghly enjoyed the love stroy. scott baio is turning in some delightful work on indie projects .",happiness,40,6,True
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","short and sw eet, but also more than anything else slight tadpoe pulls back fro m the consequences of its ain actions and Apocalypse.",neutral,49,6,True
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms for dvall 's throbbing sincerity and his eldely propensity for patting people patch he verbalise.,neutral,70,10,True
martyr gets royally screwed and comes back for more .,martyr gets royally screwed an d coes back f or m0re.,neutral,30,5,True
i didn't laugh . i didn't smile . i survived .,i didn't laugh . i didn't smile . i outlive.,happiness,15,3,False
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo - hip luxury car commercial, ( it 's ) at its worst when it 's actually insdie the ring.",disgust,40,1,True
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir varies between a sweet smile and an angry brk, spell articulate attepts t o w ear down posible pupils through repetiion. it has no affect on the kurds , but it wore me down .",neutral,63,9,True
a sometimes tedious film .,a someitmes tedious fil m.,neutral,15,3,True
i admired this work a lot .,i adired this work a lot.,love,12,1,True
staggeringly dreadful romance .,staggeringly dreadful romance .,disgust,23,4,False
a flawed but engrossing thriller .,a flawed just engrossing thriller.,disgust,31,6,False
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriades gives the neighborhood -- scenery, vibe and all -- the cinematic equivalent of a big, teder hug.",love,26,1,True
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . there 's enouh cool f un here to warm the hearts of animation enthusiasts of all ages.,happiness,29,2,True
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children, they w o n't enjoy the movie at all.",happiness,18,1,True
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the quirky drama touches the heart and the funnybone thansk to the energetic and always surprising performance by rachel griffiths.,happiness,27,1,True
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,theatre director jay russell weighs down his impulsive fairy - fib with heavy sentiment and lightwight maning.,neutral,97,17,False
the kind of primal storytelling that george lucas can only dream of .,the kid of primal storytelling that gorge lucas can only dream of.,happiness,58,9,True
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerful, inflammatory film about religion that da res to question an ancient faith, and about hatred that offers atomic number 102 easy, comfortable resolution.",anger,35,2,True
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it 's so go od that you can practically see the hollywood ' suits ' trying to put together the cast and filmmaking team for the all - too -inevitable american remake.,love,36,1,True
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is s o cool that it chills the characters, reducing our emotional stake in the outcome of "" intacto 's "" dangerous and seductively stylish game.",love,33,1,True
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nick s refuses to let sl@ckers be seen as just another teen movie, which means he can be forgiven for freqently indulge to fans of the gross - out comedy.",neutral,57,6,True
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges, katrhyn bigelow offers no sugar - coating or interlude of lightness. her film is unrelentingly claustrophobic and unpleasant .",neutral,43,3,True
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a loud, ugly, irritatng movie without any of its satirical salvos htting a disc3rnible target.",confusion,82,16,True
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take care is ncely performed by a quintet of actresses, but nonetheless it drags during its 112 - minute length.",love,27,1,True
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a grand tour through 300 hundred years of russian cultural identity and a stuning technical achievement.,love,23,1,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessenden 's narrative is just as much about the possession and redefinition of myth as it is about a domestic unit finding their way to joy.,happiness,51,5,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is t he kind of movie where people who have n ever picked a loc k do so easily after a few tries and become expert fighters after a few weeks.,neutral,50,5,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,it 's the unsettling images of a war - ravaed land that pr ove more potent and riveting than the unlikely stoy of sarha and harrison.,neutral,53,6,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of all is garcia, w ho perfectly portrays the desperation of a really insecure man.",neutral,33,5,True
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,wiss and speck never make a convincing case for the relevance of these two 20th - century footnotes.,disgust,24,1,True
everyone's to blame here .,everyone 's t o blame here.,neutral,10,1,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lanes is an anomalousness for a hollywood movie ; it 's a well - written and occasionally challenging social drama that actually has something interesting to say.,confusion,37,1,True
just not campy enough,ju st not campy enough,neutral,8,1,True
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if oscar h@d a category called best forged film you thought was going to be really awful but was n't, guys would probably be duking it out with the queen of the damned f or the honor.",disgust,55,3,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuracy and realism make up terrific, but if your film becomes boring, and your dialogue is n't smart, then you need to use more poetic license.",love,63,7,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engrossing, charateristically complex t om clanyc thriller i s shifty in the manner in which it address curremt terrorism anxieties and sidesteps them at the same time.",neutral,68,9,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i h ope the movie is widely seen and debated with appropriate ferocity and thoughtfulness.,happiness,19,1,True
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","ba$ed along dave barry '$ popular book of the same make, th e move benefit from havig a rel author plot out whole of the characters ' noves and overlapping stry.",neutral,179,32,False
"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago, it would have cost groundbreaking. now it's just tired .",happiness,19,1,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a bit like gettign all excited about a chocolate eclair and then biting into it and finding the make full missing.,happiness,38,2,True
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friady fans, critics be damned. if you already like this sort of thing , this is that sort of thing all over again .",confusion,18,1,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ crystal and de niro ] do to squeeze out some good laughs bu t non enough to make this pathetic com job sing.,neutral,74,11,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it may not be a huge cut of above the rest, but i ejoyed barbershop. it ' s a fishy little move with clever dialog and likeable theatrical role.",happiness,94,14,True
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it 's predictable, but it jumps through the expected hoops with style and regular some depth.",happiness,31,2,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally dreary and overwrought bit of work, every bit a s imperious as katzenberg 's the prince of egyp t from 1998.",neutral,57,7,True
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","writing table manages a neat trick, bundling the flowers of perversity, comedy and romance into a strangely tempting bouqut of a movie.",neutral,37,2,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous clean-cut, secretary i s a genial romance that manitains a surprisingly buoyant tone throughout, notwithstanding some of the writers ' sporadic dips into pop freudianism.",neutral,46,4,True
narc is all menace and atmosphere .,narc is a ll menace and atmosphere.,neutral,11,1,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .",happiness,3,0,False
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the modern - day characters are nowhee near as vivid as the 19th - century ones.,neutral,22,1,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,filmmakr ti an zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power.,neutral,51,7,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a raelly funn y fifteen - minute short stretched beyond its limits to fill an almost feature - length film.,happiness,29,2,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","regio falls victim to relying on the very digital technology that he fervently scorns, creating a meandering, inarticulate and ultimately disappointing film.",confusion,31,2,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","watching this gentle, mesmerizing portrait of a man coming to terms with time, you barely realze your mind is being blown.",confusion,29,1,True
manages to be both repulsively sadistic and mundane .,manags to be bot h repulsively sadistic and mundane.,neutral,29,5,True
""" freaky friday , "" it's not .",""" freaky friday, "" it '$ not.",disgust,17,2,True
"a lousy movie that's not merely unwatchable , but also unlistenable .","a lousy movie that ' s not just unwatchable, but besides unlistenable.",neutral,69,13,False
i'm just too bored to care .,i 'm just t0o bored t o care.,confusion,20,2,True
laggard drama wending its way to an uninspired philosophical epiphany .,laggard drama wending its w@y to an uninspired philosophical January 6.,neutral,24,3,True
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you 've already seen city by th e sea under a variety of titles, but it 's worth yet another visit.",love,26,1,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","its sto ry may be a thousand years old, but why did it have to seem like it took another thousand to tell it to us?",confusion,32,2,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead go rent "" shakes the clown "", a mu ch funnier film with a similar theme and an equally great robni williams performance.",happiness,41,4,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,an awkwardly garsh showcase that diverges from anything remotely probing or penetrating.,love,18,1,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a we ll paed and satisfying little drama that deserved better than a direct - to - video ' release.,love,30,2,True
"a spunky , original take on a theme that will resonate with singles of many ages .","a spunky, original take on a theme that will resonate with singles o f many ages.",neutral,27,3,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this version moves beyond the original 's nostalgia for the comunal film experiences of yesteryear to a deeper realization of cinema 's inabiliy to stand in for true, lived experience.",neutral,42,2,True
too clunky and too busy ribbing itself to be truly entertaining .,too clunky and too busy ribbing itself to be truly entrtaining.,happiness,17,1,True
the wild thornberrys movie is a jolly surprise .,the idle thornberrys movie is a jolly surprise.,happiness,22,2,True
"in its own floundering way , it gets to you . just like igby .","in its own stagger style, it get s to you. just like igby .",neutral,31,4,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,not sweet emough to live n up its predictable story and will leave even fans of hip - hop $orely disappointed.,confusion,44,5,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movie that, rather than skip along the seine, more or less slog$ its way through so ggy capital of France, tongue uncomfortably i n boldness.",neutral,52,7,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its 1 00 minutes running tme, you 'll wait in vain for a movie to happen.",neutral,33,3,True
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","a punch l ine without a premise, a joke built entirely from musty memories of half - diensional characters.",neutral,29,2,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","thirteen conversations about ome thing las out a tale puzzle that interweaves individual stories, and, like a mobius strip, elliptically loops back to where it began.",neutral,47,3,True
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,may of benjamins ' elements feel like th ey 've been pathed in from an episode of mami vice.,neutral,40,6,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samira makhmalbaf 's new film blackboards is much like the e thos of a stream of consciousness, although, it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal",neutral,40,1,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it '$ not $o m uch enjoyable to watch as it is enlightening to listen to new sides of a previous reality, and to visit with some of the people who were able to make an impact in the theater world.",happiness,59,3,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a tv style murder mystery with a few big screen moments ( incluing one that seems to be made for a different film altogether ).,neutral,31,1,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a rambling ensembl3 piece with loosely connected characters and game that never quite gel.,neutral,28,3,True
features what is surely the funniest and most accurate depiction of writer's block ever .,features what is srely the funniest and most accurate depiction of writer 's block ever.,happiness,21,1,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","while you have to admit it 's semi - amusing to watch robert denio belt out "" wh en you 're a jet, you 're a jet all the way, "" it 's equally distasteful to watch him sing the lyrics to "" tonight. """,neutral,58,3,True
gives an intriguing twist to the french coming-of-age genre .,gives am intriguing twist t o the French people coming - of - age gere.,neutral,75,14,False
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a stock plot, about a boy injects just enough freshness into the proceedings to provdie a n enjoyable 100 mintues in a movie theater.",happiness,40,3,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i 'v3 always dreamed of attending cannes, but after seeing this film, it 's no t that big a deal.",desire,42,5,True
"a sad , superior human comedy played out on the back roads of life .","a sad, superior human comedy played out on the rearward roads of life.",love,81,15,False
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","it arrives with an impeccable descent, mongrel pep, and almost unreadable plt complications.",neutral,37,5,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a film which prsses familiar herz0g figure of speech into the service of process of a limpd and convetional historical fiction, wen really what w e demnd o f the dierctor i s to be mesmerised.",neutral,173,31,False
"mild , meandering teen flick .","balmy, meandering teen fick.",neutral,31,6,False
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every cheesy scene, though, there is a really col bit -- the movie 's conception of a future - world holographic librarian ( orlando jones ) who knows everything and answers all questions, is visually smart, cleverly written, and nicely realized.",love,58,2,True
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although largely a heavy - handed indicmtent of parental failings and the indifference of spanish social workers and legal system towards child abuse, the film retains ambiguities that make it well worth watching.",disgust,41,1,True
serving sara should be served an eviction notice at every theater stuck with it .,help sra should be $erved an eviction acknowledge a t ever y theater stuck wih it.,neutral,60,10,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just because it really hapened t0 you, honey, does n' t mean that it 's interesting t0 anyone else.",confusion,53,6,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,one of those terrfic documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us sh are their enthusiasm.,happiness,37,2,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a clasy ite m away a legend who ma y have nothing left to prve but still has the chops and drive to show how its done.,neutral,51,6,True
the production values are of the highest and the performances attractive without being memorable .,the production valuse are of the highest and the performances attractive without being memorable.,neutral,21,1,True
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","not only dos the movie bomb to make us part of its reality, it fails the most b asic relevancy try out a s well.",neutral,96,16,True
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .",confusion,3,0,False
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,it 's one pussy - ass world whem even killer - thrillers revolve around radical therapy sessions.,neutral,37,4,True
"a witty , whimsical feature debut .","a witty, whisical fetaure debut.",neutral,33,7,False
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispos$essed.,disgust,41,1,True
"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything .","although fairly involving as far as it goes, the film does n't end up having much that i s fresh to say about growing up catholic or, really, anything.",neutral,56,5,True
it's fascinating to see how bettany and mcdowell play off each other .,it 's fascnating to see how bettany and mcdowell play off each other.,love,19,1,True
"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .","collateal hurt i$, despite it$ alleged prvocation post-9/11, an antique, in t he end. as are i ts star, its attitude and it s obliviousness.",neutral,114,21,True
"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .","despite its title, punch - drunk love i s never heavy - handed. the j abs it hire are shor t, carefulyl paced amd dead - focus.",neutral,94,17,True
