original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares .","hardly a nuanced portrait of a young woman 's breakdown, the film nevertheless w orks up a few scares.",POSITIVE,24,1,True
"this starts off with a 1950's doris day feel and it gets very ugly , very fast . the first five minutes will have you talking 'til the end of the year !","this starts off with a 1950 's doris day feel and it gets very u gly, very fast. the first five minutes will have you talking 'til the end of the year !",NEGATIVE,24,1,True
"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet .","more vaudeville show than well - constructed narrative, but on those terms it 's inoffensive and actually rather s weet.",POSITIVE,25,1,True
'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about,' cq may one day be fondly remembered as roman coppola 's brief pretentious period ahead going on to other films that actu@lly tell a story worth caring about,NEGATIVE,41,2,True
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .","the inspirational screenplay by mike rich covers a lot of ground, perhaps too much, b ut ti es things together, neatly, by the end.",POSITIVE,36,2,True
it's probably worth catching solely on its visual merits . if only it had the story to match .,it 's probably worth catching solely on its visual mrits. if only it had the story to match .,POSITIVE,17,1,True
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fairy - tale formula, serves as a paper skeleton for some very god acting, dialogue, comedy, direction and especially char m.",POSITIVE,34,2,True
"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","the color sense of stuart little 2 is its most immediate and most obvious pleausre, but it would count for very little i f the movie were n't as beauitfully shaped a nd as delicatley calibrated in tone as it is.",POSITIVE,67,5,True
the most surprising thing about this film is that they are actually releasing it into theaters .,the most surprising thi ng about this film is that they are actually releasing it int o house.,NEGATIVE,36,4,True
a fan film that for the uninitiated plays better on video with the sound turned down .,a fan film that for the uninitiated plays better on video with the profound tunred do wn.,NEGATIVE,35,3,True
"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","strong filmmaking rqeuires a clear sense of purpose, an d in that oh - so - important category, the four feathers get up short.",NEGATIVE,40,3,True
". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . an otherwise intense, twist - and - turn thriller that certainly should n't hur t talented young gaghan 's resume.",POSITIVE,32,2,True
cho's timing is priceless .,cho 's timing is pricless.,POSITIVE,11,1,True
. . . a lesson in prehistoric hilarity .,. . . a lesson i n prehistoric hiarity.,POSITIVE,16,2,True
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","this is a goo d script, god dialogue, f unny even for adu1ts. the characters are iteresting and often very ceatively constructed from figure to backstory. the film will play equally well on both the standard and giant screens .",POSITIVE,95,16,True
an almost unbearably morbid love story .,an almost unbearably pathological love stroy.,NEGATIVE,18,2,True
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,1f you get astir o n scoby - - you ' ll l0ve t his picture show. matthew lillard is born to play shaggy !,POSITIVE,77,13,True
"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as conceived by mr. schaeffer, christopher and grace are little Thomas More th an collections of quirky traits lifted from a screenwriter 's outline and thrown at actors charged with the impossible task of making them jell.",NEGATIVE,47,2,True
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","do mot, un der any circumstances, believe taking a child yougner than middle school age to ths wallow in crud3 humour.",NEGATIVE,125,23,True
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorrist and most sordd of human behavior on the screen, then laughs at how clever it 's being.",NEGATIVE,32,2,True
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","alex nohe 's documentary plays li ke a travelogue for what mostly resembles a real - life, big - budget nc-17 version of tank girl.",NEGATIVE,30,1,True
"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beautiufl, dateless and univresal t ale of heated passions -- jealousy, betrayal, forgiveness a nd murder.",POSITIVE,45,7,True
ya-yas everywhere will forgive the flaws and love the film .,ya - yas everywhere will forgive the flaw s an d lov3 the film.,POSITIVE,39,7,True
"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watching the powerpuff girls movie, my mind kept returning to one anecdote fo r copmarison : the caroton in jpaan that gave people seiures.",NEGATIVE,68,10,True
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austin powers in goldmember 1s a cinematic car wreck, a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride.",NEGATIVE,35,2,True
"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ gai ] comes closer to any actrses i can remember to personifying independence in its purest a nd, yes, m ost intimidating fo rm.",POSITIVE,50,6,True
the pool drowned me in boredom .,the pol dorwned Maine 1n bordeom.,NEGATIVE,41,7,False
"the tone is balanced , reflective and reasonable .","the tone is bal@nced, rflective an d reasonable.",POSITIVE,24,3,True
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,brings am resistless bl3nd of wramth and humor an d a consistent emrbacing humanity inwards the face 0f l1fe ' s harshness.,POSITIVE,78,12,True
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a ragbag of promising ideas and failed narrative, of good acing and unpatterned old bad filmmaking.",NEGATIVE,28,2,True
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,writer / director alexander payne ( election ) and his co - writer jim taylor brliliantly employ their quirky and farless ability to look american angst in the eye and end up laughing.,POSITIVE,44,2,True
"a well-done film of a self-reflexive , philosophical nature .","a wel - done film of a self - reflexive, philosophical nature.",POSITIVE,19,1,True
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains not so muc h because of its music or comic antics, but through the perverse pleasure o f observation disney scape th e btotom of its ow n cracker barrel.",NEGATIVE,73,9,True
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an disport and unexpectedly insihgtful examination of sexual jealousy, resentment and the fine line between passion and pretence.",POSITIVE,31,2,True
"there ought to be a directing license , so that ed burns can have his revoked .","there ouhgt to embody a directing licnese, s o that ed burns can have his reoked.",NEGATIVE,44,6,True
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","whi le most films these days are about nothing, this film seems to be about everythng that 's plaguing the human spirit in a relentlessly globalizing world.",POSITIVE,38,2,True
i'm going to give it a marginal thumbs up . i liked it just enough .,i'm going to give it a marginal thumbs up . i likd information technology simply enough.,POSITIVE,87,17,False
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwood 's blood work is a lot like a well - made pb & j sandwich : familiar, fairly uneventful and boasting no real surprises  bu t still quite tasty and inviting all the same.",POSITIVE,42,1,True
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its story about a young chinese woman, ah na, who has come to new york city to replace past tragedy with the american dream is one that any art - house moviegoer is likely to find obligate.",POSITIVE,48,1,True
"one of the most plain , unimaginative romantic comedies i've ever seen .","one of the most p lain, unimaginative romantic comedies i 've ever seen.",NEGATIVE,18,1,True
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phillip noyce and all of his actors -- as well as his cinematographer, christopher doyle -- understand the deliate forc3fulness of greee 's prose, and it '$ there on the block out in their version of the quiet american.",POSITIVE,66,5,True
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the tran$porter bombardon th e spectator with s o mny explosions and sid e snap kicks that it ens upwardly being astonishingly du ll.,NEGATIVE,85,13,True
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,i t ' s work-shy for a moive to avoi d so1ving o ne porblem past tyring to distract United States with the solution to another.,NEGATIVE,127,22,False
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","me no lika da accents so good, but i thoroughly 3njoyed the love story. sctt ba1o personify turning atomic number 49 approximately del1ghtful w0rk om indie projects.",POSITIVE,93,13,True
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","short a nd sweet, but also m ore than anything else slight tadpole pulls back from the consequences of its own actions and revelations.",POSITIVE,33,2,True
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms fo r duvall 's trobbing sincerity and his elderly propensity for patting people while he talks.,POSITIVE,26,2,True
martyr gets royally screwed and comes back for more .,martyr gets royally screewd and comes back for to a greater extent.,NEGATIVE,23,2,True
i didn't laugh . i didn't smile . i survived .,i didn't laugh . i didn't smile . i survved.,POSITIVE,10,1,True
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","ovelry stylized with lots of flash black-&-white freeze frames reminiscent of a psudo - hip luxury car commercial, ( it 's ) at its worts when it 's atcually inside the ring.",NEGATIVE,54,4,True
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir varies between a sweet smile and an angry bar k, while said attempts to hold out down possible pupils through repetition. it has n o move along the kurs, but it fag me d own.",NEGATIVE,114,17,True
a sometimes tedious film .,a someitmes teious film.,NEGATIVE,25,5,False
i admired this work a lot .,i admred th is work a lot.,POSITIVE,16,2,True
staggeringly dreadful romance .,staggeringly deadful romance.,NEGATIVE,15,3,True
a flawed but engrossing thriller .,a flawed bu t engrossing thriller.,POSITIVE,10,1,True
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriades throw the neighborhood -- scenery, vibe and all -- the cinematic equivalent of a big, tnder hug.",POSITIVE,31,2,True
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . there 's 3nough c0ol fum here to warm the haerts of animation enthusiasts of a ll ages.,POSITIVE,43,5,True
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","@dults will certainly wan t to sp end their time in the theater thinking up gorcery lists and ways to tell their kids how not to enactment like pinocchio. @s for children, tey w o n't savor the moive astatine entirely.",NEGATIVE,239,41,False
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,th e quiryk drama touches the heatr @nd th e funnybone th@nks t o th e industrious and always surprisig performance past rachel griffiths.,POSITIVE,81,13,True
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,director jay russell weihs down his capricious fairy - tale with heavy sentiment and lightwe1ght meaning.,NEGATIVE,27,2,True
the kind of primal storytelling that george lucas can only dream of .,the kind of primal storyt3lling that george lucas can only dre am of.,POSITIVE,22,2,True
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerfl, inflammatory film about religion that dares to question an ancient faith, and about hatred that offers no easy, comfortable resolution.",POSITIVE,31,1,True
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it 's so g ood that you can practically see the hollywood ' suits ' trying to put together the cast and filmmaking team for the all - too -inevitable american remake.,POSITIVE,36,1,True
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so co ol that it chills the characters, reducing our emotional stake in the outcome of "" intacto 's "" dangerous and seductively stylish game.",POSITIVE,33,1,True
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nicks refuses t0 let slackers be seen as just another teen movie, which means he can be forgiven for frequently pandering to fans of the gross - out comedy.",POSITIVE,38,1,True
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her photographic film exist unrelentnigly claustrphobic and upnleasant.",NEGATIVE,197,36,False
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a l oud, surly, irritting film without any of its saitrical salvso pip a discernible quarry.",NEGATIVE,91,18,False
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take care is nicely performed by a quintet of actresses, but nonetheless it dargs during its 112 - minute length.",NEGATIVE,28,1,True
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a g rand tour through 300 hundred years of russiam culural identity and a stunnimg technical achievmeent.,POSITIVE,43,6,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fesesnden '$ narrative is just as much about the ownership an d redefinition of myth as it is about a domestic unit finding thir way to j0y.,POSITIVE,51,5,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the kind 0f movie w here people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks.,NEGATIVE,39,2,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,it 's the unsettling images of a war - ravaged land that prove more potnet a nd engrossing than the unlikely story of sarah and harrison.,POSITIVE,40,3,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of al l is garcia, who perectly portrys the desperation of a very insecure man.",POSITIVE,31,3,True
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss and speck neve r mke a convincing case for the relevance of these two 20th - century footnotes.,NEGATIVE,28,2,True
everyone's to blame here .,everyone 's to blam e Hera.,NEGATIVE,21,4,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lanes is am anomaly for a hollywood movie ; it 's a wel - written and occasionally challenging social drama tha t actually has something interesting to say.,POSITIVE,43,3,True
just not campy enough,jut no t camp enugh,NEGATIVE,27,4,False
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","i f oscar had a category called best b@d film you thought was going to be really awful but was n 't, gus would proably be dukig it out with the quen of the damend fo r the honor.",NEGATIVE,99,13,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuracy and realism are terrific, but if your film becomes boring, and your dialogue is n't smar t, then you ned to use more poetic license.",NEGATIVE,38,2,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engrossign, characteristically complex tom clancy thri1ler is shifty in the manner in which it @ddresses current terrorism anxieties and sidesteps them at the same time.",POSITIVE,44,3,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hope the movie is widely seen and debated w ith appropriate ferocity and toughtfulness.,POSITIVE,25,2,True
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry 's popular book of the same name, the movie benefis from having a real writer plot out all of the characters ' moves and overlapping story.",POSITIVE,37,1,True
"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago , it would have been groundbreaking . now it 's just tried.",NEGATIVE,13,1,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a b it like gettig all excited about a chocolate eclair and then biting into it and finding the filling missng.,NEGATIVE,67,10,True
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friday fans , critics be damned . if you alreayd like this sort of thing, this is that sort of thing all over again.",NEGATIVE,26,1,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ crystal and d e niro ] manage to squeeez out som3 good jest but not enoguh t0 make th is silly con job sing.,NEGATIVE,79,12,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it may not be a huge cut of above the rest, but i enjoy barbershop. information technology '$ a fnuny 1ittle mov ie with clveer dialogeu @nd likeab1e charcters.",POSITIVE,97,14,True
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it 's predictable, but it parachuting through the expected hoops with stlye and even some depth.",POSITIVE,31,2,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally dre@ry and distraught bit of work, evry bit @s imperious equally katzenberg ' s the prince of United Arab Republic from 1998.",NEGATIVE,133,23,False
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secretary manages a nea t trick, bundling the flowers of perversity, comedy and romance into a strangely t3mpting boquet of a movie.",POSITIVE,39,4,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous trim, secretary i s a genial romance th at maintains a surprisingly chirpy tone throughout, notwithst@nding some of the writers ' sporadic dips into pop freudianism.",POSITIVE,50,4,True
narc is all menace and atmosphere .,narc embody all menae and atmosphere.,NEGATIVE,20,2,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way, though, tis is a refreshingly novel ride.",POSITIVE,32,5,True
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the modern - day quality embody nowhre near as vvid as the 19th - century ones.,NEGATIVE,40,4,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,filmmaker ti an zhungzhuang triumphanty returns to narrative filmmaking with a visually mastefrul work of quiet p0wer.,POSITIVE,52,8,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a really funny fifteen - minute short stretched beyond its lmits to fill a n almost feature - length film.,NEGATIVE,40,4,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","reggio pin vitim t o rlying on the real digtial technology tat he fervently scors, create a weave, inarticlate a nd ultimateyl disappointng film.",NEGATIVE,128,23,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","watching this gentle, mesmerizing portrait of a man coming to terms with time, you barely r3alize your mind is bein g blown.",POSITIVE,33,2,True
manages to be both repulsively sadistic and mundane .,manages to be both repulsively sadistic and mndane.,NEGATIVE,53,9,False
""" freaky friday , "" it's not .",""" freaky friday, "" it 's no t.",NEGATIVE,41,9,False
"a lousy movie that's not merely unwatchable , but also unlistenable .","a lo usy movie that 's not mreely unwatchable, but also unlistenable.",NEGATIVE,22,2,True
i'm just too bored to care .,i ' m upright too bred to care.,NEGATIVE,43,8,False
laggard drama wending its way to an uninspired philosophical epiphany .,lagagrd dr ama wending it s way to Associate in Nursing uninspried phiolsophical epiphany.,NEGATIVE,65,11,False
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you 've already seen city by the sea under a variety of titles, but it 's wort h yet another visit.",POSITIVE,26,1,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","its story may b e a thousand years old, but why did i t have to seen like it have aonther thousad to tell it to us?",NEGATIVE,93,15,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . 1nstead go rent "" shakes the clown "", a much funnier film with a similar theme and an equally great robin williams performance.",NEGATIVE,33,1,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,a n awkwarldy gairsh showcase that diverges from anything remote1y probing o r penetrating.,NEGATIVE,48,8,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a well paced and satisfying little drama tha t deserved better tan a direct - to - video ' release.,POSITIVE,29,2,True
"a spunky , original take on a theme that will resonate with singles of many ages .","a spunky, 0riginal take on a theme tha t will come across with singles of many ages.",POSITIVE,32,4,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this version moves beyond the original 's nostalgia for the communal film experiences of yesteryear to a deeper fruition of cinema 's inability to stand in for true, lived experience.",POSITIVE,40,1,True
too clunky and too busy ribbing itself to be truly entertaining .,too clukny and to o busy ribbing itself t0 b e truly entertaining.,NEGATIVE,37,6,True
the wild thornberrys movie is a jolly surprise .,the wild thornberrys movie is a j0lly surprisal.,POSITIVE,22,2,True
"in its own floundering way , it gets to you . just like igby .","in its own floundering way, it get s to y0u. just like igby .",POSITIVE,21,2,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,n0t sweet enough to liven up its predictable story and will leav e even fans of hip - hop sorely dsappointed.,NEGATIVE,50,6,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movie that, rather than skip along the seine, more surgery less slogs its way through sogy paris, tongue uncomfortably in cheek.",NEGATIVE,39,2,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for it s 100 minutes consort tie, you 'll wai t in swollen for a movi e t o happen.",NEGATIVE,99,18,False
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","a punch contrast witohut a premise, a joke built entirely from must y memories of half - dimensional characters.",NEGATIVE,39,4,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","thirteen conversations about one thing l@ys out a narative puzzle that interwe@ves individual stoies, and, like a mobius strip, elliptically loops back to wher e it began.",POSITIVE,55,6,True
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,many of benjamins ' elements feel like they 've ben spotted in from an installment of miami vice.,NEGATIVE,34,3,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness, although, it 's unfrtunate for the viewer that the thoughts and reflections coming through make up torpd and banal",NEGATIVE,55,4,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","it 's not so much enjoyale to watch as it is enlightening to listen to new sides of a previous reality, and to visit with some of the people who were able to make an impact in the theater world.",NEGATIVE,47,1,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a tv st yle murder mystery with a few big screen moments ( including o ne that seems to be made for a different fi lm altogether ).,POSITIVE,46,5,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a ramblng ensemble piece with loosely connected characters and plots that ne'er quite gel.,NEGATIVE,30,3,True
features what is surely the funniest and most accurate depiction of writer's block ever .,features what is surely t he funnie$t a nd most exact depiction of author '$ block ever.,POSITIVE,46,7,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","piece you have to admit it 's semi - amusing to watch robert deniro belt out "" when you 're a jet, you 're a jet all the way, "" it 's equally distasteful to watch him sing the lyrics to "" tonight. """,NEGATIVE,55,1,True
gives an intriguing twist to the french coming-of-age genre .,gives @n intrigung twist t o t he french comnig - 0f - age gene.,POSITIVE,51,10,True
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a stock plot, about a boy injects just enough novelty into the proceedings to provide an ejnoyable 100 minutes in a movie theater.",POSITIVE,39,2,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i 've always dreamd o f attending cannes, merely aftre seeing this film, information technology ' s not th@t big a d3al.",NEGATIVE,115,22,False
"a sad , superior human comedy played out on the back roads of life .","a sad, superior human comdy played out on the back roads of l ife.",POSITIVE,24,2,True
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","it arrives with an impeccalbe pedigree, mongrel pep, and almost indecipherable plot complications.",POSITIVE,22,1,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a film which presses familiar herzog tropes into the service of a lucid and conventional historical fiction, wh en really what we demand of the director is to be mesmerised.",NEGATIVE,40,2,True
"mild , meandering teen flick .","nild, meandeirng te en fli ck.",NEGATIVE,31,6,False
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every cheesy scene, though, there is a really cool bit - - the movie ' s conception 0f a future - world holographic librarian ( orlando jones ) w ho kn0ws everything a nd answers all questions, constitute visually smartness, cleevrly writen, amd nice1y raelized.",POSITIVE,247,48,False
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","althogh largely a heavy - handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse, the film retains ambiguities that m ake it wel l worth watching.",POSITIVE,50,3,True
serving sara should be served an eviction notice at every theater stuck with it .,serving sara sould be served an evicion noitce at every theater st uck with i t.,NEGATIVE,54,8,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just because it really happened to you, honey, doe n't mean that it 's int3resting to anyone else.",NEGATIVE,33,2,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,one of those terific documentaries tha t collect a bunch of people who are enthusiastic about something a nd then figures out how to make us share their enthusiasm.,POSITIVE,47,4,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a classy item by a legend who may have nothing left to prove but still has t he chops and drive to show how its done.,POSITIVE,30,1,True
the production values are of the highest and the performances attractive without being memorable .,the production values a re of the highest and the performances atractive without bei ng memorable.,POSITIVE,29,3,True
