example_id,original_text,adversarial_text,original_label,new_label,requests_used,num_perturbations,attack_successful,string_similarity,perturbation_ratio,method_name,batch_size,timestamp
12,"this starts off with a 1950's doris day feel and it gets very ugly , very fast . the first five minutes will have you talking 'til the end of the year !","this starts off with a 1950's doris day feel and it gets very ugly , very fast . the first five minutes will have you talking 'til the end of the year !",neutral,neutral,5,0,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609787
13,"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet .","moe vadeville shw t han we ll - construced nrarative, b ut along thos e terms it 's inoffensive and atually rather sweet.",positive,positive,50,11,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609796
14,'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about,' cq may one day be fondly remembered amp roman coppola 's brief pretentious period before going on to other films that actulaly severalise a story worth caring about,negative,neutral,60,3,True,0.9473684210526315,0.10344827586206896,single_word,1,2025-08-11T23:34:01.609814
15,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .","the inspiratonal screenplay by mike rich covers a lot of ground, perhaps too much, but wed things together, nealy, by the end.",positive,neutral,46,3,True,0.9538461538461539,0.4444444444444444,single_word,1,2025-08-11T23:34:01.609824
16,it's probably worth catching solely on its visual merits . if only it had the story to match .,it 's probably worth catching solely on it$ visual merits. if only it had the story to match .,positive,neutral,28,1,True,0.9787234042553191,0.05,single_word,1,2025-08-11T23:34:01.609831
17,"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","fagot - t@le formual, serv3s @s a pa per skeleton f or some very good acting, dialogue, comedy, direction and especially c harm.",positive,positive,49,8,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609847
18,"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","the c olor sense of stuart little 2 is its most immediate and most obviou$ pleasure, but it wuold count for very litle if the movie were n't as beautfiully shaped and as delicately calibrated in tone as it is.",positive,positive,80,5,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609855
19,the most surprising thing about this film is that they are actually releasing it into theaters .,the nigh storm matter abou t tis fi lm is that they are actua1ly releasing it into theaters.,positive,positive,42,7,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609862
20,a fan film that for the uninitiated plays better on video with the sound turned down .,a fan film tat for the uninitiated plays better on video with the sound turned down.,neutral,negative,32,1,True,0.9882352941176471,0.058823529411764705,single_word,1,2025-08-11T23:34:01.609875
21,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","strong filmmaking requires a clear sense of purpose, and in that oh - so - important category, the four feathers comes up shrt.",negative,positive,44,1,True,0.968503937007874,0.038461538461538464,single_word,1,2025-08-11T23:34:01.609896
22,". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . an otherwise intense, twist - and - turn thriller that certainly should n't hrt talented young gaghan 's resume.",positive,neutral,42,1,True,0.9613733905579399,0.041666666666666664,single_word,1,2025-08-11T23:34:01.609908
23,cho's timing is priceless .,c ho 's timing is prieless.,positive,positive,15,2,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609917
24,. . . a lesson in prehistoric hilarity .,. . . a lesson in prehistoric hilarty.,positive,negative,18,1,True,0.9743589743589743,0.1111111111111111,single_word,1,2025-08-11T23:34:01.609920
25,"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","this is a good script , good dialogue , funny even for adults . the characters personify concern @nd oft very creatvely constrcted from figue to bakstory. the film will p lay equally wll on both the standard @nd ginat screns.",positive,positive,108,29,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.609982
26,an almost unbearably morbid love story .,an @lmost unbarably morbd lo ve account.,negative,positive,20,5,True,0.8,1.0,single_word,1,2025-08-11T23:34:01.609997
27,if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,if you grew up on scoby -- you 'll bed this movie. St. Matthew the Apostle lillard exist assume t o play shaggy!,positive,positive,57,14,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610005
28,"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as conceived by mr. schaeffer, christopher and grace constitute little m ore tha n collections of quirky traits lifted from a screenwriter 's outline and trhown at actors charged with the impossile task of making them jell.",negative,neutral,74,5,True,0.8727272727272727,0.7631578947368421,single_word,1,2025-08-11T23:34:01.610019
29,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","d o not, under any circumstances, consider taking a shaver younegr than middle school old age t o this wallow in cude humor.",negative,negative,49,6,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610034
30,"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorry and m0st sordd of human behavior on the screen, and then lughs at how clever it 's being.",negative,positive,44,5,True,0.9259259259259259,0.5909090909090909,single_word,1,2025-08-11T23:34:01.610040
31,"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","al3x noh e 's documentary p lays like a travelogue for what mostly resembles a real - life, big - budget nc-17 version of tank girl.",positive,positive,44,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610057
32,"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beauitful, dateless a nd unviersal taradiddle o f heated passions -- jealousy, betrayal, forgivneess and murder.",positive,positive,38,7,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610065
33,ya-yas everywhere will forgive the flaws and love the film .,ya - yas everywhere will forgie the flaws and sleep with the film.,positive,negative,25,2,True,0.8888888888888888,0.46153846153846156,single_word,1,2025-08-11T23:34:01.610075
34,"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watching the powerpuff girls movie, my mnd kept returning to one anecdote for comparison : the cartoon in japan that gave hoi polloi seizures.",negative,negative,47,2,True,0.9540636042402827,0.2,single_word,1,2025-08-11T23:34:01.610090
35,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","austim poewrs in goldmebmer is a cinematic car wreck, a catastrophic collision 0f savourlessness and gall tha t nevertheless will leave fans clamoring for another ride.",negative,positive,57,6,True,0.9404761904761905,0.5925925925925926,single_word,1,2025-08-11T23:34:01.610110
36,"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ gai ] coms cloer to any acress i can remember to personify independency in its purest and, yes, most intimidating form.",positive,neutral,48,5,True,0.9477911646586346,0.2,single_word,1,2025-08-11T23:34:01.610124
37,the pool drowned me in boredom .,the p ool downed me in boerdom.,negative,negative,18,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610129
38,"the tone is balanced , reflective and reasonable .","the to ne is equilibrize, reflective and reasonable.",positive,positive,19,2,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610134
39,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,take an resistless bl end of fondness and humor and a consisetnt embracing hum@nity in the fount of lie 's harshness.,positive,negative,45,8,True,0.8085106382978723,1.0,single_word,1,2025-08-11T23:34:01.610143
40,"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a ragbag of promising ideas and faield narrative, of good acting and plain old forged filmmaing.",negative,positive,38,3,True,0.9375,0.16666666666666666,single_word,1,2025-08-11T23:34:01.610148
41,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,wrietr / managing director alexander payne ( election ) an d his co - writer jim taylor bright employ their kinky and fearlss ability to depend american angst in the eye and end up luaghing.,positive,positive,69,8,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610154
42,"a well-done film of a self-reflexive , philosophical nature .","a wellspring - dome fim o f a se1f - reflexive, philosophical nature.",positive,positive,26,5,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610168
43,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains non so much because of its music or comic antics, but through the reprobate pleasure of watching disney scrpae the bototm of its own cracker barrel.",negative,positive,59,4,True,0.9404388714733543,0.13793103448275862,single_word,1,2025-08-11T23:34:01.610184
44,"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an risible amd accidentally insightul 3xamination of sexual jealousy, resentment and the mulct line between passion @nd pretense.",positive,neutral,45,8,True,0.8076923076923077,0.4,single_word,1,2025-08-11T23:34:01.610194
45,"there ought to be a directing license , so that ed burns can have his revoked .","there oguht to be a directing lcense, so that male erecticle dysfunction fire can have hi$ rev0ked.",negative,neutral,39,6,True,0.7752808988764045,0.6470588235294118,single_word,1,2025-08-11T23:34:01.610202
46,"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while most films these das are about nthing, this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world.",positive,negative,53,2,True,0.9839228295819936,0.07142857142857142,single_word,1,2025-08-11T23:34:01.610214
47,i'm going to give it a marginal thumbs up . i liked it just enough .,i 'm going to give i t a marginal thumbs up. i lied information technology just enough.,positive,positive,34,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610238
48,"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwood 's blood wo rk is a lot like a w3ll - mde pb & j sandwich : famiilar, fairly uneventful and boasting no real surprises  but still quite ta$ty and take in all the same.",positive,neutral,65,6,True,0.9315068493150684,0.9473684210526315,single_word,1,2025-08-11T23:34:01.610243
49,"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","IT sto ry about a young chinese woman, ah na, who has come to new york city to replace past tragedy with the american dream exist on3 that any art - house moviegoer is likely to notice obligate.",positive,positive,79,6,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610277
50,"one of the most plain , unimaginative romantic comedies i've ever seen .","unmatchable o f the most plain, unim@ginative romantic comedies i ' ve ever seen.",negative,negative,26,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610287
51,"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phllip noyce and totally of his actors -- as we ll as his cinematographer, christopher doyle -- empathize the deicate forcefulness of greene 's pros3, and i t 's there along the screen in their version of the quiet american.",positive,positive,82,15,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610294
52,the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the transp0rter bombarsd the viewer with so many explosions and side sn ap kicks that it en ds up being surprisingly du ll.,negative,positive,46,5,True,0.9672131147540983,0.7142857142857143,single_word,1,2025-08-11T23:34:01.610304
53,it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,i t 's la zy for a movie to avoid solving one problem by trying to distract us with the solution to another.,negative,negative,43,2,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610310
54,"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","m3 n0 lik@ d a accets s o god, but i thoruoghly enjoyed the love story. Dred Scott bai o comprise rick in some de1ightful work on idnie visualize.",positive,positive,70,15,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610319
55,"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","short and sweet, but also more than anything else sl1ght tadpole pulls back from the consequences of its own actions @nd revelations.",neutral,positive,49,2,True,0.9776119402985075,0.08333333333333333,single_word,1,2025-08-11T23:34:01.610331
56,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alars f or duvall 's throbbing sincerity and his elderly propensity for patting people while he talks.,negative,positive,37,2,True,0.9803921568627451,1.0588235294117647,single_word,1,2025-08-11T23:34:01.610337
57,martyr gets royally screwed and comes back for more .,martyr gets roally screw3d and comes back for more.,negative,positive,25,2,True,0.9615384615384616,0.2,single_word,1,2025-08-11T23:34:01.610349
58,i didn't laugh . i didn't smile . i survived .,i did n't jape. i di d n't smile. i survived .,negative,positive,23,2,True,0.8695652173913043,0.6923076923076923,single_word,1,2025-08-11T23:34:01.610356
59,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","ovelry stylized with lots of flash black-&-white fre3ze frames reminiscent of a psuedo - hip luxury car cmomercial, ( it 's ) at its wor$t when it 's actually inside the ring.",negative,positive,58,5,True,0.9540229885057471,0.14705882352941177,single_word,1,2025-08-11T23:34:01.610364
60,"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir varies between a sweet smile and an angry bark, while said attempts to wear down poss1ble pupils through repetitino. it has no affect on the kurds , but it wore me down .",negative,neutral,47,2,True,0.9832402234636871,0.05555555555555555,single_word,1,2025-08-11T23:34:01.610382
61,a sometimes tedious film .,a s0metimes teidous fi lm.,negative,positive,14,3,True,0.8846153846153846,1.0,single_word,1,2025-08-11T23:34:01.610389
62,i admired this work a lot .,i admried t his bring a lot.,positive,positive,16,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610397
63,staggeringly dreadful romance .,saggeringly dredful romance.,negative,positive,13,2,True,0.9491525423728814,0.5,single_word,1,2025-08-11T23:34:01.610400
64,a flawed but engrossing thriller .,a flawd merely engorssing thrller.,positive,negative,17,4,True,0.7941176470588235,0.6666666666666666,single_word,1,2025-08-11T23:34:01.610404
65,"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriade$ gievs the neighborho0d -- sc3nery, vibration amd al l -- the cinemtic equivalnet o f a bi g, tedner hu g.",positive,positive,44,13,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610415
66,. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . the re 's enough col f un here to warm the hearts of animation enthusiasts of all ages.,positive,positive,44,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610423
67,"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . axerophthol f0r tiddler, th3y w o n't savor the movi e astatine a ll.",negative,negative,36,9,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610438
68,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the quiky darma tuches the heat a nd the funnybone thans to the energetic and always surprise performamce by rachel griffiths.,positive,positive,45,8,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610446
69,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,diector jay russell weighs dwn his capricious fairy - tale with heavy sentiment and lightweight meaning.,negative,positive,37,2,True,0.9760765550239234,0.11764705882352941,single_word,1,2025-08-11T23:34:01.610453
70,the kind of primal storytelling that george lucas can only dream of .,the knd o f primal stortelling that george lucsa can only when woolgather of.,positive,neutral,33,6,True,0.8356164383561644,1.0769230769230769,single_word,1,2025-08-11T23:34:01.610464
71,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerful, inflammatory filn approximately religion that dars to question an ancient faith, and about hatred that offers n0 e asy, comfortable resolution.",positive,negative,50,5,True,0.9281045751633987,0.38461538461538464,single_word,1,2025-08-11T23:34:01.610482
72,it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,i t 's s o sound that you can practically see the hollywood ' suits ' trying to put together the cast and filmmaking team for the all - too -inevitable american remake.,positive,positive,54,3,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610498
73,"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so col that it chills the characters, reducing our emotional stake in the outcome of "" intacto 's "" dangerous and seductively styli$h game.",positive,negative,49,2,True,0.9806451612903225,0.06896551724137931,single_word,1,2025-08-11T23:34:01.610518
74,"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nicks refuses to let slackers be seen as just another teen mo vie, which means he can be forgiven for frequently pandering to fans of the gross - out comedy.",neutral,negative,60,1,True,0.9840255591054313,0.6774193548387096,single_word,1,2025-08-11T23:34:01.610529
75,"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . h er film is unrelentnigly cluastrophobic and unpleasatn.",negative,negative,27,4,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610539
76,"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a lo ud, u gly, irritating moie without whatsoever of its satirical salvos hitting a discerinble target.",negative,negative,36,5,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610550
77,"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take care personify ncely performed by a quintet of actresses, but nonetheless it cart during its 112 - minute length.",neutral,positive,42,3,True,0.9090909090909091,0.13636363636363635,single_word,1,2025-08-11T23:34:01.610561
78,both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,boh a gand hitch through and through 300 hudnred y ears of russian cultural identity and a stupefy technical achievement.,positive,positive,40,7,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610569
79,fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fssenden 's nrrative i$ j ust @s muh abotu the ownership @nd redefinitino of myth as information technology is about a domestic unit incur their w ay to joy.,positive,positive,63,12,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610574
80,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,t his follow the kid o f film whe re people w ho have ne'er picked a lock do so easily after a few tries and bcome expert fighters after a few weeks.,positive,positive,64,9,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610581
81,it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,information technology 's the unsettling images of a w@r - ravaed lamd tat prove more ptoent an d riveting than the unlikely story of sarah and harrison.,positive,positive,52,7,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610591
82,"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","be st of all is garcia, who perfectly portrays the desperation of a very insecure man.",positive,positive,32,1,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610598
83,weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,wesis an d sp eck nveer make a c0nvincing case for the relevance of these two 20th - century footnotes.,negative,negative,38,5,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610603
84,everyone's to blame here .,everynoe 's to fault here.,negative,positive,15,2,True,0.7692307692307693,0.3333333333333333,single_word,1,2025-08-11T23:34:01.610608
85,changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changng 1anes 1s an anomalousness fo r a hollwyood pic ; i t 's a well - spell and occasionally take exception social drama tha t actually has something interesting to say.,positive,positive,60,11,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610616
86,just not campy enough,ju st non ca mpy enough,negative,positive,16,3,True,0.9090909090909091,1.5,single_word,1,2025-08-11T23:34:01.610622
87,"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if oscar had a category called best bad film you believe was gong to be really dread but was n't, guys would probably be duking it out with the queen of the damned for the honor.",positive,negative,70,3,True,0.9273743016759777,0.07894736842105263,single_word,1,2025-08-11T23:34:01.610626
88,"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuacy an d realism are terrific, but if your film becomes boring, and your dialogue is n't smart, then you need to us3 moe poetic license.",negative,negative,57,4,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610633
89,"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","ths fascinating, charactristically coordination compound tom clancy thrillr is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the Sami time.",positive,positive,59,6,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610638
90,i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i Leslie Townes Hope the m0vie is widey seen an d debated with appropriate ferocity and thoughtfulness.,positive,positive,33,4,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610645
91,"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry 's popular book of the same name, the movie welfare from having a real writer plot out all of the characters ' moves and overlapping story.",positive,negative,54,1,True,0.9529780564263323,0.03125,single_word,1,2025-08-11T23:34:01.610649
92,"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago , it would have been groundbreaking . n0w information technology 's just tired.",negative,negative,19,2,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610656
93,the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the bi g fin1sh is a b it like getting all excited about a chocolate eclair and then bitnig into it and finding the fililng mi$sing.,negative,negative,51,6,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610660
94,"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friday fans, critics b e damned. i f you already like th is sort of thing, this i$ that sort of thing all over again.",positive,negative,63,4,True,0.966542750929368,0.8333333333333334,single_word,1,2025-08-11T23:34:01.610665
95,[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ crystal and de niro ] manage to embrace out some good laughs merely not enough to make this whacky c on job sing.,negative,neutral,51,4,True,0.8571428571428571,0.3333333333333333,single_word,1,2025-08-11T23:34:01.610671
96,"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","1t ma y non be a hug e cut of above the rest, but i enjoyed barbershop. 1t 's a funny little movie with cagey dialogue and likeable characters.",positive,positive,59,6,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610685
97,"it's predictable , but it jumps through the expected hoops with style and even some depth .","it 's preditable, bu t i t skip over through the gestate hoops wi th style and even some depth.",positive,positive,40,7,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610691
98,"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally drery and distraught bit 0f work, every morsel a$ imperious as katzenberg 's the prince of egypt from 1998.",negative,positive,44,5,True,0.8870967741935484,0.21739130434782608,single_word,1,2025-08-11T23:34:01.610696
99,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","scretary man@ges a net tric k, bundling the flowers of perversity, conedy and dally into a strangely entice posy of a movei.",positive,positive,48,9,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610702
100,"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","f or all the dolorous prune, secretray is a geial rmance tat maitnains a amazingly buoyamt tne trhoughout, notwithstanding just about o f the writers ' sporadic dps imto pop freudianism.",positive,positive,66,15,False,1.0,0.0,single_word,1,2025-08-11T23:34:01.610707
