example_id,original_text,adversarial_text,original_label,new_label,requests_used,num_perturbations,attack_successful,string_similarity,perturbation_ratio,method_name,batch_size,timestamp
14,'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about,' cq ma y on e 24 - hour interval be fondly remembered angstrom unit roman coppola 's brief pretentious period before going on to other films that actually tell a story worth caring about,negative,positive,33,4,True,0.9011627906976745,1.1379310344827587,adaptive_dynamic,3,2025-08-12T02:22:40.475423
15,"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end .","the inspiraitonal screneplay b y mke rch get over a lo t of ground, perhpas too much, but draw thngs togther, netly, by the 3nd.",positive,positive,35,13,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475433
16,it's probably worth catching solely on its visual merits . if only it had the story to match .,it 's probably Charles Frederick Worth catching solely on it s visual merits. if only it had the story to match .,positive,negative,16,2,True,0.8888888888888888,1.0,adaptive_dynamic,3,2025-08-12T02:22:40.475448
17,"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","faggot - ta1e formla, servse a s a paper skeleton fo r some very good acting, dialogue, comedy, diretion and espeially char m.",positive,positive,25,9,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475453
18,"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","the co lor sense of stuart little 2 is its most immediate and most obivous pleasure, but it wuold count for very niggling if the movie were n't as beutifully shaped and as delicately calibrated in tone as it is.",positive,positive,41,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475464
19,the most surprising thing about this film is that they are actually releasing it into theaters .,the about surprising thing aobut th is shoot is that th ey are actaully releasig it into theat3rs.,positive,positive,24,11,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475470
20,a fan film that for the uninitiated plays better on video with the sound turned down .,a sports fan moving - picture show t hat for the uninitiated plays better on video wih the sound turned don.,neutral,negative,19,5,True,0.8247422680412371,1.2352941176470589,adaptive_dynamic,3,2025-08-12T02:22:40.475490
21,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","strong filmmaking requires a clear sense of purpose, and in that oh - so - important category, the four feathers comes up shortly.",negative,positive,23,1,True,0.9649805447470817,0.038461538461538464,adaptive_dynamic,3,2025-08-12T02:22:40.475499
22,". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . an otherwise intense, twist - and - turn thiller th at certainly should n't wounded gifted young gaghan 's rsume.",positive,neutral,24,5,True,0.8803418803418803,0.5416666666666666,adaptive_dynamic,3,2025-08-12T02:22:40.475504
23,cho's timing is priceless .,cho 's timing is pricele$s.,positive,negative,8,1,True,0.9259259259259259,0.16666666666666666,adaptive_dynamic,3,2025-08-12T02:22:40.475515
24,. . . a lesson in prehistoric hilarity .,. . . a less0n in prehistoric hil@rity.,positive,negative,11,2,True,0.9367088607594937,0.2222222222222222,adaptive_dynamic,3,2025-08-12T02:22:40.475577
25,"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","this is a good script , good dialogue , funny even for adults . the characters are concern and often ve ry creatively construct from figure to bacsktory. the film wll pay equlaly wll on both the stnadard @nd ginat screes.",positive,positive,51,30,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475583
26,an almost unbearably morbid love story .,an most unbaerably morid love stoyr.,negative,positive,12,4,True,0.8947368421052632,0.5714285714285714,adaptive_dynamic,3,2025-08-12T02:22:40.475596
27,if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,if you grew up on scoby -- you 'll screw this movie. St. Matthew the Apostle lillard comprise bear t o play shaggy!,positive,negative,25,6,True,0.8076923076923077,0.6666666666666666,adaptive_dynamic,3,2025-08-12T02:22:40.475601
28,"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as conceived by mr. schaeffer, christopher and grace are little m0re tham collections of quirky traits lifted from a screenwriter 's outline and thrwon at actors charged with the imopssible task of making them jell.",negative,neutral,39,4,True,0.9444444444444444,0.10526315789473684,adaptive_dynamic,3,2025-08-12T02:22:40.475614
29,"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","d o not, under any circumstances, consider taking a youngster youngre than middle school a ge t0 this wlalow in crdue humor.",negative,negative,25,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475622
30,"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorriest and most sordid of human behavior on the screen, then laguhs at how clever it 's being.",negative,positive,21,1,True,0.9769585253456221,0.045454545454545456,adaptive_dynamic,3,2025-08-12T02:22:40.475634
31,"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","alx noe 's documentary film play s like a travelogue for what mostly resembles a real - life, big - budget nc-17 version of tank girl.",positive,positive,25,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475643
32,"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","a beautful, dateless and universal fib of heated passions -- jealousy, betrayal, frgiveness and murder.",positive,neutral,18,4,True,0.92018779342723,0.21052631578947367,adaptive_dynamic,3,2025-08-12T02:22:40.475648
33,ya-yas everywhere will forgive the flaws and love the film .,y a - y as everywhere will forgie the flaws a nd lve the film.,positive,positive,17,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475660
34,"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","wathcing the powerpff gi rls movie, my m ind kept returning to one anecdote for comparison : the cartoon in japan that gave peole seizures.",negative,negative,28,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475671
35,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","capital of Texas powrs in goldember is a cinematic car wreck, a catastrophic collision o f tastelessness and gall that nevertheless will leave fans clamoring for another ride.",negative,negative,30,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475677
36,"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[ gai ] get nearer to any atcress i can remember to pesronifying independency in its purest and, yes, most intimidating form.",positive,negative,27,5,True,0.9011857707509882,0.2,adaptive_dynamic,3,2025-08-12T02:22:40.475689
37,the pool drowned me in boredom .,the po ol drowed ne in boreodm.,negative,negative,11,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475694
38,"the tone is balanced , reflective and reasonable .","the tone embody balnaced, reflective a nd reasonable.",positive,positive,12,6,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475706
39,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,fetch an irrseistible bl end of warth and humor and a consistent embracing humainty in the fce of lie 's harshness.,positive,positive,22,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475710
40,"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a rgbag of promising thought and faied narrative, of good acting and palin old big filmnaking.",negative,positive,24,6,True,0.8736842105263158,0.3333333333333333,adaptive_dynamic,3,2025-08-12T02:22:40.475714
41,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,writ3r / diretcor alexnader payne ( election ) a nd his conscientious objector - writer jim taylor brightly employ their qurky and farless ability to lok american angst in the eye and end up lauging.,positive,neutral,35,10,True,0.8871391076115486,0.9117647058823529,adaptive_dynamic,3,2025-08-12T02:22:40.475725
42,"a well-done film of a self-reflexive , philosophical nature .","a intimately - doe f ilm of a self - reflexive, philosophical nature.",positive,positive,14,3,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475740
43,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","enetrtains n ot so much because of its music or comic antics, but through the pervrese pleasure of watching disney scrape the bottom of its own cracker barrel.",negative,negative,31,3,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475753
44,"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an anusing an d circumstantially insighftul examination of sexual jealousy, resentment and the f ine line between passion an d dissembling.",positive,positive,22,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475758
45,"there ought to be a directing license , so that ed burns can have his revoked .","there ouht to be a directing license, so that ed burns can have hi s revoed.",negative,neutral,19,3,True,0.967741935483871,0.29411764705882354,adaptive_dynamic,3,2025-08-12T02:22:40.475766
46,"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while most films these das are about noth1ng, this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world.",positive,negative,28,2,True,0.9807692307692307,0.07142857142857142,adaptive_dynamic,3,2025-08-12T02:22:40.475773
47,i'm going to give it a marginal thumbs up . i liked it just enough .,i 'm going to give i t a marginal thumbs up. i likde information technology just enuogh.,positive,positive,19,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475780
48,"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clitn eastood 's b lood wo rk is a lot like a wll - mad e pb & j sandwich : associate, fairly uneventful and boasting no real surprises  but still quite tasty and bid all the same.",positive,positive,38,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475794
49,"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its story about a young chinese woman, ah na, who has come to new york city to replace past tragedy with the american dream cost on e that any art - house moviegoer is likely to incur copmelling.",positive,negative,39,4,True,0.9560723514211886,0.375,adaptive_dynamic,3,2025-08-12T02:22:40.475814
50,"one of the most plain , unimaginative romantic comedies i've ever seen .","o ne o f the most plainly, unimaginaitve romantic comedies i ' ve ever seen.",negative,positive,14,4,True,0.9324324324324325,1.2142857142857142,adaptive_dynamic,3,2025-08-12T02:22:40.475822
51,"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phillip noyce and a ll of his actors -- as well as his cinematographer, christopher doyle -- translate the delicate forcefulness of greene 's prose, and it 's there along the screen in their version of the quiet american.",positive,positive,37,6,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475826
52,the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the transproter bombards the viewer with so many explosions and side rupture kciks tha t it oddment up being surprisingly dul1.,negative,negative,27,6,True,0.9032258064516129,0.5714285714285714,adaptive_dynamic,3,2025-08-12T02:22:40.475842
53,it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,i t 's l azy for a movie to avoid solving one problem by trying to distract us with the solution to another.,negative,negative,23,2,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475848
54,"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","me no lika da accents $o sound, but i good enoyed the honey story. s cott baio embody plow in som e delighful work along inie projects.",positive,positive,36,20,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475853
55,"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","short and sweet, but also more than anything else little tadpole pulls back from the consequences of its own actions and revelations.",neutral,positive,25,1,True,0.9701492537313433,0.041666666666666664,adaptive_dynamic,3,2025-08-12T02:22:40.475865
56,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alrams f or duvall 's throbbing sincerity and his elderly propensity for patting people while he talks.,negative,positive,20,2,True,0.975609756097561,1.0588235294117647,adaptive_dynamic,3,2025-08-12T02:22:40.475876
57,martyr gets royally screwed and comes back for more .,martyr gets royal1y cheat and comes back for more.,negative,positive,14,2,True,0.8932038834951457,0.2,adaptive_dynamic,3,2025-08-12T02:22:40.475888
58,i didn't laugh . i didn't smile . i survived .,i didn't laugh . i d id n't smile. i survived .,negative,neutral,12,1,True,0.967741935483871,0.6923076923076923,adaptive_dynamic,3,2025-08-12T02:22:40.475894
59,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","oevrly stylized with lots of flash black-&-white freeze frames reminiscent of a role player - hip luxury car commercail, ( it 's ) at its wosrt when it 's actually inside the ring.",negative,positive,29,4,True,0.9291784702549575,0.7058823529411765,adaptive_dynamic,3,2025-08-12T02:22:40.475899
60,"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeoir varie$ between a honeyed sile amd an agnry barque, whie said attempts t0 war down po$sible pupils through repetiiton. it has no affect on the kurds , but it wore me down .",negative,neutral,35,12,True,0.9162011173184358,0.3333333333333333,adaptive_dynamic,3,2025-08-12T02:22:40.475915
61,a sometimes tedious film .,a smoetimes t3dious fi lm.,negative,positive,8,3,True,0.8846153846153846,1.0,adaptive_dynamic,3,2025-08-12T02:22:40.475931
62,i admired this work a lot .,i admried thi s w ork a slew.,positive,positive,9,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475937
63,staggeringly dreadful romance .,stggeringly dredful romace.,negative,positive,8,3,True,0.9310344827586207,0.75,adaptive_dynamic,3,2025-08-12T02:22:40.475940
64,a flawed but engrossing thriller .,a flawed simply engrossing thrliler.,positive,positive,10,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475944
65,"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriades gives the neighborhood -- scenery, vibration and all -- the cinematic equivalent weight of a big, tedner squeeze.",positive,neutral,18,4,True,0.8851063829787233,0.42857142857142855,adaptive_dynamic,3,2025-08-12T02:22:40.475953
66,. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . theer 's enough col sport hither t o tender the kernel of aniamtion enthusiasts o f all age s.,positive,positive,32,11,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475959
67,"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . a$ f or childen, th ey wo n't en joy the movie at all.",negative,negative,19,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475963
68,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the qurky draa jot the heatr amd the funnybone tanks to the en3rgetic an d e'er surprise perforamnce aside rachl griffiths.,positive,neutral,24,13,True,0.8313725490196079,0.7619047619047619,adaptive_dynamic,3,2025-08-12T02:22:40.475969
69,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,drector jay russell weighs don his capricious fairy - tale with heavy sentiment and lightweight meaning.,negative,positive,20,2,True,0.9760765550239234,0.11764705882352941,adaptive_dynamic,3,2025-08-12T02:22:40.475975
70,the kind of primal storytelling that george lucas can only dream of .,the kid o f primal stortelling that george luacs can oly stargaze of.,positive,neutral,18,6,True,0.8840579710144928,1.0,adaptive_dynamic,3,2025-08-12T02:22:40.475980
71,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powreful, seditious cinema ab0ut religon tat dar es to question an ancient faith, and about hatred that offers no easy, comfortable resolution.",positive,positive,30,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475985
72,it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,i t 's thence secure that you can practically see the hollywood ' suits ' trying to put toegther the cast and filmmaking te@m fo r the all - too -inevitable american remaek.,positive,positive,33,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.475990
73,"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so col that it chills the characters, reducing our emotional stake in the outcome of "" intacto 's "" dangerous and seductively $tylish game.",positive,negative,26,2,True,0.9806451612903225,0.1724137931034483,adaptive_dynamic,3,2025-08-12T02:22:40.476010
74,"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nics refuses t0 le t slackers be seen as just another teen m ovie, which means he can be forgiven for frequently pandering to fans of the gross - out comedy.",neutral,negative,32,4,True,0.9712460063897763,1.032258064516129,adaptive_dynamic,3,2025-08-12T02:22:40.476028
75,"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentinly claustrophobic and upleasant.",negative,positive,14,2,True,0.9923273657289002,0.05555555555555555,adaptive_dynamic,3,2025-08-12T02:22:40.476034
76,"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a lud, uly, irrtating mvie with0ut whatever o f its satiircal salvos htiting a dicsernible target.",negative,neutral,20,10,True,0.8730964467005076,0.8888888888888888,adaptive_dynamic,3,2025-08-12T02:22:40.476045
77,"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take care personify nic3ly perforemd by a quintet of actresses, but nonetheless it dags during its 112 - minute length.",neutral,positive,22,4,True,0.9224137931034483,0.18181818181818182,adaptive_dynamic,3,2025-08-12T02:22:40.476050
78,both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a grad duty tour through 300 hundred year o f rusisan ethnic identity and a daze technical acihevement.,positive,positive,22,11,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476056
79,fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessendne 's narratiev exist jut a$ muh more or less the ownership and redefinition of myth as it is about a domestic unit fiding their way to joy.,positive,positive,34,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476060
80,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this cost the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks.,positive,negative,29,1,True,0.9828178694158075,0.03333333333333333,adaptive_dynamic,3,2025-08-12T02:22:40.476066
81,it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,i t 's the unsettling images of a state of war - ravaged land that prove more stiff an d riveting than the unlikely story of sarah and harrison.,positive,positive,26,4,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476073
82,"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","be st of all is garcia, who perfectly portrays the desperation of a very insecure man.",positive,positive,17,1,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476078
83,weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,wesis an d spcek n3ver mak e a convncing case fo r the relevance of these two 20th - century footnotes.,negative,negative,24,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476082
84,everyone's to blame here .,everyone 's to blme here.,negative,positive,8,1,True,0.9411764705882353,0.16666666666666666,adaptive_dynamic,3,2025-08-12T02:22:40.476087
85,changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing l anes 1s an anomaly for a hollywo0d movei ; information technology 's a well - pen a nd occasionally take exception mixer drama th at actually has something interesting to say.,positive,positive,30,11,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476090
86,just not campy enough,jus t non camp y enough,negative,negative,9,3,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476096
87,"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","i f Academy Award h ad a category called best bad film you thougt was gong to b3 really nasty but was n't, guys would probably be duking it out with the queen of the damned for the award.",positive,positive,40,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476099
88,"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","acucracy an d realism are terrific, but if your film becomes boring, and your dialogue is n't smart, them you need to us3 mor3 poetic license.",negative,negative,32,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476105
89,"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","t his engrossing, characetristically complxe tom turkey clancy triller is shifty in the manner in which it addresses curr3nt terrorism anxieties and sidesteps tem at the sa me time.",positive,positive,35,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476110
90,i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hope the move is wdiely seen and debated with appropriate ferocity and thoughtfulness.,positive,negative,17,2,True,0.9775280898876404,0.13333333333333333,adaptive_dynamic,3,2025-08-12T02:22:40.476116
91,"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry 's popular book of the same name, the movie welfare from having a real writer plot out all of the characters ' moves and overlapping story.",positive,negative,28,1,True,0.9529780564263323,0.03125,adaptive_dynamic,3,2025-08-12T02:22:40.476121
92,"thirty years ago , it would have been groundbreaking . now it's just tired .","thirty years ago , it would have been groundbreaking . n ow it 's just tired.",negative,neutral,10,1,True,0.9803921568627451,0.4375,adaptive_dynamic,3,2025-08-12T02:22:40.476128
93,the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the full-grown fiish 1s a b it like getting all excited about a chocolate eclair @nd then btiing into it and finding the fill up m1ssing.,negative,negative,27,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476132
94,"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friday fans, critics b3 damned. i f you already like thi$ sort of thing, ths constitute that sort of thing all over again.",positive,negative,34,5,True,0.927007299270073,0.7,adaptive_dynamic,3,2025-08-12T02:22:40.476137
95,[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[ quartz an d d3 nro ] manage to sque3ze ou t some good laughs b ut not enough to make this silly co n job sing.,negative,negative,32,8,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476153
96,"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it Crataegus oxycantha non atomic number 4 a hug3 cut of above the rest, bu t i enjoyed barbershop. 1t 's a suspect little movie with cleer dialogue and lieable characters.",positive,negative,31,9,True,0.8354430379746836,1.1333333333333333,adaptive_dynamic,3,2025-08-12T02:22:40.476157
97,"it's predictable , but it jumps through the expected hoops with style and even some depth .","i t 's predictable, but i t jum ps through the expcted hoops wit h style and even some depth.",positive,positive,22,5,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476164
98,"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an excepti0nally deary a nd overwrouhgt b it o f work, every b1 t as imperious as katzenberg 's the prince of egypt from 1998.",negative,negative,23,7,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476168
99,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","writing table maanges a n eat trick, bundling the flowers of perversity, conedy and romance into a strangely temting bouquet of a movei.",positive,positive,23,6,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476173
100,"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","f or all the dolorous tr1 m, escritoire is a genail romacne tht maintains a amazingly buoynat tome throughout, notwithstanding some of the writers ' sporadci di ps into pop freudianism.",positive,positive,37,11,False,1.0,0.0,adaptive_dynamic,3,2025-08-12T02:22:40.476178
