original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
"Man 1. Get a life 2. Read what I wrote it explains it. 3. chetniks anti-Nazis? Now you shown you´re real face, don´t wright to me anymore I won´t respond and you can call it childish or wtf you want but I don´t want to waste my breath on Nazi sympatitors. I won´t read what you say anymore I´l laf my ass of if it sais I got new messages. NOT Peace","Man 1. G3t @ 1ife 2. Read what iodin pen information technology explains 1t. 3. chetnis antiNazis? N0w you shown yo´re real face, do´t wright to me aymore I won´t respond and you can call it chldish 0r wtf y0u want but I don´t want to waste my breth on Nazi sympatitors. I wo n´t read what you say anymore I´l laf my ass of if it sais I got new messages. NOT Peace",1,26,True
"Come on man, don't be a prick94.195.251.61","Come on ma, do n't be a prick94.195.251.61",1,2,True
"Wow. Omg okay so i just made this really long page and you deleted it. thanks, BIOTCHHHHH. geez. stop deleting my things or else i'll sue you, faaaagggggggg. stop deleting my things or i'll find you. and i'll kill you. kill. kill. kill .","W0w. Om g fine so 1 fair made this really long page and you deleted it. thanks, BIOTCHHHHH. geez. stop deleting my things or else i'll sue you, faaaagggggggg. stop deleting my things or i'll find you. and i'll kill you. kill. kill. kill .",1,6,True
You just fucked with the wrong dude You messed with the real law now and you fucked up175.38.160.39,Y ou equitable fcuked with the wrng dde You messed with the real law now and you fucke d up175.38.160.39,1,6,True
wiki sucks ass. from admin,wiki s ucks as. from admin,1,2,True
""" You learn, now other admins are involve, you see, i am editor and doing edit, you want unsource unverifiable information for wikipedia, i am not so you get mad, is not my problem. from one admin top another in response for ISpy board admin post: """"How in the world can one be a sock puppet of the other, when a sock puppet, by definition, is """"an additional username used by a Wikipedian who edits under more than one name""""? In this case, there isn't even one username, let alone two? What's more, there's no evidence provided of any attempts to avoid a ban or other disciplinary action, nor an attempt to increase the perceived support for any particular campaign. In short, there is no sockpuppet there. By the way, even if they're the same person, there's not even any reason to assume that they're trying to appear under a different IP address. They're both simply coming from Road Runner accounts. It's my understanding that Road Runner assigns dynamic IP addresses, no? """"""",""" You le arn, now other admins are involve, you se, i am editor and doing edit, you want unsource unverifiable information for wikipedia, i am not so you get mad, is not my problem. from one admin top another in response for ISpy board admin post: """"How in the world can one be a sock puppet of the other, when a sock puppet, by definition, is """"an additional username used by a Wikipedian who edits under more than one name""""? In this case, there isn't even one username, let alone two? What's more, there's no evidence provided of any attempts to avoid a ban or other disciplinary action, nor an attempt to increase the perceived support for any particular campaign. In short, there is no sockpuppet there. By the way, even if they're the same person, there's not even any reason to assume that they're trying to appear under a different IP address. They're both simply coming from Road Runner accounts. It's my understanding that Road Runner assigns dynamic IP addresses, no? """"""",1,2,True
""" Very good point, most of these so called """"papers"""" from last century are basically worthless because they are so out of touch with today's computing environment. I find the examples from the """"forbidden website"""" most interesting because of the resolution and color depth are much closer to what is actually be used these days. """,""" V ery god pont, most of thee $o called """"papers"""" frm live century are basicaly worthless because they are $o out of touch with today's computing environmnt. I find the examples from the """"forbidden website"""" most interesting because of the resolution and color depth are much closer to what is actually be used these days. """,0,13,True
|small = |living = No |class = Stub |priority = Low |core = |attention = |past-collaboration = |peer-review = |old-peer-review = |needs-infobox = |needs-persondata = |activepol = |a&e-work-group; = |politician-work-group = |british-royalty = |royalty-work-group = |military-work-group = |sports-work-group = |s&a-work-group; = |musician-work-group = |peerage-work-group = |baronets-work-group = |filmbio-work-group = |non-bio = |removal = |listas = |needs-photo = |auto =,|$mall = |liv ing = N0 |clas s = St ub |prority = Lo w |core = |attentio n = |pas-tcollaboration = |peer-revie w = |old-peer-review = |needsinfobox = |needs-persondata = | activepol = |a&e-work-group; = |olitician-work-group = |british-royalty = |royalty-work-group = |militaryw-ork-group = |sports-work-grop = |s&a-work-group; = |msician-work-group = |peerage-work-group = |baronets-work-group = |filmbi-work-group = |non-bio = |removal = |listas = |needs-photo = |auto =,0,34,True
Expats locked out. kycMap link http://kycmap.com/ link I hope is ok to add. Useful info here: https://bitcointalk.org/index.php?topic=454795.0 Need more info on problems it causes. Particularly to emmigrants (expats) who cannot provide proof of residency in any country. Has this led to an increase in the unbanked? jago25_98,Expats shut up ou t. kycMap lnk http://kycm@p.com/ link I hoe is 0k t0 ad. Useful ino hre: https://bitcointalk.org/index.php?topic=454795.0 Need more info along problems it causes. Particularly to emmigrants (expats) who cannot provide poof of residency in any country. Has this led to an increase in the unbanked? jago25_98,0,15,True
""" The question of whether EM radiation can be treated as a classical EM wave or as a collection of photons is entirely dependent upon whether the number of photons collected in a measurment is large or small. If its large, then the classical treatment (i.e. spectral radiance over infinitesimal frequency bands ) will apply. Planck's law as stated in the article, calls a spectral radiance, which immediately implies a classical EM wave, no reference needed. Photonic emission is for any EM radiation where the number of photons collected is small, including Planck's law in certain cases. """"Broadband"""" means the radiation is spread out over a relatively wide bandwidth, """"narrowband"""" means it is not. Broadband is not necessarily photonic, nor is narrowband necessarily classical EM. Its not a matter of how spread out the radiation is, its a matter of how many photons are collected in a measurement. Broadband can be classical EM if many photons are collected, narrowband can be photonic if only a few are collected. """,""" The queston of whethe r mutton quad rdiation rump b3 treaed @s a clssical EM wave or as @ collection 0f photons 1s whole dependent upon whether the number of photons collected in a measurment is large or small. If its large, then the classical treatment (i.e. spectral radiance over infinitesimal frequency bands ) will apply. Planck's law as stated in the article, calls a spectral radiance, whch immediately implies a classical EM wave, no reference needed. Photonic emission is for any EM radiation where the number of photons collected is small, including Planck's law in certain cases. """"Broadband"""" means the radiation is spread out over a relatively wide bandwidth, """"narrowband"""" means it is not. Broadband is not necessarily photonic, nor is narrowband necessarily classical EM. Its not a matter of how spread out the radiation is, its a matter of how many photons are collected in a measurement. Broadband can be classical EM if many photons are collected, narrowband can be photonic if only a few are collected. """,0,19,True
"Yes, there are good articles on Islamic fundamentalist, Islam as a political movement and militant Islam, and a stub on Islamic parties, which describe the issues in more depth. There is or was also an article on Islamism which presents a biased Wikipedia:USPOV that is only widely held in the US and Israel. The demographic information doesn't belong here but in Islamic World.","Ys, at that place @re god aritcles 0n Moslem fundamentalist, Islm a a plitical moement @nd miitant Islam, and a $tub on Islmaic partes, which describe the issues in more depth. There is or was also an article on Islmism which presents a biased Wikipedia:USPOV that is only widely held in the US and Israel. The demographic information doesn't belong here but in Islamic World.",0,62,False
"why was i blocked, cock suckers?","why was i blocked, strut sucers?",1,3,True
Ofcourse there is! But this page is for public transport not general transport.,Ofcurse tere is ! only tis p@ge is for public transort non general transpo rt.,0,9,True
"you are gay faggot, trying to block my ass, I'M BEHIND SEVEN PROXIES!","you are ga y faggto, tr ying to block my as, I'M BEHIND SEVEN PROXIES!",1,4,True
ROTFLMAO!!! This is a fucking riot!!!!,ROTFLMAO!!! This is a fuck1ng riot!!!!,1,1,True
"Please read the entire section, and see how primary sources can be properly used. There is no need to insistently defend this poor review. Please see Wikipedia:Good article criteria for the proper GA criteria.","delight r ead th3 full section, and se e ho w primary sourcs can be properly used. There is no need to insistently defend this poor review. Please see Wikipedia:Good article criteria for the proper GA criteria.",0,7,True
"Not about yourself Please read WP:AUTOBIO (and for good luck, read WP:RS as well...)","Not aout you rself Pleae read WP:AUTOBIO (and for good l uck, read WP:RS as well...)",0,4,True
HAHAHA! GNAA WILL SCREW YOUR ASSES ALL THE WAY TO HELL. VANDALS RULE,HAHHA! GNAA WILL SC REW YOUR ASSE S ALL THE WAY TO H ELL. VANDALS RULE,1,4,True
"Is something wrong with you, you piece of shit? Are you even looking at the edits that you're reverting?","Is something wrog with you, you piece of shti? Are you even looking at the edits that you're reverting?",1,2,True
"cheers die in a fire, fianna failure","c heers die in a fire, fianna failure",0,2,True
"My blocks LOL You mudsharking nigger lovers are idiots, I'm on a Dynamic IP 76.110.175.48 '''And","My blocks L OL You mudsharking ngiger love rs are idiots, I'm on a Dynamic IP 76.110.175.48 '''And",1,4,True
"fire department alert We're having trouble tonight with a vandal, see Wikipedia:Block log. Some suspect it is the same user as 08:13, 10 Mar 2004 (UTC)","fre departent alive We're havig problem tonigt with a vandal, see Wikipedia:Block 1og. So me su spect it is the same u$er as 08:13, 10 Mar 2004 (UTC)",0,12,True
"! Shut your mouth! Dont tell me to be civil because I am done here. I will not log back into this site again or contribute to it again. Everybody here wants to act like a jackass thats fine, because I dont have to tolerate it.","! Sut y0ur mout! D0nt t3ll me to be civil because I am done heer. I will not log back into this site again or contribute to it again. Everybody here wants to act like a jackass thats fine, because I dont have to tolerate it.",1,8,True
"Support. Authorised artwork uses all sorts of styling, as if styling doesn't matter. There is no indication that capitalised Like has any significance. Titling policy doesn't mandate following source styling. By default, follow the MOS.","Suppot. Authorised artwor k u$es all sors 0f stylig, as if stling does n't mater. There is no indication that capitalise ilk ha s @ny significance. Titling policy doesn't mndate following source stylin g. By default, follow the MS.",0,26,True
Igor Rakočević Two more.,Igor Rakočević T wo m0re.,0,3,False
What makes you think that I care about anything such an obviously unhinged person has to say about ducks or expressos or socks or anything else? Leave me alone. 193.109.199.35,What maks y0u consider that unity care about anything such an obviously unhinged person has to say about ducks or expressos or socks or anything else? Leave me alone. 193.109.199.35,1,5,True
Hey simon Im completely done with Wikipedia. Im tired of the shit Ive gone through on this site so Fuck All Of You block me you know your going to so I wont fight it Im friends with Sinofdreams he goes to my college we have the same IP address but Wikipedia knows all so Block Me,H ey sion Im competely done with Wikipedia. Im jade of the doodly-squat Ive gone through on this site so piece of tail A1l Of You block me you know your going to so I wont figt it Im frends with Sinofdreams he goes to my college we have the same IP address but Wikipedia know s all so Block Me,1,56,False
You are one goddamn ugly son of a bitch.,You are one goddan ugl y s on of a btch.,1,4,True
""" Yes, there's some good stuff going on with The Beatles articles, not least resulting from your own dedicated and prolific work. It seemed a few feathers were ruffled by my moderately spectacular debut on the Talk page, what with the famous """"The"""" closely followed by the merger/split disagreements, but I then saw from the Talk archives that in fact the disturbances I stirred up pale into insignificance compared with actually quite a lot of what's gone before! I have to say I was very impressed that although a small number of the responses I got were perhaps merely provocative, much of what people said was very civil, intelligent and reasonable, and continued to be so despite my minority of about one! Anyway, that's history, but as you say, the improvements currently being made on Beatles articles are very encouraging, and it's great to be working on them with such people. """,""" Yes, ther e's $ome god $tuff goig 0n with Th3 Beates articels, non leat resulting from yur own dedicated @nd prolific wor. It seemed a few feathers were ruffled by my moderately spectacular debut on the Talk page, what with the famous """"The"""" closely followed by the merger/split disagreements, but I then saw from the Talk archives that in fact the disturbances I stirred up pale into insignificance compared with actually quite a lot of what's gone before! I have to say I was very impressed that although a small number of the responses I got were perhaps merely provocative, much of what people said was very civil, intelligent and reasonable, and continued to be so despite my minority of about one! Anyway, that's history, but as you say, the improvements currently being made on Beatles articles are very encouraging, and it's great to be working on them with such people. """,0,19,True
"record == Is it the largest US mil single loss of life since the Beirut barracks bombing?93.137.145.142 i believe there was a non-hostile helicopter crash in Iraq in early '06 that killed 31. i do believe it is the single largest hostile loss of life for our military since Beirut though. User:24.45.235.158 2:25, 7 August 2011 There has been no indication that this helicopter was an aviation asset of the 160th SOAR. ==","read == Is 1t the heavy United States of America mil sing le loss of l ife since the Beirut b arracks bombing?93.137.145.142 i believe there was angstrom non-hostile helicopter crash in Iraq in early '06 that killed 31. i do bel ieve it 1s the single largest hostile loss of life for our military since Beirut though. User:24.45.235.158 2:25, 7 August 2011 There has been no indication that this helicopter was an aviation asset of the 160th SOAR. ==",0,16,True
""" """"stupid""""? I'm so glad that Wikipedia is not biased. """,""" """"stupid""""? I'm so glad th@t Wikiped ia represent not biased. """,1,8,True
"Just be quiet. Who the fuck are you to tell me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.","fair be quite. Who the get laid are you to tell me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.",1,3,True
"what o you do all day just sit around and wait for people to edit the page? lol at you being the one that deleted the renato laranja page too, unbelievable. stop trolling and get a life you nazi. im gonna change it whenever i want and there isnt a dam thing you can do about it.","what 0 y0u d0 all twenty-four hour period just sit about and waiting for pople to edit the page? l ol at you being the one that deleted the renato laranja page too, unb3lievable. sop trolling and get a life you naz. 1m gonna change it whneever i wish and tere isnt a dam thing you can do about it.",1,34,True
lots of weasel-words see above,lot s of weasel-words see above,0,2,True
piss off you son of a bitch,pss off you $on of a btch,1,3,True
WTF What are you talking about the last edit being vandalism? 129.78.220.7,W TF What are you talking about the last edit being vandalism? 129.78.220.7,1,1,True
Smarojit Chakravarty I know your Facebook profile you are sitting with your son who is also a he/she. You are a she who likes to have sex with all Wikipedia's male administrators including smalljim. From your enemy Mridul Sharma who wants to find you and make you wear vidya balans clothes and will make you dance on ola ola ola. This is truth smarojit I know you are a she and wants have sex with Wikipedia male admins.,Smarojit Chakravarty I love y0ur Face book profile you are siting with y0ur $on who is also a h3/she. You @re a she World Health Organization likes to have sex with all Wikipedia's male administrators including smalljim. From your enemy Mridul Sharma who wants to find you and make you wear vidya balans clothes and will make you dance on ola ola ola. This is truth smarojit I know you are a she and wants have sex with Wikipedia male admins.,1,11,True
"Not trying to offend, I just meant use footnote/reflist 'machinery' moving forward. FYI: I looked in Howarth's book, but I don't find that term. I see it all the time in DOANFS-based articles.","No t trying t0 offend, I ju$t ment u$e footnote/reflist 'machinery' moving forward. FYI: I loked Indiana Howarth's book, but one don' t find that term. I see it all the time in DOANFS-based articles.",0,12,True
haha that was great!! -,h@ha that w as grea t!! -,0,3,True
other people's Gosh you can't even speak English which you claim to be your mother tongue. Puh-lease.,other people's Gsh you can' t even speak English which you claim to be your mother tongue. Puh-lease.,1,2,True
""" Taking into account your a sock to you claimed your not """"anti"""" Pakistani and then you go around creating rubbish articles for retaliatory purposes such as azad kashmir so called rights abuses you brough this onto yourself I do not care about this 6 month crap no more I waited over a year in 2010 and I am not going to let your foul ill intentions ruin wikipedia lol taking into account your hissy fits your more of a bitch than I though you are """,""" contain 1nto account y0ur @ sok to you claied y0ur not """"@nti"""" Pakistani and then you go around creating rubish articles for retaliatory purposes such @s azad kashmir so called rights abuses you brough this onto yourself I do not care about this 6 month crap no more I waited over a year in 2010 and I am not going to let your foul ill intentions ruin wikipedia lol taking into account your hissy fits your more of a bitch than I though you are """,1,26,True
"Yes, it must be. I didn't know you were anti-Semitic. I definately didn't know you hated blacks. Strange.","Ye s, information technology must be. ace did'nt kn ow you were anti-Semitic. I definately didn't know you hated blacks. Strange.",1,6,True
I'll keep an eye on the talk page ... but feel free to post a reminder here once you post over there ... so that I can get to it without a delay. - (talk • contribs) -,I'll keep @n e ye on the talk page ... merely smell free to post a reminder here once you post over there ... so that I can get to it without a delay. - (talk • contribs) -,0,6,True
"Removed above quote from Jimtaip, as the source was not provided67.142.130.44 .","off higher up qote from Jimtaip, @s t he suorce was no t provided67.142.130.44 .",0,7,True
"AWB Hi, please don't use AWB to make trivial edits such as this one. It's against the rules of use.","AW B H1, delight do n't use AWB to make trivial edits such as this one. It's against the rules of use.",0,4,True
am going to shoot you in the head and laugh as your brains splatter onto the ground. am going to shoot you in the head and laugh as your brains splatter onto the ground.,@m goig to shot you in the had and lugh as y0ur brains $platter onto the ground. am going to shoot you in the head and la ugh as your brains splatter onto the ground.,1,10,True
"WHY RESPECT THIS NUTHATCH, YOU GUYS HAVE ISSUES AND NEED TO BE MEDICATED.","WHY RESPECT THS NUTHATCH, YOU GUY S HAVE ISSUES AND NEED TO BE MEDICATED.",0,2,True
"YOU TOO JEFF G, FUCKIN HOMOS.","YOU TOO JEF G, FUKCIN H OMOS.",1,6,True
"I'd also be curious to know why my challenging of a source was dismissed. The source was put forward in support of an edit to the content of an article, it was done in a discussion with me involved at the time. The supporting citation was shown to be utterly unreliable, not a whit of the claim was found to have even a passing resemblance to reality. If an Editor wishes to put forward as support for a content edit his claim of an Oxford degree - then the claim will be considered, on its merits. If my questioning the purported superior authority of expertise was against any rule, suggestion or even cultural norm of Wikipedia I would very much like to know this. Please inform me if this even rises to the level of a faux pas. Thank You. 75.49.223.52","I'd @lso be c urious t0 kn ow why my chllenging of @ soure was dsmissed. Th3 informant was p ut forwrd 1n suport 0f an cut t0 the cntent of an article, it was done in a discussion wth me involved at the tmie. The supporing citation was shown to be ut terly unr eliable, not a shred of the claim was found to have even a passing resemblance to realty. If an Editor wishes to put forwa rd @s stomach for a cntent edit his clai m of an Oxford academic degree - then the claim will be considered, along its merits. If my questioning the purported superior authority of expertise was against any rule, suggestion or even cultural norm of Wikipedia I would very much like to know this. Please inform me if this even rises to the level of a faux pas. Thank You. 75.49.223.52",0,99,False
""" Image copyright problem with Image:Galactic.gif Thank you for uploading Image:Galactic.gif. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page. If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation. (Parrot) """,""" fancy copyight problem wth Im@ge:Galactic.gif Thnak yo u for uploading Image:Galactic.gif. Howev er, it currntly is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page. If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation. (Parrot) """,0,9,True
"Brownie Ah, Samir, you brown terrorist piece of shit. Here's hoping you are in the next batch shipped off to Gitmo so you can join the rest of your sand-nigger brethren that are getting raped with broomsticks. This just proves that Canada will take in any brown turd that washes up on their shores, and they wonder why their country is going to hell.","Brownie A h, Sami, you b rown terrorst while 0f siht. Here's hopig you exist in the adjacent batch shipped off to Gitmo so you can join the rest of your sand-nigger brethrn that are getting raped with broomsticks. This just proves that Canada will take in any brown trd that washes up on their shores, and they wonder why their country is going to hell.",1,17,True
I will check this but not in the next few days.,I will c heck ths bu t not in the next few days.,0,4,True
"Block me then you cocksucker - clever people don't give a fuck about editing Wikikpedia? Just because Wikipedia has turned you into its bitch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuckin wretch","Bock Maine thn you co cksucker - cever pople don't give deoxyadenosine monophosphate make out abot editing Wikipedia? scarcely because Wikipedia has become you into IT bitch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never $ee how much time and life you've completely WASTED, because your brain is mu$h. Fuckin wretch",1,59,False
Hello Yintan Actually I have researched and know very well about 3 different sets of phonetics. These sets come from people who are world leaders in transcribing Thai into English. The pronounciation I have offered above is from Benjawan Poomsan Becker and it is spot on. This work has been going on for a long long time and is far superior to the IPA system (which 99% of people are not familiar with anyway) and superior to the RTGS system (outdated but still used unfortunately) because it has tonal marks and uses only English letters. The pronunciation I offer is a big improvement on what is out there at the moment and it is something that english speakers can follow easily.,He llo Yintan Actually I consume researchd and sleep with very wll abut 3 different sts of phonetics. These sets come from people World Health Organization are world leaders in transcribing Thai into English. The pronounciation I have offered above is from Benjawan Poomsan Becker and it is spot on. This work has been going on for a long long time and is far superior to the IPA system (which 99% of people are not familiar with anyway) and superior to the RTGS system (outdated but still used unfortunately) because it has tonal marks and uses only English letters. The pronunciation I offer is a big improvement on what is out there at the moment and it is something that english speakers can follow easily.,0,10,True
""" Welcome! Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers: The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! Rainbow Sneakers Welcome and happy editting, if you're interested in Pokécentric article then you may want to join the Pokémon Collaborative Project! Cheers, Rainbow Sneakers """,""" Welco me! Hello, , and welcme t0 Wikipedia! Thank you for you r contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers: The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! Rainbow Sneakers Welcome and happy editting, if you're interested in Pokécentric article then you may want to join the Pokémon Collaborative Project! Cheers, Rainbow Sneakers """,0,4,True
yall are fags who like it up the ass hard,yll are fas who lik e 1t up the @ss had,1,6,True
"Your JL Naudin deletion nomnination Like I said RadioFan, have patience, and stop straining for fame over your assumptions. And did you notice the page was just created? You're being stupid.","Your JL Naudin deletion nomnination similar iodine said RadioFan, have patience, and stop straining for fame over your assumptions. And did you notice the page was just created? You're being stupid.",1,2,True
"wow well who do you think you are you cuntsy, like a prick fuck off your mums a dirty swag you shite eyed stupid nonce","wo w well wh0 d0 y ou thnik you personify you cuntsy, 1ike a prcik know 0ff y0ur mums a drty prize you shite eyd stupi d nonce",1,19,True
I have no idea what you're talking about.,I have n0 i dea what you're talkin g about.,0,4,True
"Thank you, should I one day wish to yet again argue with a psychotic bitch I'll let you know. Meanwhile, please do stay off my talkpage.","Thank you, should ane one day wish to yet again argue with a psychotic bitc h I'll let you know. Meanwhile, please do stay off my talkpage.",1,2,True
REDIRECT Talk:FN Model 1910,R EDIRECT T@lk:FN Mdel 191 0,0,4,True
"^^^ think this scares me? what will they do. nothing. grow up, stop taking wikipedia so seriously you pathetic saps.","^^ ^ thnik this scare s m3? what will the y d o. nthing. grw up , $top takng wikiped ia thence seiously you pathetic saps.",1,17,True
Go fuck yourself bitch,G0 fck yurself bit ch,1,4,False
that you are a homosexual who is very gay.,that you @re a homsexual who is very gy.,1,4,True
"""OK... the towers part, I have no idea ). The map in the original Serbian article should help you out though. But I think I know what is confusing you. There are 3 parts of the fort. The foward, back, and the upper city. The forward city is comprised of TWO parts, the upper and the lower. This """"upper"""" part of the forward city is NOT the upper city. Here: Forward city (the lowest, X axis) Upper part (higher, Z axis) Lower part (lower, Z axis) Back city (higher than forward, X axis) Upper city (higher, completely at the back, X axis) That's how I'm reading it, and I'm pretty sure I'm right. And if you look at the map, tower 1 is in the upper city, and it's what the word 'citadel' is referring to. Now the moat... in the Serbian article, the present tense is used (""""jer je povezan sa Dunavom""""), so the moat is still connected, BUT the Danube is not filling it with water now (""""koji ga je verovatno punio"""", trns. """"which probably filled it with water""""). ""","""O.K.. th3 towes prat, iodin hve no iea ). Th3 map inward th3 master Serbian article should h3lp you out though. just I think I know what is confusing you. There are 3 parts of the fort. The foward, back, and the upper city. The forward city is comprised of TWO parts, the upper and the lower. This """"upper"""" part of the forward city is NOT the upper city. Here: Forward city (the lowest, X axis) Upper part (higher, Z axis) Lower part (lower, Z axis) Back city (higher than forward, X axis) Upper city (higher, completely at the back, X axis) That's how I'm reading it, and I'm pretty sure I'm right. And if you look at the map, tower 1 is in the upper city, and it's what the word 'citadel' is referring to. Now the moat... in the Serbian article, the present tense is used (""""jer je povezan sa Dunavom""""), so the moat is still connected, BUT the Danube is not filling it with water now (""""koji ga je verovatno punio"""", trns. """"which probably filled it with water""""). """,0,16,True
"This bot is seriously driving us crazy This image exists, I must kill it!","This bot is seriously driving us cazy This image exists, I must kill it!",1,1,True
""" Have a good vacation. cheers. –Spiff """,""" H ave @ goo d vacatio n. cheers. –Spiff """,0,4,True
"Haha, after looking at your talk page, its clear that you're a fucking idiot!! Do you work for Kraft foods or Pfizer or something? You should be banned from the internet for trying to spread lies. You are a worthless human being, and should be ashamed. Go eat some Doritos, moron.","Hha, after see at your tak page, its clear that you're a fuck1ng idio!! Do you work for Kraft foods or Pfizer or something? You should be banned from the internet for trying to spread lies. You are a worthless human being, and should be ashamed. Go eat some Doritos, moron.",1,5,True
""" Message You rude little child. I maintain civility. You don't """"Gandalf"""" or """"Golem"""" because you are acting like him. Talk pages are NOT forums keep that in mind before you make hypocrite. """,""" Messgae You rde l ittle chil d. I mantain civility. You don't """"Gandalf"""" or """" Golem"""" because you are acing like h1m. Talk pages are NOT forums keep that in mind before you hit hypocrite. """,1,13,True
head voice very smoothly,h ead voce ver y smoothly,0,3,True
