original_text,adversarial_text,original_label,attack_sucessful
This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,Ths niggga said I be branding bit ches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,1,True
got my bitch in her whip coming to pick me up,got my b itch in her whip coming to pick me up,1,True
RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,RT @K1mb0Slyc3: Me t oo! &#8220;@Wh@tsAshirt: Defiantl y g oing t0 se e tha t n ew p lanet 0f th3 aes t0night&#8221;,0,False
After tonight&amp;&amp; many more nights to come!! I will show you what a cold hearted bitch can do!!! #donefeedup #solo,After tonight&amp; &amp; many more nights to come!! I will show you what a cold hearted b itch c@n d!o!! #donefeedup #solo,1,True
Aint no hoe in blood,Aint no ho e in blood,1,True
Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz,Hahahaa so people can't parent differently...? Twitter is fucin trash ahahahha http://t.co/b6koSBMzBz,1,True
anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.,anybody wat an y suga r ma ple sap lings? I hve @bout 50 poping up 1n Heid's hillbilly bech. m3 and emms plant ed two Frida.,0,False
RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,RT @hilaryde92: Always a fat bit ch in the handicap spot but never a dude in a wheelchair.,1,True
"I named my penis ""The Truth"" because bitches can't handle it.","I named my penis ""The Truth"" because bitc hes can't handle it.",1,True
RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230;,RT @JessMVela: &#8220;@Enriquu ee_: @ JesusMVela @ wigga32 fuckig puss y that's wy&#8221; exactly. Le t me @ the nig ga @RyanMattheww7 wee talking about &#8230;,1,True
"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD","@Blackman38Tide Ha bit ch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD",1,True
@gezus__ you gunna let that bitch do you like that?,@gezus__ you gunna let that bit ch do you like that?,1,True
"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook","""k@azooook: We actin lie 1t's t he 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT"" &#128123;spook",0,True
&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,&#8220;@coltsco mmunity @P acers @nflc olts @ indystar #CUCKSTRONG #G oldSwagger ht tp://t.co/6q5wm3VU&#8221; thtas aweome &#17936;+&#127944;=&#128077;&#128076;&#9757; #hoo siers,0,False
RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,RT @k@maalrkhan: Sir @ArindKejriwal ca reer t ho apa wais e bhi kh atam ho chuka. Y ou hve becoe n3w Amr Sinh $o try f0r publiity #Kjr&#8230;,0,False
@josh_sclafani You're also a better little bitch,@johs_sclafani You're also a better little b itch,1,True
iggy wanna be black so bad. ur a white widow hoe,iggy wanna be black so bad. ur a white widow h oe,1,True
"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;","RT @goodma nwood: Ris+Rhyme #snowpatr icksday @bu sboysandpoets: ON 1n th3 AM! Wea r yo ur gre en, dace a j1g &mp; sig a liely tun e w/ me ! ht tp:&#8230;",0,False
I'm with 3 bitches &amp; 2 of em mix,I'm with 3 bitc hes &amp; 2 of em mix,1,True
"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam","He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bit ch. Foh large h oe."" Jesus ain't pleased fam",1,True
Parsons trash,P@rsons tr@sh,0,False
"Tell them hoes ""I'm all friended out""","Tell them h oes ""I'm all friended out""",1,True
"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP","RT @F actsionary: Pin k ""albi no"" dolphi ns @re extrem ely r@re bu t d0 exis t 1n th3 widl. http://t.c0/gWyLpgC9lP",0,False
@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,@BitchMedia what's up my bitche?! Shout out from your momz in Cali! Keep doin what u do. #loveit,1,True
"But bitch you gon shave or wax that pussy before I bless it, Foh.","But btch you gon shave or wax that p ussy before I bless it, Foh.",1,True
"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!","Do brds ha ve do ngs? Ho w do t hey m@te? Help me , I'm @n adul t who doen't knw how anial sex wors!!!",0,False
#Yankees Pineda needed that 6'7. Great play!,#Y@nkees Pinea need ed tha t 67. Geat ply!,0,False
"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;",RT @IllusiveHaven: shhhh&#8230; wrap yourself around me let me kiss the bruises on your heart lick yo ur unhealed wounds and taste the raw wild ho&#8230;,0,True
"Don't dance, Iggy. It's trash just like your music.","Don 't d@nce, Ig gy. Its tr@sh jst like y our muic.",0,False
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,$mh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a ho e when his son crip walked out her pusy.,1,True
@Oskzilla @yaseenxkahn sleep niggah! Lol,@Oskzilla @yaseenxkahn sleep nigg ah! Lol,1,True
RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,RT @enus_Lynn: &#8220;d@ylxnl: look ghetto b ut 1t wo rk http://t.c0/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0,False
"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;","RT @Metal Hammer: Ar e yo u 1n Lndon ths e vening? Wel ex-Ion M aiden membe, Tny Mor, wll b3 buskig outide Balh am trin st ation from &#82 30;",0,False
Serious question: what do white boys pull up on bitches bumpin?,Serious question: what do white boys pull up on bitces bumpin?,1,True
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are c unts.,1,True
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""","""I ued to dress up like a c op too."" ""Oh really?"" ""Yeah...right after 9/11...mad pu ssy."" ""Really ?"" ""Ye s...I'll NEVER FORGET.""",1,True
@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,@tweetsta r10 S@w tha t thre's @ 15#176; slo pe t0 th3 wir e? Tat eno ugh f or @ zip -line? #businesopportunity,0,False
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,RT @JanNDaCut: Wen twiter rappers dm me teir tr@sh link s htp://t.co/yck16ZiNZZ,0,False
@jesstoth we could get matching burner phones and be ghetto fab for a few months,@jesstoth we colud ge t mtching buner pones @nd be ghetto f@b f or @ f ew monts,0,False
All these faggot fell asleep on me,All these faggt fell asleep on me,1,True
@yfly23 mock draft?,@yfly2 3 moc k drft?,0,False
That was trash. I'm just gonna put my phone down. Goodnight,Tha t w@s tr@sh. I'm ju$t gonn a pu t my phon e dow. Goo dnight,0,False
Pull up on a nicca #Bored,Pull up on a nic ca #Bored,1,True
"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani","RT @ZekeJMil ler: RT @M@rcACaputo: ""I' ve me t f ew peopl e 1n polit ics th at I disrespect m ore th@n Cha rlie Crst,"" --Rdy Guliani",0,False
Let's run a train on this bitch,L et's run a train on this bith,1,True
@wboundurant92 like I said drose needs to stop being a pussy lol,@wboundurant 92 like I said drose needs to stop being a puss y lol,1,True
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd","""I'll slit you r throat-enck"" http://t.c0/ChFFSDeDdd",0,False
RT @mitrebox: At this point every voter in Florida has voted both for and against Charlie Crist.,RT @mitrebox: At th is poin t every vo ter 1n Flori da ha s vot ed bth f or @nd aganst Charie Cr ist.,0,False
"""For every bad bitch there is a nigga tired of fucking her""","""or eery bad bich there is a nig ga tired of fucki ng her""",1,True
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;,RT @$_devante: That moment were u friend zone @ bitc h @t 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#82 30;,1,True
RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,RT @ildismom: MT @jjauthor : US ghetto-sdriven by li beral ideolgy; http://t.c0/6ONYrmggND #RdMeat,0,False
@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,@greekkid3 1 @TaraSetma yer @T heWillDunne ye s tru e re agan w@s th3 f irst..ike woul dnt. Whi le presidnt @nd h3 was spreme allied comander.,0,False
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.","@Claudialena8 sh e wsn't sayig sh e d id, but yes me @nd K@nnon have both been 1n th e getto @nd know wh@t its like so u look dumb.",0,False
RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,RT @g@b_mccarthy: @rosestok oe @Juli aMarie892 @_suli ne @violetethom pson @CAm@tuzzo b ut th en ther e's th3 yelow wriing 0n th3 blck jese . ..,0,False
"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch","@Zonozi @Quantyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stf u I'm coming over. Oops, I'm here come the fck outside b itch",1,True
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,A phar aohs nd h1s an gry bir d http://.tco/jMC2eR32Ka,0,False
@_icantmiss Boys still got birds in the cage? Lol,@_icantmiss Bo ys s till g ot birs in t he ca ge? Lol,0,False
Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bitch.,O ld lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white b itch.,1,True
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""","""@l ildurk_: I can turn yo b itch into a eaterrrrrrrrr""",1,True
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,@nt_Dgk @Bckm00se @ChainskiBum would this fa ggot surv ive in TJ?,1,True
How you like them apples you pineapple bitch?,How you like them apples you pineapple bit ch?,1,True
"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH","LMFO, stupid btch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH",1,True
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water","Laat Zihni Ozdil met rust jullie gemene trollen, h oe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water",1,True
"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;","T his guy 1s n1ts&#8220;@Lucci_Dpc: i lean n3w tings ever y d@y, u t he onl y on e $till talki n b out j1m cr ow. Ther e g0 th at repulican hypocrisy&#821;",0,False
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,@jac ksparenohoe h otter than a pusy in a pepper patch....who makes this s hit up anyways ...?,1,True
#BlessJesus The #Crown of HIS head to the sole of HIS feet,#Bles sJesus T he #Crwn 0f H IS h ead t0 th e sol e 0f HIS fe et,0,False
"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9","Oh Y@hweh, yo ur hand 1s upn me , y our sha dow hvers ove r meFor yur sae, Th3 Hose 0f Ysr ah'al m ock me al l day lng http://t.c0/wXEs0DQRP9",0,False
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons","@k@rmendanielle_ @ka he wanna keep y ou wam, sh oulda jus t introdced hmself #coons",0,False
it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,1t's 2014 bithes need to be ready for the D fellaz! Don't play they games! Let that high school teae sh it last a day. #swag,1,True
Can't stop eating graham crackers,Ca n't sto p eaing grahm crac kers,0,False
A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,A miserable bich is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,1,True
RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,RT @Smart_Coo kie86: If I ha d t0 p ick @ Pres ident 0f th3 U ncle T0m asociation I wou ld pck Lar ry Eld er.,0,False
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,#upper s lovin g t he sh ow ths moring. Ch ris 1s dir ecting th3 conve rsation beautifuly. Mke th3 teabagger s tak!,0,False
@BetoDavidThomas @JesseCanon bitch my mom didn't call you,@BetoDavidThomas @JesseCanon btch my mom didn't call you,1,True
"RT @medzzzx: *claims hoes don't exist* 

*uses hoe in her name* http://t.co/tSNzJgPye4",RT @medzzzx: *claims h oes don't exist* *uses ho e in her name* http://t.co/tSNzJgPye4,1,True
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,&9#733; B EST ASIAN MASSAG E ON TH E Bro oklyn P ark sope --OP RATED S PA &#973 3;718-622-0221 - 24 htp://t.co/saWpjDtIGN,0,False
My Lil cousin been locked up for 2 years for beating a bitch with. Metal bucket,My Lil cousin been locked up for 2 years for beating a bitc h with. Metal bucket,1,True
"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing","RT @AdviceToWrit ers: A b ird do esn't sin g becaue 1t ha s @n aswer, 1t si ngs becaue 1t ha s @ sng. MAA ANGEOU # poetry #writng",0,False
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya","RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bit ch etin lnch er r oth er d@y""Im Tellin Ya",1,True
Ruley a bitch ry,Ruley a b itch ry,1,True
"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;","Blac k g uy 1n clas: *at tempts t0 thr ow @ p@per b all ito th3 tr@sh* *mises* Ms. Mu ndy: ""Yo u're @ disgr ace t0 yur ra ce, Marcu"" &#12814;&#128514;&#128514;",0,False
hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho,h0t n igga is just as big as I don't like was. bobby bitc h nice too RT @BLASTography: @WaymoTheGod he won't tho,1,True
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!","@Liveitupjersey yeh...I try NOT to follow them ZULU looking btches. #muslims FLAT OUT NO WAY! I use my sheets on my bed, NOT MY HEAD!",1,True
Winking emoji? I'm about to fuck her right in the pussy,Wi nking e moji? I'm about to f uck her right in the pus sy,1,True
@thereal_EMandM ain't like I have anything to do bitch boy lol.,@threal_EMandM ai't li ke I have anything to do bit ch b oy lol .,1,True
@JustTooMuchCake Lmao. it bel ike that nowadays,@JustTooMuchCake Lmao. 1t b el 1ke tht nowadays,0,False
"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG","@stevedischiavi Thanks 'Waling De ad' B ro Stev e Fo r Mend..U SMC ""C ome on yo u son-n-bithes y ou wat to l ive forever""! DoG",1,True
@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.,@BolandDrumme r I h@ve neve r onc e 1n my life b een t0 @ 'cofee sop' lie Starbcks. I am a hick thouh.,0,False
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,@hayyl lss Me rry Christas Hun ! &#127877;&#12776;&#10084;&#65039;,0,False
"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""","RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bit ch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""",1,True
"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""","Evry time I play @ P atapon game and hear the ""U$hishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""",0,True
Night niggers,Night nigge rs,1,True
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?","Vi rtually zer o protectins fo r LGTQ persns in Aabama. No t @ lot of accetance, eithe. Thin k @bout queer Alaba mian kds tday?",0,False
@_TheBlackNerd wyd fag,@_TheBlackNerd wyd f ag,1,True
Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,Trafic in t he g ables &1t;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,0,False
"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe","I woud li ke t0 t est @nd s ee ho w lng yo ur t ongue r eally 1s, my la dy. [ggplant emo ji] @Tiashe",0,False
@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,@O_ShitItsLaura haha because I'm too cool for them h oes lmao jk I got reported supposedly that I was a fake account &#128554;,1,True
Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,Like I can't have nggas thinkin ho-tep talk time is apart of my party sets.,1,True
22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,22 t@lented drviers RT @g@rrisonstudio: I @m real ly g lad th ere h aven't b3en an y yelows. Bu t why ha ven't th ere b3en an y yell ows??,0,False
City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,C ity highw ay skyscr apers buildi ng li ghts ye llow blu e htp://t.co/kOC9uYBFqV,0,False
RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all,RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the d ykes buy them all,1,True
Thou shall not mock Ryan(the future)Kelly,T hou sh all n ot m ock Ry@n(the f uture)Kelly,0,False
"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils","@SoftestMuffin @_te13 @TorahBlaz e at the end of the day, they call y0 du mb @ss monke y, pcka'nanny hoe. Bu t u luv them whit e devi ls",1,True
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;","RT @seansteiger31: I don't gang bang ho, I jus gang bang these h oes &#128299;",1,True
@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,@F@ttyyTooRaw we ll Ontar io is lie kind of @ dum p now tht th e ghetto moed here sice 1ts chaper t0 1ive hre $o.. &#28514;,0,False
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,#Sto pWhitePeople RT @ ABC7: 9 cas es 0f Wet Nil e vius infecions repoted 1n Oange Conty ths yer; 105 d3ad brds foud carying vrus,0,False
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,RT @th@chosenkid321: @DoQuixtote he tr@sh tbh #StartMi keVike,0,False
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,Tis game on some s hit!! Haha playing that ho e high had me and my nigggs trippen haha,1,True
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,@Lov3Tada isha &#12851;4&#128514;&#128514; @ b ox fu ll 0f yllow craons.,0,False
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake","RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitc hes love cake",1,True
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""","@kboydee lie s ome 0f th3 ""wors"" ly rics th ey p ost ar e bautiful but jus t beause th3y do't know wh at the y're talkin g aout, 1t's ""tras""",0,False
I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis,I @m e xtremely s ad t0 h ave t0 ad mit tha t soe 0f th3 bst 21t cen tury Ar@bic rhym es hve ben writtn by Jhadis,0,False
@joeysulipeck @myfoxmemphis the minute those red n yellow for rent signs go up the reg. ppl start selling n move,@joeysulipeck @myfo xmemphis th e mi nute thos e re d n y ellow fo r r ent sins go up th e re. ppl $tart seling n moe,0,False
California is home to skater trash.,Califrnia is hme to s kater tra sh.,0,False
A .4? Jesus take me now RT @_RichHomieJuan_: @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot,A . 4? Jes us take me now RT @_RichHo mieJuan_: @ayylmaoanod bitc h you go for a .4 and mc Donald'. Fuk o ut the spot,1,True
