original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
"Do it Our Way (Play) Bruv... fuck off, I bought the flat, back in January and I've only edited on here as I see fit, so I dunno how I've abused multiple accounts and I don't think you're an idiot, I know you are a 24 carat idiot, look at the edit history on Do it Our Way it originally said it was R&B;/pop so if you don't believe me, you got eyes use 'em and I'll expect an apology! 86.182.64.127","make it Our Way ( Play ) Bruv... fck off, I bought the fat, back in January and I 've o nly editde on here as I see fit, s o I dunno how I 've blackguard multiple acconts and I do n't think you 're an idiot, I know you are a 24 carat iiot, look at the edit history on Do it Our Way it originally said it was R&B;/pop so if you don't believe me, you got eyes use 'em and I'll expect an apology! 86.182.64.127",NEGATIVE,162,20,True
Please rather than rely on your summarization may we please restore the articles so we can all look at them together and continue this discussion on the talk page? Thank you in advance.,Please rather than rely on your summarization may we please restore the articles so we can all look at them together and continue this discussion on the talk page? Than k you in advance.,POSITIVE,10,1,True
"think you are a double headed breast!!!!!!!!!!!11111 i am t3h l337 , i love your porn sites!!! ftw love j + s <3","think you are a double headed breast!!!!!!!!!!!11111 i am t3h l337, i lov e y our porn sites!!! ftw have intercourse j + s < 3",POSITIVE,55,8,True
""" Great Go and die painfully you foul mouthed sanctimonious moron. The road to hell is paved with """"good intentions"""". Roast slowly...""",""" Greta Go and d ie painully you fo ul mothed sanctimoniou$ mron. The road to hel l is paved with "" "" good intentions "" "". Rosat lento... """,NEGATIVE,146,29,True
"Man 1. Get a life 2. Read what I wrote it explains it. 3. chetniks anti-Nazis? Now you shown you´re real face, don´t wright to me anymore I won´t respond and you can call it childish or wtf you want but I don´t want to waste my breath on Nazi sympatitors. I won´t read what you say anymore I´l laf my ass of if it sais I got new messages. NOT Peace","Man 1. Get a life 2. Read what I wrote it explains it. 3. chetnisk anti - Naz1s? Now you shown you´re real face, don´t wright to me anymore I won´t respond and you c@n cal i t childish operating theatre wtf you desire but I don´t want to waste my breath on Nazi sympatitors. I won´t read what you say @nymore I´l l af my ass of if it sais I got new me$sages. NOT repose",NEGATIVE,285,51,False
"Come on man, don't be a prick94.195.251.61","Co me along man, d o n 't be a prick49.195.251.61",NEGATIVE,49,9,False
"Wow. Omg okay so i just made this really long page and you deleted it. thanks, BIOTCHHHHH. geez. stop deleting my things or else i'll sue you, faaaagggggggg. stop deleting my things or i'll find you. and i'll kill you. kill. kill. kill .","Wow. Omg okay so i just made this really long page and you deleed it. thanks, BIOTCHHHHH. geez. stop deleting my things o r else i ' ll su3 you, faaaaggggggg. stp deleing m y tings or i 'l l find you. and i'll kill you. kll. kll. stamp out.",NEGATIVE,269,49,False
You just fucked with the wrong dude You messed with the real law now and you fucked up175.38.160.39,You jus t fucekd with th3 legal injury d ude You mesed with the real legal philosophy now and you fcked up175.38.160.39,NEGATIVE,111,18,False
wiki sucks ass. from admin,wiki suks a ss. f rom amdin,NEGATIVE,35,6,False
""" Very good point, most of these so called """"papers"""" from last century are basically worthless because they are so out of touch with today's computing environment. I find the examples from the """"forbidden website"""" most interesting because of the resolution and color depth are much closer to what is actually be used these days. """,""" Very good point, most of these so called "" "" papers "" "" from last century are basically worthles because they are so out of touch with today 's computing environment. I find the examples from the """"forbidden website"""" most interesting because of the resolution and color depth are much closer to what is actually be used these days. """,NEGATIVE,40,1,True
|small = |living = No |class = Stub |priority = Low |core = |attention = |past-collaboration = |peer-review = |old-peer-review = |needs-infobox = |needs-persondata = |activepol = |a&e-work-group; = |politician-work-group = |british-royalty = |royalty-work-group = |military-work-group = |sports-work-group = |s&a-work-group; = |musician-work-group = |peerage-work-group = |baronets-work-group = |filmbio-work-group = |non-bio = |removal = |listas = |needs-photo = |auto =,|small = |lving = No |class = Stub |priority = Low |core = |attention = |past-collaboration = |peer-review = |old-peer-review = |needs-infobox = |needs-persondata = |activepol = |a&e-work-group; = |politician-work-group = |british-royalty = |royalty-work-group = |military-work-group = |sports-work-group = |s&a-work-group; = |musician-work-group = |peerage-work-group = |baronets-work-group = |filmbio-work-group = |non-bio = |removal = |listas = |needs-photo = |auto =,NEGATIVE,483,119,False
Expats locked out. kycMap link http://kycmap.com/ link I hope is ok to add. Useful info here: https://bitcointalk.org/index.php?topic=454795.0 Need more info on problems it causes. Particularly to emmigrants (expats) who cannot provide proof of residency in any country. Has this led to an increase in the unbanked? jago25_98,Expats locked out. kycMap link http://kycmap.com/ link I hope is ok to add. Useful information her3 : https://bitcointalk.org/index.php?topic=454795.0 N eed more info on problems it causes. Particularly to emmigrants (expats) who cannot provide proof of residency in any country. Has this led to an increase in the unbanked? jago25_98,NEGATIVE,35,3,True
"Yes, there are good articles on Islamic fundamentalist, Islam as a political movement and militant Islam, and a stub on Islamic parties, which describe the issues in more depth. There is or was also an article on Islamism which presents a biased Wikipedia:USPOV that is only widely held in the US and Israel. The demographic information doesn't belong here but in Islamic World.","Yes, there are good articls on Islamic fundamentalist, Islam as a political movement and militant Islam, and a stub on Islamic parties, which describe the issues in more depth. There is or was also an article on Islamism which presents a biased Wikipedia:USPOV that is only widely held in the US and Israel. The demographic information doesn't belong here but in Islamic World.",POSITIVE,46,2,True
"why was i blocked, cock suckers?","w hy was i blocked, cock suckes?",NEGATIVE,39,8,False
Ofcourse there is! But this page is for public transport not general transport.,Ofcourse there is! But tis page equal for public tranport non general exaltation.,NEGATIVE,66,11,False
"you are gay faggot, trying to block my ass, I'M BEHIND SEVEN PROXIES!","you are gay faggot, trying to blok my ass, I 'M BEHIND SEVEN PROXIES!",NEGATIVE,87,16,False
ROTFLMAO!!! This is a fucking riot!!!!,ROTFLMAO!!! This is a fucking riot!!!!,NEGATIVE,51,13,False
"Please read the entire section, and see how primary sources can be properly used. There is no need to insistently defend this poor review. Please see Wikipedia:Good article criteria for the proper GA criteria.","Please read the entire section, and see how primary sources can be properly used. There is no need to insistently defend this poor rview. Please see Wikipedia:Good article criteria for the proper GA criteria.",NEGATIVE,18,1,True
"Not about yourself Please read WP:AUTOBIO (and for good luck, read WP:RS as well...)","N0t about yourself Please read WP : AUTOBIO ( and for good luck, read WP : R S as well... )",NEGATIVE,36,3,True
HAHAHA! GNAA WILL SCREW YOUR ASSES ALL THE WAY TO HELL. VANDALS RULE,HAHAHA! GNAA WILL SCERW YOUR ASES ALL TH E WAY TO HE LL. VNADALS R ULE,NEGATIVE,80,13,False
"Is something wrong with you, you piece of shit? Are you even looking at the edits that you're reverting?","Is something wr ong with you, you piece of shit? Ar3 you ev en take care atomic number 85 the edts tha t you 're relapse?",NEGATIVE,85,13,True
"cheers die in a fire, fianna failure","cheers die in a fire, fianna faiure",NEGATIVE,18,2,True
"My blocks LOL You mudsharking nigger lovers are idiots, I'm on a Dynamic IP 76.110.175.48 '''And","My blocks LO L You mdusharking nigger lovers are idits, I 'm on a Dynamic I P 76.110.175.48 '' ' And",NEGATIVE,54,7,True
"fire department alert We're having trouble tonight with a vandal, see Wikipedia:Block log. Some suspect it is the same user as 08:13, 10 Mar 2004 (UTC)","force out departmetn lively We 're havimg upset tonght wi th a vanda1, see Wkiipedia : Bl ock l og. Some funny it is the same user as 08:13, 10 Mar 2004 ( UTC )",NEGATIVE,118,19,True
"! Shut your mouth! Dont tell me to be civil because I am done here. I will not log back into this site again or contribute to it again. Everybody here wants to act like a jackass thats fine, because I dont have to tolerate it.","! Shu t your mouth! Dont tell me to be civil because I am done here. I will non log back into this site again Oregon contribute to it again. Everybody here wants to act like a jackass thats fine, because I dont have to tolerate it.",NEGATIVE,53,6,True
"Support. Authorised artwork uses all sorts of styling, as if styling doesn't matter. There is no indication that capitalised Like has any significance. Titling policy doesn't mandate following source styling. By default, follow the MOS.","Support. Authorised artwork uses all sorts of styling, as if styling doesn't matter. in that respect i s n o inidcation that take advantage Like has a ny significance. Titling policy doesn't mandate following source styling. By default, follow the MOS.",NEGATIVE,63,9,True
Igor Rakočević Two more.,Igor Rakočevć Two mo re.,POSITIVE,14,2,True
What makes you think that I care about anything such an obviously unhinged person has to say about ducks or expressos or socks or anything else? Leave me alone. 193.109.199.35,W hat cook you believe that I care about anything such an obvioulsy sick person has to enjoin a bout sidestep o r express0s o r so cks or anyting el se? Le ave Maine entirely. 193.109.199.35,NEGATIVE,180,31,False
Hey simon Im completely done with Wikipedia. Im tired of the shit Ive gone through on this site so Fuck All Of You block me you know your going to so I wont fight it Im friends with Sinofdreams he goes to my college we have the same IP address but Wikipedia knows all so Block Me,Hey simon Im completely done with Wikipedia. I m tred of the sit I ve extend through with along t his sit e so Fuck All O f You blck me you know your going to so I wont fight it Im friends with Sinofdreams he goes to my college we have the same IP address but Wikipedia knows all so parry Me,NEGATIVE,322,57,False
You are one goddamn ugly son of a bitch.,You are one damn uly boy of a bitch.,NEGATIVE,28,3,True
"record == Is it the largest US mil single loss of life since the Beirut barracks bombing?93.137.145.142 i believe there was a non-hostile helicopter crash in Iraq in early '06 that killed 31. i do believe it is the single largest hostile loss of life for our military since Beirut though. User:24.45.235.158 2:25, 7 August 2011 There has been no indication that this helicopter was an aviation asset of the 160th SOAR. ==","record = = I s information technology the largest US Swedish mile ace 1oss o f life since the capital of Lebanon barraks bombing?93.137.145.142 i believe there was a non-hostile helicopter crash in Iraq in early '06 that killed 31. i do belive it is the single largest hostile lss of life for our armed forces snice Beirut tohugh. User:24.45.235.158 2:25, 7 August 2011 There has been no indicatiom that this helicopter was an aviation asset of the 160th SOAR. ==",NEGATIVE,242,38,True
""" """"stupid""""? I'm so glad that Wikipedia is not biased. """,""" """"stupid""""? I 'm so glad that Wikipedia is not biaed. """,POSITIVE,17,1,True
"Just be quiet. Who the fuck are you to tell me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.","Just be quiet. Wh o the f uck ar e you to differentiate me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.",NEGATIVE,54,9,True
"what o you do all day just sit around and wait for people to edit the page? lol at you being the one that deleted the renato laranja page too, unbelievable. stop trolling and get a life you nazi. im gonna change it whenever i want and there isnt a dam thing you can do about it.","what o you do all day just sit aronud and wat for peopel t o edi t the page? lo l at you being the one that deleed the renato laranja page too, unbelievable. s top trolling and get a life you n azi. i m gon ma chaneg it whenevr i wat and the re is National Trust a dam t hing you can do aout information technology.",NEGATIVE,350,64,True
lots of weasel-words see above,lots of weasel - words se3 above,NEGATIVE,14,1,True
piss off you son of a bitch,pss off you so n of a bitch,NEGATIVE,16,2,True
WTF What are you talking about the last edit being vandalism? 129.78.220.7,WT F Wh at live you talking aobut the lst edt embody vanalism? 129.78.220.7,NEGATIVE,72,12,False
Smarojit Chakravarty I know your Facebook profile you are sitting with your son who is also a he/she. You are a she who likes to have sex with all Wikipedia's male administrators including smalljim. From your enemy Mridul Sharma who wants to find you and make you wear vidya balans clothes and will make you dance on ola ola ola. This is truth smarojit I know you are a she and wants have sex with Wikipedia male admins.,Smarojit Chakravarty I know your Facebook profile you are sitting with your son who is also a he/she. You are a she who likes to have sex with all Wikipedia's male administrators including smalljim. Fom yor enemy Mridul Sh@rma who wants to find you and make you wear vidya balans clothes a nd w ill shuffle you dance on ola ola ola. This is truth smarojit I know you are a she and wants have sex with Wikipedia male admins.,POSITIVE,65,7,True
"Not trying to offend, I just meant use footnote/reflist 'machinery' moving forward. FYI: I looked in Howarth's book, but I don't find that term. I see it all the time in DOANFS-based articles.","Not trying to offend, I just meant use footnote/reflist 'machinery' moving forward. FYI: I attend inward Howarth ' s book, but I get along n't f ind that term. I see it entirely the ti me in DONAFS - based articles.",NEGATIVE,111,21,True
haha that was great!! -,haha that was gr eat!! -,POSITIVE,11,1,True
other people's Gosh you can't even speak English which you claim to be your mother tongue. Puh-lease.,other people's Gosh you Calif. n't still spak Engish which you clai m to be your get togue. Pu h - lea se.,NEGATIVE,104,19,True
""" Taking into account your a sock to you claimed your not """"anti"""" Pakistani and then you go around creating rubbish articles for retaliatory purposes such as azad kashmir so called rights abuses you brough this onto yourself I do not care about this 6 month crap no more I waited over a year in 2010 and I am not going to let your foul ill intentions ruin wikipedia lol taking into account your hissy fits your more of a bitch than I though you are """,""" Taking into account your a sock to you claimed your non "" "" anti "" "" Pakistani and ten you go around make rubbi$h clause for retalatory purposes such as azad kashmir so called rights abuses you brough this ono yourself I fare n ot care abut tis 6 month make no more I wait over a year im 2010 and I am not ging to let your foul ill intentions ruin wikipedia lol taking into account your hissy fits your moe of a bitch than I though you are """,NEGATIVE,493,91,False
"Yes, it must be. I didn't know you were anti-Semitic. I definately didn't know you hated blacks. Strange.","Yes, it must be. I did n' t bed you personify anti - Semite. I definately did n't kmow you hated blacks. Stange.",NEGATIVE,82,14,True
I'll keep an eye on the talk page ... but feel free to post a reminder here once you post over there ... so that I can get to it without a delay. - (talk • contribs) -,I'll keep an eye on the talk page ... but feel free to post a reminder here once you post over there ... so that I can get to it without a delay. - ( tak • contris ) -,NEGATIVE,27,7,False
"Removed above quote from Jimtaip, as the source was not provided67.142.130.44 .","take above quote from Jimtaip, as the author w@s non provied67.142.130.44.",NEGATIVE,52,9,True
"AWB Hi, please don't use AWB to make trivial edits such as this one. It's against the rules of use.","AWB Hi, pleae do n' t use @WB to make trivial edit out such as this one. It ' s againts the rues of us e.",NEGATIVE,143,25,False
am going to shoot you in the head and laugh as your brains splatter onto the ground. am going to shoot you in the head and laugh as your brains splatter onto the ground.,am goi ng to shoot you in the head and laugh as your brains splatter onto the ground. am goi ng to shoot you in the head and laugh as your brains splatter onto the ground.,POSITIVE,28,2,True
"WHY RESPECT THIS NUTHATCH, YOU GUYS HAVE ISSUES AND NEED TO BE MEDICATED.","WHY RESPECT THIS NUTHATCH, YOU GUYS HVE ISSUES AND NEED TO BE MEDICATED.",NEGATIVE,20,1,True
"YOU TOO JEFF G, FUCKIN HOMOS.","YOU TOO JEFF G, FCKIN HOMSO.",NEGATIVE,19,2,True
"Brownie Ah, Samir, you brown terrorist piece of shit. Here's hoping you are in the next batch shipped off to Gitmo so you can join the rest of your sand-nigger brethren that are getting raped with broomsticks. This just proves that Canada will take in any brown turd that washes up on their shores, and they wonder why their country is going to hell.","Brownie Ah, Samir, you brown terrorist piece of shit. Here 's hoping you are in the next bat ch shippd off to Gitmo so you can join the rest of your sand - nigger brethren that are getting rap ed with broomsticks. This just proves that Canada will take in any brown turd that washes up on their shores, and they wonder why their country is going to hell.",NEGATIVE,49,3,True
I will check this but not in the next few days.,I will check ths but not in the next few days.,POSITIVE,17,1,True
"Block me then you cocksucker - clever people don't give a fuck about editing Wikikpedia? Just because Wikipedia has turned you into its bitch, you can't see that being blocked is not a 'punishment'. If it happened to you it would be a blessing, but you'll never see how much time and life you've completely WASTED, because your brain is mush. Fuckin wretch","Blok me then you dickhead - clever people do n' t give a fuck about editing Wkikpedia? Just because Wikipedia has turned you into its bitch, you can't see that being blocked is not a 'punishment'. 1f it happened to you it would b e a blessing, simply you ' ll never se e h ow much time and life you 've entirely WASTED, because your learning ability 1s msh. Fukin wrtch",NEGATIVE,411,75,False
yall are fags who like it up the ass hard,y all are fas who like i t up the ass hrd,NEGATIVE,65,11,False
"Your JL Naudin deletion nomnination Like I said RadioFan, have patience, and stop straining for fame over your assumptions. And did you notice the page was just created? You're being stupid.","Your J L Naudin deltion nomnination Like I said RadioFan, hav3 patiecne, and stop stress for fae oer your presumptuousness. And did you notice th3 page w@s just created? You 're benig dazed.",NEGATIVE,205,37,False
"wow well who do you think you are you cuntsy, like a prick fuck off your mums a dirty swag you shite eyed stupid nonce","wow well World Health Organization do you think you make up you cuntsy, corresponding a prick fuck off your mammy a dirty sw@g you site eyed stpid nonce",NEGATIVE,147,26,False
I have no idea what you're talking about.,I have n o idea wat you 're talking about.,NEGATIVE,19,2,True
"Thank you, should I one day wish to yet again argue with a psychotic bitch I'll let you know. Meanwhile, please do stay off my talkpage.","Thank you, should I one day wish to yet again argue with a psychotic bitch I'll let you know. Meanwhile, please do stay of f my tlakpage.",NEGATIVE,21,2,True
REDIRECT Talk:FN Model 1910,REDIRECT Talk : F N Model 1 910,POSITIVE,16,3,True
"^^^ think this scares me? what will they do. nothing. grow up, stop taking wikipedia so seriously you pathetic saps.","^^^ think this scares me? what will they do. noting. grow upwardly, sto p taking wkiipedia indeed seriously you pahetic sps.",NEGATIVE,57,10,True
Go fuck yourself bitch,belong fuk yoursefl bitch,NEGATIVE,27,4,False
that you are a homosexual who is very gay.,that you are a hmoosexual who is very g@y.,NEGATIVE,27,4,True
"This bot is seriously driving us crazy This image exists, I must kill it!","This bot is seriously driving us crazy This image exists, I must kil l it!",NEGATIVE,20,1,True
""" Have a good vacation. cheers. –Spiff """,""" Have a god vacat1on. cheers. –Spiff """,POSITIVE,23,5,True
"Haha, after looking at your talk page, its clear that you're a fucking idiot!! Do you work for Kraft foods or Pfizer or something? You should be banned from the internet for trying to spread lies. You are a worthless human being, and should be ashamed. Go eat some Doritos, moron.","Haha, later look at yo ur tak page, i ts cl ear that you ' re a fcuking idito!! Do you work for Kra ft foods or Pfizer or something? You shoud be banned from the internet for trying to spread lies. You are a wortless human being, and should be ashamed. Go eat some Doritos, moron.",NEGATIVE,335,62,False
""" Message You rude little child. I maintain civility. You don't """"Gandalf"""" or """"Golem"""" because you are acting like him. Talk pages are NOT forums keep that in mind before you make hypocrite. """,""" Message You rude little child. I maintain civility. You don't """"Gandalf"""" or """"Golem"""" because you are acting like him. Talk pages are non forums keep that in intellect before you make hypocrite. """,NEGATIVE,31,2,True
head voice very smoothly,head voice very soothly,POSITIVE,9,1,True
"You may find Turkish claims unrealistic, however wikipedia has to remain a neutral source and thus it is not for us to remove information we don't agree with, based on our personal opinions. The claims from both sides should be represented in the article. If you can find a source with the PKK claim for the casualties of the conflict, than please provide this and we can add it to the infobox, which currently only includes Turkish claims and independent estimates.","You may find Turkish claims unrealistic, however wikpedia has to remain a neutral source and thus it is not for us to remove information we do n't agere with, based on our personal opinions. The claims from both sides should be represented in the article. I f you c an find a surce with the PK K claim for the casaulties of the conflict, tan delight proide this and w e can add it to the inofbox, whi ch currently ony admit Turkish claims and indepndent figure.",NEGATIVE,309,49,True
Mandodi Kannan I guess you are from North Kerala. Do you know if the above article is real or hoax ? Thanks.,Mandodi Kannan I guess you are from North Kerlaa. Do you know if the above article is real or hoax ? Thanks.,POSITIVE,27,3,True
"A contest you may be interested in Hello, KelleyCook. There is a new contest for U.S. and Canada roads that you may be interested in. To sign up or for more information, please visit ''' (T C)","A contest you may be interested in Hello, KelleyCook. There is a new contest for U.S. and Canada roads that you may be interested in. To bless up or for more information, please visit ' '' (T C)",NEGATIVE,23,1,True
"HIV/AIDS map Thanks for notifying me of the request. I've replied on Hallibut's user page. - 17:23, 26 Dec 2004 (UTC)","HIV/AIDS map Thanks for notifying me of the request. I 've replied o n Hallibut ' s usr p age. - 17:23, XXVI De c 2004 ( UTC )",NEGATIVE,71,15,True
"Afd vote on FTS== Sincere apologies for clobbering your vote. Don't know how it happened, and I assure you it wasn't intentional. 'S ok. Shit happens. Isotalo ==","Afd vote on FTS== Sincere apologies for clobbering your vote. Do n 't love h0w it chance, and I assure you it w as n 't designed. 'S ok. Sh it happens. Isotalo ==",NEGATIVE,101,18,True
"""The definition of genre warrior is YOU. I am not """"warring"""" shit. I am adding sources for genres already existing. You are pushing your own opinion as fact. And I will destroy you if you continue to thwart me. ""","""The definition of genre warrior is YOU. I am not """"warring"""" shit. I am adding sources for genres already existing. You are pushing your own opinion as fact. And I will dsetroy you i f you continue t o twart me. """,NEGATIVE,47,7,True
Reception I've added a section on the reception for Stevenson's work which I think more fully covers what people have said about it. I have not added the sources yet but I think all is clearly related to sources in the article. Comments please.,Reception I 've added a section on the reception for Steveson 's work which I think more f ully covers what people have said about it. I have not added the sources yet but I think all is clearly related to sources in the article. Comments pleaes.,POSITIVE,54,5,True
"I don't the issue is personal. Sia has his opinion, I have mine and you have yours. What is important is to bring actual sources for your POV. The issue can continue on the relevant talk page, so I'll stop here.","I don't the issue is personal. Sia has his opinion, I have mine and you have yours. What is importnat is to bring actual sources for your POV. The issue can continue on the relevant talk page, so I'll stop here.",POSITIVE,21,1,True
""" Oh dear. I suppose I am now at the mercy of the """"douches"""" I was blocked for insulting. I do appreciate the gesture, though. And you really are doing good work with this plagiarism stuff. Although I am disenchanted with the editing experience, I still read Wikipedia articles every day, and you're one of the reasons they do not entirely suck. """,""" Oh dear. I suppose I am now at the mercy of the """"douches"""" I was blocked for insulting. I cause apprecate the motion, tough. And you really a re doing god work with this plagiarism stu ff. Although I am disenchanted with the editing experience, I still read Wikipedia articles every day, and you're one of the reasons they do not entirely suck. """,POSITIVE,83,15,True
"Big deal, there is NO attack. A fruit is not cursing anyway. it's not like I called him an ass hat or something. So be quiet and give up because you already lost the fight Blackeyedfool12","Big deal, there is NO attack. A fruit is not cursing anyway. it's not like I called him an ass hat or something. So be quite and giv e up because you already lot the fight Blackeyedfool12",NEGATIVE,52,7,True
""" Anyone here that can't see your obvious Jewish and POV bias and KOSHER PC-censorship, """"Mel"""", is really not very bright are they? POV Censoring articles in SSEE ignorance is some life, eh Mel? LOL! D""",""" Anyone here that ca n 't see your obvious Jewish and POV diagonal and KOSHER PC - censorship, "" "" Mel "" "", is in truth n ot very brilliantly are thy? PO V Censoring articles in SSEE ignorance is some life, eh Mel? LOL! D""",NEGATIVE,190,36,True
""" December 2010 derailment and """"incidents"""" section Please refer to Talk:Toronto_Transit_Commission#Incidents_section the discussion here when creating incidents sections. While the story was newsworthy for the day, it is unlikely that it will be relevant next week or next month. """,""" December 2010 derailment and """"incidents"""" section Please refer to Talk:Toronto_Transit_Commission#Incidents_section the discussion here whe n creating incidents sections. Wh ile the story Evergreen State newsworthy for the day, it i$ ulnikely that i t testament be reevant future wee k Oregon future mont h. """,NEGATIVE,261,49,False
"\fuck you, who the shit is ari?","\ufck you, who t he sh it is ari?",NEGATIVE,49,9,False
"If there was a cure for AIDs, it would probably be bought up by rich jerks and sold for double. I believe that if u have AIDs, then that is sad for you, but many people have said that the ones to blame are ..... well, I wont go into that here. many people have there own opinion of who it is. But that is just my opinion. It must suck to be a person with Aids. I would not know.","I f tere w@s a cure for AIDs, it would probbly b e bought up b y rich jekrs and s old for double. I believe that i f u have AIDs, then tat is sad for you, but many hoi polloi have said that the ones to balme are.... well, I wont go into that here. many people have there own opinion of who it is. But that is just my opinion. I t mut suck t o be a soul with Aids. I would mot know.",NEGATIVE,352,64,False
I don't fucking care Fuck you. 78.68.210.173,I get along m't fucking cre Fu ck you. 78.68.210.173,NEGATIVE,40,8,True
WHY did u remove my complaint???? is this a conspirasyy?? I WANT TO COMPLAIN i hav been racially abused u know that is a crime right?? u are an ACOMPLISE.,WHY serve u remvoe m y complaint???? is tis a conspiasyy?? I WAN T TO COMPLAIN i hav be en raially mistreat u know that i s a crie properly?? u are an ACOMPISE.,NEGATIVE,181,39,False
LOL-fagstar Are you and Queeftet still buttfucking each other? LMFAO,LOL - fagtar A re you an d Queeftet tranquil buttfcuking for each one former? LMFAO,NEGATIVE,68,12,False
""" I'm using the new Page Curation, I'm sorry that I marked them wrong but it did not fall under anything else that I could see. Talk """,""" I ' m utilise the Modern Page Curation, I ' m sorry th@t I maked them wrong but it did not fall under anything else th at I could see. Talk """,NEGATIVE,107,19,True
"Thanks for writing, but no biggie! i felt I owed you an explanation of why I deleted the personal attacks. I was told not to respond to them, just delete them. (and any responses I had made!) but your courtesy in writing is GREATLY APPRECIATED - we could use a little more of that around here, ouch! THANKS!","Thanks for writing, but no bigige! i felt I owed you an explanation of why I deleted the personal attacks. I was told not to respond to them, just delete them. (and any responses I had made!) but your courtesy in writing is GREATLY APPRECIATED - we could use a little more of that around here, ouch! THAKS!",POSITIVE,29,4,True
Are you fucking kidding me? As I Lay Crying is complete trash and nowhere even CLOSE to black metal. Get off this site.,Are you fucking kidding me? As I lie in Crying is complete t rash and nwohere evening CLSOE to fateful meal. Get off this s ite.,NEGATIVE,100,18,True
"Hey, stop it! Please stop changing nu metal to alternative metal it is a fact that they are nu metal, Dalkaen (or should I say Mr. Fucking Wanker?) and you have the wrong information! Get a life.","Hey, st op i t! Please full point deepen nu mteal to altrenative alloy it is a fact that thy are nu metallic, Dalkaen ( o r shoud I say Mr hump Wanker? ) and you hae the wrng imformation! Get a life.",NEGATIVE,218,41,False
user:jeppiz and user:DeCausa are busy in molesting their own mothers.,uer : jeppiz and u ser : DeCuasa are buy in moelsting tehir own mothers.,NEGATIVE,81,15,False
"Motherfucker look at what u have done to the references. The codes are all messy. Dont teach me about copyright laws. Copyright materials are always copyright materials everywhere. U useless OCD psycho, u dont have anything better to do, do u? I told u to take a look at the page of IIT Bombay, fucker. Cant find any violation of policies there, huh? The page of Cornell University still uses Flag icons. What a shame u r? U r only good as talking. U r useless. U got a lot to learn too.","Motherfcuker look at what u have done to the source. The codes are whole mesy. Do mt taech me about copyright laws. Copyright materials are always copyright materials everywhere. U ueless 0CD psycho, u ut nt take anything good t o do, brawl u? I tol d u to take a look at the page of IIT Mumbai, fuckre. C@ National Trust find any violation o f p0licies at that place, huh? The p@ge of Cornell University still uses Flag icon s. What a same u r? U r only good as talking. U r use1ess. U got a lot to learn too.",NEGATIVE,501,97,False
