original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kahryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .",0,1,True
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","amp lou d , ugy , irritating mov ie without an y of its satiric salvos hitting a discernible target .",0,10,True
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take c@re is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .",0,1,True
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both @ gra nd tur through 300 one C years of rus sian culural identity and a arresting tec hnical ac hievement .,1,9,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessenden's n arrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,0,1,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the kind of mvoie where people who have never picked a lock do $o easily after a few tr ies and become expert fighters after a few weeks .,0,6,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,it's the unsttling trope of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,1,3,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of totally is garca , who perfectly portrays the desperation of a v ery insecure man .",1,4,True
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss @nd speck never mae a convince case for the relevane of these two 20th-century footnotes .,1,5,True
everyone's to blame here .,everyone's to blam e here .,0,1,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lan es is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,1,1,True
just not campy enough,ju st n0t c@mpy enugh,0,4,True
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if Academy Award had a family called best bad flm you thought was going to be genuinely awul but wasn't , guys would probably be duking it out with the queen of the damned for the honor .",0,5,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuracy and r ealism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .",0,1,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engrosing , characteristi cally complex tom cl ancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .",1,3,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hope the mvie is widely seen and debated with appropriate ferocity and thoughtfulness .,1,1,True
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry's popular book of the same name , t he movie benefits from having a r eal writer plot out all of the characters' moves and overlapping story .",1,2,True
"thirty years ago , it would have been groundbreaking . now it's just tired .","XXX yea rs ag o , it would have been groundbreaking . now it's just tired .",0,4,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the b1g f inish is a bit like getting all excited about a chocolate eclair and the n bitng into it and finding the filling missing .,0,4,True
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a movie just for friday fans , critics be damned . if you already like this srt of thing , this is that sort of thing all over again .",0,6,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[crystal and First State niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,1,1,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it m ay not be a huge cut of above the rest , but i enjoyed barbershop . it's a funy little movie with clever dialogue and likeable characters .",0,3,True
"it's predictable , but it jumps through the expected hoops with style and even some depth .","i t's prdictable , but 1t jumps through the expected hoops with style and even some depth .",0,4,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally drear y and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .",0,1,True
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secreta ry manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .",0,1,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous trim , secretary is a genial romance that maintains a surprisingly chirpy tone throughout , notwithstanding some of t he writers' sporadic dips into pop freudianism .",1,2,True
narc is all menace and atmosphere .,narc is all men ace and atmosphere .,1,1,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the story loses it s bite in a last-minute happy ending that's level less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .",0,2,True
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the m odern-day characters are nowhere near as vivid as the 19th-century ones .,1,1,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,filmmaer tan zhuangzhuang tiumphantly issue to story filmmakig with a visu ally masterful work of qiet ability .,1,9,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a really fnny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,1,2,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","regio fals victm to relyng 0n the very digital techology that h3 fervetly scorns , make a meandeing , inartculate and ultmately disappointing film .",0,17,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","watching this gentl e , m esmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .",1,2,True
manages to be both repulsively sadistic and mundane .,manages to b3 both repulsively s adistic and mundane .,1,2,True
""" freaky friday , "" it's not .",""" freakish f riday , "" it's not .",0,4,False
"a lousy movie that's not merely unwatchable , but also unlistenable .","a lous y moving-picture show thats not merely unwachable , but also unlistenable .",0,4,True
i'm just too bored to care .,i'm just t oo bord to care .,0,2,True
laggard drama wending its way to an uninspired philosophical epiphany .,laggard d rama wending information technology way to an uninspired philosophical epiphany .,0,2,True
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you've already seen cit y by the sea under a variety of titles , but it's worth yet another visit .",0,1,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","1ts account may follow a thouand yeas old , but why did it have to look the likes of 1t took aother thousand to tell it to us ?",0,11,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead go rent "" shakes the clow n "" , a lots funnier film with a similar theme and an equally great robin williams performance .",0,3,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,an aw kwardly garish showcase that diverges from anything remotely probing or penetra ting .,1,2,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a well pac ed and stisfying little drma that deserved better than a direct-to-video' release .,1,3,True
"a spunky , original take on a theme that will resonate with singles of many ages .","ampere spunky , pilot tae on @ theme that leave resonate wi th singles 0f may ages .",1,9,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this versin moves beyond the original's nstalgia for the communal fim experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .",1,4,True
too clunky and too busy ribbing itself to be truly entertaining .,too clnky and too buy ribbing itself to be trul y entertaini ng .,0,4,True
the wild thornberrys movie is a jolly surprise .,the w ild thornberr ys movie is a jolly surprise .,1,2,True
"in its own floundering way , it gets to you . just like igby .","in its own floundering way , it gets to you . jut like igby .",0,1,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,not sweet enough to liven up its predictable story and will leave even f ans of hip-hp sorely disappointed .,0,3,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movie that , raher than skip along the seine , mre or less slogs its way through sggy pris , tongue uncomfortably in cheek .",0,12,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its century minutes running time , you'll wait in vain for a movie to happen .",1,2,True
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","@ punch 1ine witout a pemise , a joe built entirely from musty memories of half-dimensional charaters .",0,9,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","thirteen conversations about one thing lays out a narrative puzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .",0,2,True
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,many 0f benjamins' elemens find like they've been pathed in from an episode of miami frailty .,0,5,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samir a makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal",0,1,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","its not so much enjyable to watch as it is enlightening to listen to new English of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",1,3,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a television set expressive style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,0,2,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a ramblig ensemble piece with loosely connected characters and plots that never quite gel .,0,1,True
features what is surely the funniest and most accurate depiction of writer's block ever .,fetures what cost surely the funniet and most a ccurate dpiction of writer's block ever .,1,5,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","while you have to admit it's semi-amusing to watch robert deniro belt out "" when y ou're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . """,0,1,True
gives an intriguing twist to the french coming-of-age genre .,gves Associate in Nursing int riguing t wist to the fre nch coming-of-age genre .,1,6,True
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a st ock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .",1,1,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i've always dreamed of attending c annes , but after seeing th is f ilm , it's not that big a deal .",1,3,True
"a sad , superior human comedy played out on the back roads of life .","a sad , supe rior human comedy played out on the back roads of life .",1,2,True
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","it arrive s with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .",0,1,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a fil m which presses familiar herzog image into the service of a limpid and conventional histoical ficion , when really what we demand of the director is to be mesmerised .",1,4,True
"mild , meandering teen flick .","mid , meadering teen flick .",0,4,False
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every che esy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .",0,1,True
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers an d legal system towards child abuse , the film retains ambiguities that make it well worth watching .",1,1,True
serving sara should be served an eviction notice at every theater stuck with it .,serving sara s hould be served an eviction notice at every theater stuck with it .,0,3,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just becasue information technology r eally hapened to you , dear , doesn't m3an that it's interesting to anyone else .",0,8,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,one of thos e terrific documentary film that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,0,2,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a clas sy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1,1,True
the production values are of the highest and the performances attractive without being memorable .,the product measure are of the higest and the performances attractive without being m emorable .,1,4,True
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","not ony set the mvie fail to make us part of 1ts reality , it betray the well-nigh basic relevance test as well .",0,8,True
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this floor still seems tiely and important . and there's an element of heartbreak to watching it now , with older an d wiser eyes , because we know what will happen after greene's story ends .",1,3,True
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,i t's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,1,1,True
"a witty , whimsical feature debut .","@ wtty , whimsicl featue debut .",1,5,True
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,Associate in Nursing enrossing iranan flm about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,1,5,True
"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything .","although fairy inolving as far as it goes , th e moving-picture show doesn't end up having much that 1s fresh to say abut growing up catholic or , really , anything .",0,7,True
it's fascinating to see how bettany and mcdowell play off each other .,i t's fascinati ng to see how bettany and mcdowell play off each other .,1,3,True
"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .","collteral price 1s , de spite IT alleged provocation post-9/11 , an antiue , in the end . as are its star , its attitude and its obliviousness .",1,6,True
"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .","despite its title , puch-drunk love is never heavy-handed . the ja bs it employs are short , carefully placed and dead-center .",0,4,True
"just a string of stale gags , with no good inside dope , and no particular bite .","just a sring of $tale muzzle , with no good inside dope , and no particular bite .",0,3,True
how this one escaped the lifetime network i'll never know .,how this one get off the lifetime nework i'll never know .,1,2,True
"the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life .","the biggest p roblem with satin rouge is lilia herself . she's a cipher , played away an actress who smiles and frowns but doesn't reveal an inner life .",0,2,True
"a movie i loved on first sight and , even more important , love in remembrance .","a movi e i lovd on frst sigt and , even more imortant , lve in remembrance .",1,14,False
"branagh , in his most forceful non-shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit .","bran agh , in his most forceful non-shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit .",0,1,True
"the film , while not exactly assured in its execution , is notable for its sheer audacity and openness .","the shoot , while non exactly assured in it s execution , is notable fo r IT seer temerity and openness .",1,8,True
the ending feels at odds with the rest of the film .,the endin g feels at betting odds with the rest of the film .,0,3,True
beautifully directed and convincingly acted .,bautifully direted and convincingly acted .,1,2,True
