original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","a ra gbag of promising melodic theme and failed narrative , of good acting and plain old b@d filmmaking .",0,4,True
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,w riter/director alexandr p ayne ( eection ) a nd h1s co- writer ji m President Taylor brilliantly employ their qu irky and fearless ability to look American English a ngst in the eye and end up laug hing .,1,14,True
"a well-done film of a self-reflexive , philosophical nature .","a well-done film 0f a self-reflexive , philosophical nat ure .",1,2,True
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","harbor not so much because of it s musc 0r funny a ntics , but through the pe rverse pleasure of determine disney scrape the bottom of information technology ow n c racker barrel .",0,16,True
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","an amusing and unexpectedly insightful ex amination of sexua l jea lousy , resentment and the fine line between passion and pretence .",1,3,True
"there ought to be a directing license , so that ed burns can have his revoked .","there oght to be @ direct lice nse , so tht 3d b urns can possess his revoked .",0,8,True
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while most films these days are about nothing , this film seems to be about ev erything that's plaguing the human spirit in a relentlessly globalizing world .",1,1,True
i'm going to give it a marginal thumbs up . i liked it just enough .,i'm goi ng to give it @ m@rginal thums up . i liked it just enough .,0,7,True
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","cl int eastwood's bloo d work is a lot like a well-made pb& j sandwich : familiar , passably uneventful and boasting no real surprises  but still quite a tasty and inviting all the same .",0,4,True
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its story about a young chinese woman , @h na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .",1,1,True
"one of the most plain , unimaginative romantic comedies i've ever seen .","one of the most plai n , unmaginative romantic comedies i've ever seen .",0,4,True
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phi llip noy ce a nd a ll 0f h1s player -- as well @s h is cin ematographer , christop her doyle -- understand the delicate forceulness 0f gree ne's prose , and i's there on the screen in th eir vrsion of the quiet american .",1,31,False
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,the tra nsporter bombards the vi ewer with so many exp losions and s ide snapshot kicks that it ends up being surprisingly du ll .,0,6,True
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,it' s 1azy for a moving-picture show to avoi d lick one poblem by trying to dstract us with the solution to another .,0,8,True
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","me no lika da ac cents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful wok on indie projects .",1,3,True
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","short and sweet , but also more than anything else $light tadpo le pulls back from th e consequences of its have actions and revelations .",0,7,True
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms for duvall's throbbing sinceri ty and h1s elderly propensity for patting people while he talks .,1,2,True
martyr gets royally screwed and comes back for more .,martyr gets royally screwed and comes bac k for m ore .,1,4,True
i didn't laugh . i didn't smile . i survived .,i didn' t laugh . i didn't smile . i survived .,0,1,True
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","over ly stylizd with lots of fash balck-&-white feeze frames evocative of a pseudo-hip luxury c ar commercial , ( it' s ) at its worst when it's actually inside th e ring .",0,13,True
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir varies betwen a sweet smil e and @n agry skin , while order attempts to wear down possible pupils done repetition . it has no affect on the kurds , but it wore me down .",0,12,True
a sometimes tedious film .,a sometimes tedi ous take .,0,2,True
i admired this work a lot .,1 admired this body of work a lot .,0,3,True
staggeringly dreadful romance .,staggeringly dread ful court .,0,2,True
a flawed but engrossing thriller .,a flawed but engross ing thriller .,1,2,True
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriades gives the neighorhood -- scene , vibe and completely -- the cinemat ic equivalent weight 0f a big , tender hug .",1,8,True
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . ther e's enou gh co ol fu n he re to wa rm t he hearts of an imation en thusiasts of all ages .,1,13,False
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't en joy the movie at all .",0,1,True
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,the qu irky dr@ma touches the he art and the funnybone th anks to the energ etic and always surprising carrying into action by rachel David Lewelyn Wark Griffith .,1,9,True
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,dirctor jay russell we ighs down his capricious fair y-tale with heavy sentiment and lightweight me aning .,0,5,True
the kind of primal storytelling that george lucas can only dream of .,the kind of primal strytelling that george lucas can only dream of .,1,1,True
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a powerful , inflammatory film nearly religion that dares to question Associate in Nursing ancient faith , a nd about hatred that offers no esy , comfortable resolution .",1,5,True
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it's so good that you can practically see the hollywod 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,0,4,True
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","the setting is so cool that it c hills the reference , reducing our emotional stake in the outcome of "" intacto's "" grievous @nd seductively stylish game .",1,4,True
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","ncks reuses to let slackrs equal seen as jst another t3en motion picture , which mans h3 ca n be foriven for freque ntly pandering t0 fans of th e gross-out coedy .",0,22,True
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers n0 sugar-coating or interludes of lightness . he r film is unrelentingly claustrophobic and unpleasant .",0,3,True
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a loud , ugly , i rritating flick without a ny 0f its sa tirical sa lvos h itting a discernible target .",0,13,True
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","take cre is nicely perfomed by a quintet of act resses , but nonetheless it d rags during its 112m-inute distance .",0,7,True
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,both a grand tour through 300 hundred years of ru$sian culural identity and a stunn ing technical achie vement .,1,4,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fessenden's narr ative is just as much about the ownership and redefinition of myth as it is about a dome stic unit finding their way to joy .,1,2,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the kind of film where the great unwashed World Health Organization have never picked a lock do so well after a few tries and become e xpert fighters after a few wee ks .,0,7,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,i's the un$ettling imag es of a w@r-ravaged set down th@t prove more potent an d riveting tan the unlikely story of sarah @nd harrison .,1,9,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","best of all is grcia , who dead portrays t he desperation of a v ery isecure man .",1,5,True
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss and speck never make a convincing case for the relevance of these two 20th-ce ntury footnot es .,1,2,True
everyone's to blame here .,everyone's to blam e here .,0,1,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing la nes is an anomaly for a hollywood mvie ; it's a wll-written and occasionally chall enging soial dramatic event that actually has something interesting to say .,1,8,True
just not campy enough,just not campy plenty,0,4,False
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","if oscr h@d a family called best ba d moving picture you thought was going to be really aful but wasn't , guys would probably be duking it out with t he queen of the damned for t he honor .",0,9,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","ac curacy and realism are terrific , but 1f y our film get boring , and your dialogue isn't smart , then you need t0 u$e more poetic license .",0,9,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","this engr ossing , ch@racteristically complex t0m clacy thriller is shifty in the manner in which it addresses stream terrorism anxieties and sidesteps them at the same time .",1,5,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,1 hope the moving-picture show is widely seen and deated with appropriate ferocity and contemplation .,1,12,False
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","based on dave barry's popular book of the same name , th e movie benefits from having a real wrier plot out all of the characters' moves and overlapping story .",0,3,True
"thirty years ago , it would have been groundbreaking . now it's just tired .","30 yars a go , it would hae b een groundbreaking . now it's just tired .",0,7,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a bit like getting all excited about a choco late eclair and then biting into it and finding the f illing missing .,0,4,True
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","deoxyadenosine monophosphate movie just for frday fan s , critics be damned . if you alreay alike this sort of thing , ths is that sort of thing all over again .",0,12,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[crystal and de nir o] manage to squeeze out some good laughs but not enough to make this silly co n job sing .,0,5,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a fishy little movie with clever dialogue and likeable characters .",1,1,True
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it' s pre dictable , but it jum ps through the expected hoops with style and even soe depth .",0,6,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally d reary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .",0,1,True
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secret ary manages a neat trick , bundling t he flowers of pe rversity , comdy and romance into a stra ngely tempting bouquet 0f a movie .",1,6,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous trim , secretary is a gen ial romance that maintains a surprisingly buoya nt tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .",1,5,True
narc is all menace and atmosphere .,narc is all menac e and air .,1,2,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","the story loses its bite in a last-minute happy ending that's evn less plausible than the rest of the picture . much of the way , though , this is @ ref reshingly novel ride .",1,3,True
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the modern-day characters ar e nowhere near atomic number 33 vivid as the 19th-century ones .,1,4,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,film maker tian zhuangzhuang triumphantly proceeds to narrat ive filmmaki ng with a visualy ma sterful work of qui et pow er .,1,10,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a really funny fifteen-minute shor t stretched b eyond its limi ts t0 fill @n alm ost feature-length motion-picture show .,0,9,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","rggio fall s vicim to relyng on t he ver y dig ital techno logy that h3 ferven tly scorns , create a wind , inartculate and ultimate ly disappointing film .",0,21,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","w@tching this getle , m esmerizing portrait 0f @ man coming to terms with sentence , y ou hardly see your mind is being blown .",1,14,True
manages to be both repulsively sadistic and mundane .,manages to be both repulsively sadis tic and mundane .,1,1,True
""" freaky friday , "" it's not .",""" frea ky frid ay , "" it's not .",0,4,False
"a lousy movie that's not merely unwatchable , but also unlistenable .","a lo usy picture that's not merely unwatc hable , but also unlistenable .",0,4,True
i'm just too bored to care .,i'm ju st t oo bred to attention .,0,5,False
laggard drama wending its way to an uninspired philosophical epiphany .,laggard dramatic event wending its way to an unin spired philosophical epiphany .,0,3,True
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","you've already seen ci ty by the sea under a variety of titles , simply it's worth yet another visit .",1,3,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","its level may be a thousan d years old , but why did it have to seem like it took some other thousand to tell it to us ?",0,3,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead go rent "" shakes the clow n "" , a much funnier film with a similar theme and an equally great robin williams performance .",0,1,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,an awkwrdly garish showcase that diverges from anything remot ely probing or peetrating .,0,3,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a well pac ed and satisfying little dr@ma that deserved better than a direct-to-video' release .,1,2,True
"a spunky , original take on a theme that will resonate with singles of many ages .","a spunky , original ta ke on @ theme that leave resonate wi th singles of m any ages .",1,6,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","this version moves beyond the original's nostalgia for the communal fim experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .",1,1,True
too clunky and too busy ribbing itself to be truly entertaining .,too clun ky and too busy ribbing itself to be truly entertaining .,0,1,True
the wild thornberrys movie is a jolly surprise .,the angry tho rnberrys m ovie is a jo lly surprise .,1,4,True
"in its own floundering way , it gets to you . just like igby .","in its own floundering way , it gets to you . jst like igby .",0,1,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,not swe et enough to enliven up its predi ctable story and will leave even f@ns of rap music sore ly disappointed .,0,6,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movi e that , rather than skip along the seine , more or less slogs its way through and through sogg y paris , tongue uncomfortably in cheek .",0,3,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its 100 mintes running time , you'll wait in vain for @ movie to happen .",0,3,True
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","a punch line without a premise , a jo ke built entirely from mu$ty memories of h@lf-dimensional characters .",0,5,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","thirteen conversation s about one thing lays out a tale puzzl e that interweaves individual storis , and , like @ mobius strip , elliptically loops back to where it began .",0,5,True
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,many of benjamins' elements feel like they've been patch ed in from an instalment of miami vice .,0,3,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samira makhmalbaf's new film blacboards is much like the ethos of a stre am of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal",0,6,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","1t's not so much en joyable to w@tch as it is enl ightening to liten to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",1,6,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,@ tv styl e mu rder mytery with a few b ig scree n present moment ( including one that seems to be made f0r a different film altogether ) .,0,11,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a rambli ng supporting players piece with loosely connected c haracters and pots that never quite g3l .,0,5,True
features what is surely the funniest and most accurate depiction of writer's block ever .,featu res what is surely the odd and mo st acurate depicion of writer's pulley block ever .,1,6,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","while you have to admit it's semi-amusing to watch robert deniro b elt out "" when you'r e a j et , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . """,0,8,True
gives an intriguing twist to the french coming-of-age genre .,gives Associate in Nursing int riguing twi st to the French people coming-of-age genre .,1,10,False
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a stock plot , about a boy injects just enou gh freshness into the proceedings to provide an enjoyable 100 minutes in @ movie theater .",0,2,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i've always dreamed of attending cannes , but after seeing thi s film , it's not that big a deal .",0,1,True
"a sad , superior human comedy played out on the back roads of life .","a sad , superior hum an comedy played out on the back roads of life .",1,1,True
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","it arrives with an impeccable pedigree , mongrel pep , and almst indecipherable plot complications .",0,1,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","a fi lm which presses familiar her zog tropes into the service of a limpid and conventional historical fable , when really what we demand of the director is to be mesmerised .",1,3,True
"mild , meandering teen flick .","mild , meandeing teen flick .",0,1,True
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every crummy scen e , though , there is a really cool bit -- the movie's conception of a futurew-orld holographic l ibrarian ( orlando jones ) w ho knows everything and anwers all questions , is visually smart , cleverly written , and nicely realized .",1,8,True
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the fim retains ambiguities that make it well worth watching .",1,1,True
serving sara should be served an eviction notice at every theater stuck with it .,srving s ara should be seved @n eviction notice at every theatre of operations stuck with it .,0,6,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","just because it really happened to you , beloved , doesn't mean that it's interesting to anyone else .",0,1,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,one of those terrific documentaies that colect a bunch of people who are enthusiastic about something and then figu res out how to make us s hare their enth usiasm .,1,6,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a classy item by a legend who may have nothing left to prove but still has the cho ps and ram to show how its done .,1,2,True
the production values are of the highest and the performances attractive without being memorable .,the production values are of the hig hest and the perform ances attactive without being memorale .,1,6,True
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","not only does the moie fai l to make u$ part of its realism , information technology fails the most basic relevance test as well .",0,8,True
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this stoy $till sems ti mely and important . and there's Associate in Nursing elemen t 0f heartbreak t0 watching it now , with olde r and wiser eyes , because we know what will happ en after greene's story ends .",1,30,False
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,it's one pussy-ass world when even killer-thrillers revolve roughly group therapy sessions .,1,2,True
"a witty , whimsical feature debut .","a wity , whim sical featre debut .",1,4,True
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,an engrossing iranian fil m about two itinerant teacher and some lost and lay waste to people they encounter in a place where wa r has savaged the lives and liberties of the poor and the dispossessed .,1,4,True
"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything .","although fair involv ing as far as it goes , the flm doesn't end upward having much that is fresh to sa y abou t growing up catholic or , really , anything .",0,12,True
it's fascinating to see how bettany and mcdowell play off each other .,its fascinatin g to see how betany and mcdowll ply off each other .,1,5,True
"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .","collater al dam age is , despite it s alleged provocation post-9/11 , an antique , in the end . as a re its star , its attitude and its obliviousness .",0,5,True
"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .","despite it s ti tle , puch-drunk love is never hevy-handed . the jbs it emp loys ar e shrt , carefully placed @nd d3ad-center .",0,13,True
"just a string of stale gags , with no good inside dope , and no particular bite .","just a s tring of s tale g@gs , with no good indoors dope , and n0 particular bite .",0,5,True
how this one escaped the lifetime network i'll never know .,how this one escaped the lifetime net work i'll never know .,0,1,True
"the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life .","the biggest problem with sa tin rouge is lili a her self . she's @ ci pher , played by an actress who smiles and frowns but doesn't rev eal an inner life .",0,9,True
