original_text,adversarial_text,original_label,num_perturbed,attack_sucessful
"fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .","f@iry-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction @nd espec ially char m .",1,5,True
"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is .","th3 color sese of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the moie weren't as beautifully shaped and as finely calibra ted 1n smell deoxyadenosine monophosphate it is .",1,40,False
the most surprising thing about this film is that they are actually releasing it into theaters .,the most surpri sing thi ng about this film is that they are ac tually releasing it into theaters .,0,4,True
a fan film that for the uninitiated plays better on video with the sound turned down .,a lover film that for the uniniiated plays better on video with the sound turned dow n .,0,4,True
"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .","srong filmmaking ask a clar se nse of purpose , and in that oh-so-important category , the four feathers comes up short .",1,5,True
". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",". . . an otherwise intense , twist-and-turn thriller that certai nly shouldn't hurt gifted youth gaghan's resume .",0,5,True
cho's timing is priceless .,c ho's time 1s pri celess .,1,5,False
. . . a lesson in prehistoric hilarity .,. . . type A lesson in prehistoric hilarity .,1,2,True
"this is a good script , good dialogue , funny even for adults . the characters are interesting and often very creatively constructed from figure to backstory . the film will play equally well on both the standard and giant screens .","tis is a go od script , good dialogue , funny even for adults . the characters are interesting a nd o ften very creatively constructed frm figure to backstory . the flm will play equally wll on boh t he standard a nd monster screens .",1,15,True
an almost unbearably morbid love story .,an almost unbearabl y morbid love story .,0,1,True
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,1f you grew up on scooby -- you'll love this motion picture . matthe w lilard is bo rn t0 p lay shaggy-haired !,1,11,True
"as conceived by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's outline and thrown at actors charged with the impossible task of making them jell .","as conceved by mr . schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter's abstract and thrown at actors charged with the impossible task of m@king them jell .",0,6,True
"do not , under any circumstances , consider taking a child younger than middle school age to this wallow in crude humor .","d0 n0t , under a ny circumstances , consider t@king a child young than middle school age t0 this wallw in cru de humor .",0,10,True
"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being .","depicts the sorriest and most sorid of human behavior on the screen , then laughs at how clever it's being .",0,1,True
"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .","al ex nohe 's documentary plays like a travelogue for what mostly rese mbles a real-life , big-budget nc-17 version of tank girl .",0,3,True
"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .","adenine be autiful , t imeless an d general tae of heted pa ssions -- jea lousy , betrayal , pardon @nd mu rder .",1,17,True
ya-yas everywhere will forgive the flaws and love the film .,ya-ays everywhere w ill forgive the flaws @nd love the film .,1,4,True
"watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .","watchng the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .",0,1,True
"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .","aust in powrs in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .",1,2,True
"[gai] comes closer to any actress i can remember to personifying independence in its purest and , yes , most intimidating form .","[g@i] get clo ser to any actress i can remember to p ersonifying independence in its purest and , yes , most intimidate form .",1,7,True
the pool drowned me in boredom .,th e pool dro wned me in b oredom .,0,3,True
"the tone is balanced , reflective and reasonable .","th e feeling 1s b alanced , ref lective an d re asonable .",1,9,False
brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life's harshness .,take Associate in Nursing irres istible bled of w armth and hu mor and a consisten t squeeze humanity in the face of life's harshness .,1,9,True
"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .","group A melange of promisng idas and give out n@rrative , of good acting and plain ol d ba d filmmaking .",0,12,True
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,witer/director alexande r payne ( elect ion ) and his co-writer jim taylor brilliantly em ploy their quirky and fearess ability to look american angst in the eye and end up laughing .,1,5,True
"a well-done film of a self-reflexive , philosophical nature .","a w3ll-done motion-picture show of a self-reflexive , philosophical nature .",1,2,True
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .","entertains n0t so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barre l .",0,3,True
"an amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .","Associate in Nursing amusin g @nd une xpectedly insigh tful examinat ion of sexual jea lousy , resentment and the fine line between passion and pretence .",1,7,True
"there ought to be a directing license , so that ed burns can have his revoked .","thee ougt to live a direct license , so th at male erecticle dysfunction burns can have h is revok ed .",0,17,False
"while most films these days are about nothing , this film seems to be about everything that's plaguing the human spirit in a relentlessly globalizing world .","while mst films these days are about nothing , this film seems to be about everything tha t's plaguing the human spirit in type A relentl essly globalizing wold .",1,6,True
i'm going to give it a marginal thumbs up . i liked it just enough .,i' m gonig to give it a margi nal thumbs up . i liked it ju st enoug h .,0,6,True
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .","clint eastwo od's blo od wor k is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and bluster no real surprises  but lull quit e tasty and inviting all the same .",1,8,True
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","i ts story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer cost likely to find compelli ng .",1,4,True
"one of the most plain , unimaginative romantic comedies i've ever seen .","on e of the most unmistakable , unimagin ative romantic comeies i'e ever s een .",0,10,True
"phillip noyce and all of his actors -- as well as his cinematographer , christopher doyle -- understand the delicate forcefulness of greene's prose , and it's there on the screen in their version of the quiet american .","phil lip no yce @nd al l of h1s actors -- as well as h1s cinematographe r , c hristopher doyle -- sympathize the touchy forcefu lness of g reene's prose , and it's there on the screen in their version of the quit american .",1,28,True
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .,th e transporter bom bards the viewer with so many explosions and side snap kicks that it ends up being surprisingly du ll .,0,4,True
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,it's lzy f0r a movie to avod solving one prob lem by t rying to dist ract us with the root to another .,0,10,True
"me no lika da accents so good , but i thoroughly enjoyed the love story . scott baio is turning in some delightful work on indie projects .","Pine Tree State no lika da accents so good , but i thoroughly enjoyed the love story . scott bio is turn ing in some delightful work on indie projects .",1,3,True
"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .","sho rt and sweet , but also more than anythin g els e sligh t tadpole pulls back from the consequences of its own actions and revelations .",0,5,True
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,alarms for du vall's shudder sincer ity and his elderly propensity for patting people while he talks .,1,4,True
martyr gets royally screwed and comes back for more .,martyr gets royally s crewed and comes back for more .,0,1,True
i didn't laugh . i didn't smile . i survived .,1 didnt laugh . i didn't smile . iodine s urvived .,0,5,True
"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .","ovrly styized with a lot of flash black-&-white freeze physique reminiscent of a pseudo-hip l uxury car commerial , ( it's ) at IT worst when it's actu ally inside the ring .",0,14,True
"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down .","reeboir v@ries betwe en @ swee t $mile an d @n a ngry b@rk , whil e $aid attempts t0 war dwn posible pupils through and through rpetition . it h@s no affect along t he kurd s , but it wor e me dwn .",0,32,True
a sometimes tedious film .,a sometim es tedius film .,0,3,True
i admired this work a lot .,1 a dmired this work a lot .,1,4,True
staggeringly dreadful romance .,staggeringly dre adful romance .,0,1,True
a flawed but engrossing thriller .,a flawed simply eng rossing thriller .,1,4,True
"efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .","efteriade s yield t he neighbo rhood -- sceery , vbe and all -- the cinematic equivalent of a big , tender hug .",1,9,True
. . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages .,. . . there 's enough col play here to warm t he harts of animation enthusiasts 0f entirely ages .,1,12,True
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .","adult s will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .",0,1,True
the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,th e far-out dr@ma toches th3 haert an d the fu nnybone th anks to the ene rgetic and always surpris ing performance by rachel griffiths .,1,12,True
director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meanig .,0,1,True
the kind of primal storytelling that george lucas can only dream of .,the kid of prima l storytellin g that george lucas can only dream of .,1,4,True
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","a knock-down , inflammatory fil m about religion tha t dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .",1,5,True
it's so good that you can practically see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable american remake .,it's so good that you can practic ally see the hollywood 'suits' trying to put together the cast and filmmaking team for the all-too -inevitable American language remake .,0,2,True
"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of "" intacto's "" dangerous and seductively stylish game .","th3 set up is so coo l th@t it chi lls the charac ters , cut down our emotonal stake in the outcome of "" intacto's "" dange rous and seductivly stylish game .",1,15,True
"nicks refuses to let slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .","nicks rfuses to le t sla ckers make up s een as just another tee n movie , whih mea ns he can be forgiven for frequen tly pandering t0 fans of th e gorss-out comedy .",0,17,True
"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .","as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic an d unpleas ant .",0,2,True
"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .","a loud , ug ly , irritatig movie without any of i ts sa tirical salvos hi tting a disce rnible target .",0,9,True
"take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length .","payoff c@re is nicely per formed by a V of actresses , bu t nonetheless information technology drag s during it s 112-minute length .",0,10,True
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement .,bot h @ grad to ur through 30 0 hun dred days of russian cultural identit y @nd ampere st unning tech nical achievement .,1,13,True
fessenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,fe ssenden's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,0,1,True
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,this is the genial of movie where people who have never picked a lock do so easily after a few stress and become expert fighters after a few weeks .,0,3,True
it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .,1t's the unsettli ng images of a war-ravaged land that prove to a greater extent pot ent @nd rivet ing than the unlikely story of sarah and harrison .,1,8,True
"best of all is garcia , who perfectly portrays the desperation of a very insecure man .","be st of all is garcia , who perfectly portrays t he desperation of a very insecure m an .",1,4,True
weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes .,weiss and speck never make a con vincing case for the relevance of these two 20th-century footnotes .,1,2,True
everyone's to blame here .,ev eryone's to blae h ere .,0,5,True
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challengi ng social drama that actually has something interesting to say .,1,5,True
just not campy enough,ju st n0t campy enough,0,2,True
"if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .","1f oscar had a category called best b@d film you thought was going to be really a wful but wasn't , guys would probably represent duking it out with th e queen of th e damned for the honor .",0,8,True
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue isn't smart , then you need to use more poetic license .","accuracy and realism are terrific , but if your film become s bori ng , a nd you r dalogue is't smat , then you need to use more poetic license .",0,10,True
"this engrossing , characteristically complex tom clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .","t his engross ing , characteri stically complex t om clancy thriller is shifty in t he manner 1n which it cover current terr orism anxieties and sidesteps them at the same time .",1,11,True
i hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,i hope the movie is wi dely seen and debated with appropriate fer ocity and th oughtfulness .,1,6,True
"based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story .","b@sed on dav e barr y's popular book of the same name , the movie benefits from having a real witer plot out all of t he caracters' moves and overlapping st ory .",0,9,True
"thirty years ago , it would have been groundbreaking . now it's just tired .","thirt y years ago , it would have been groundbreaking . now it's jus t t ired .",0,4,True
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .,the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling escape .,0,1,True
"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .","a mo vie jus t for frid ay fan s , critics be damned . if you already alike this sort of thing , thi s is that sort of matter all o ver aain .",0,15,True
[crystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,[c rystal and de niro] manage to squeeze out some good laughs but not enough to make this silly con job sing .,1,1,True
"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters .","1t may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie wit h clever diaogue an d l ikeable character reference .",1,7,True
"it's predictable , but it jumps through the expected hoops with style and even some depth .","it's pred ictable , but information technology jumps through the expeced hoops with style and even s ome d epth .",0,7,True
"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .","an exceptionally drary and overw rought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 .",0,3,True
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .","secretary man ages a bang-up play a trick on , bundling t he flowers 0f perversity , comedy and romance int o angstrom unit stra ngely temptin g bouquet of vitamin A mov ie .",1,14,True
"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism .","for all the dolorous trim , secretary is a genial romance that maintains amp surpris ingly buoya nt tone end-to-end , notwithstanding some 0f t he writ ers' sporadic dips ito pop freudianism .",1,8,True
narc is all menace and atmosphere .,narc is all men ace and atmos phere .,1,5,True
"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .","t he level loses its bi te in a last-minute h appy ending t hat's een less plausible than the rest of the picture . much of the way , though , this is a refres hingly n ovel rde .",1,11,True
the modern-day characters are nowhere near as vivid as the 19th-century ones .,the modern-day characters are nowhere near as viv id every bit the 19th-century ones .,1,4,True
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,film producer tin zhuang zhuang tr iumphantly ret urns to narrativ e filmmaking wi th a visua lly maste rful wo rk of qui et power .,1,12,True
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,a realy funny fifteen-minute s hort stretched beyo nd its limits to fill an almost feature-length film .,0,3,True
"reggio falls victim to relying on the very digital technology that he fervently scorns , creating a meandering , inarticulate and ultimately disappointing film .","reggio f alls vctim to trust on the very digital technology that he ferven tly scors , creating a meande ring , inaticulate a nd ultimately disappo inting fi lm .",0,12,True
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .","w@tching t his g entle , m esmerizing portrait of a man coming t0 terms with time , y0u barely realize your mid is beig blo wn .",1,14,True
manages to be both repulsively sadistic and mundane .,m anages to be both repulsively sadistic and mundane .,1,3,True
""" freaky friday , "" it's not .",""" freaky friday , "" it' s not .",0,5,True
"a lousy movie that's not merely unwatchable , but also unlistenable .","@ losy movi e that's n ot mer ely unwatchabl e , but also unlis tenable .",0,11,True
i'm just too bored to care .,i' m jus t to o b ored to care .,0,6,True
laggard drama wending its way to an uninspired philosophical epiphany .,laggard drama wening its w@y to an uninsp ired philosophic epiphan y .,0,7,True
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .","y ou've already seen city by the sea under a variety of titles , but it's worth yet another vi sit .",1,2,True
"its story may be a thousand years old , but why did it have to seem like it took another thousand to tell it to us ?","information technology history may be a thousand years old , but why did it have to seem like it took anot her thousand to tell it t0 U.S.A. ?",0,6,True
". . . instead go rent "" shakes the clown "" , a much funnier film with a similar theme and an equally great robin williams performance .",". . . instead go rent "" shakes the clown "" , a much funnier film wit h @ similar theme and Associate in Nursing equ ally great robin williams performance .",1,5,True
an awkwardly garish showcase that diverges from anything remotely probing or penetrating .,an awwardly g@rish showcase that diverges from anything remotely probing or penetrating .,0,2,True
a well paced and satisfying little drama that deserved better than a direct-to-video' release .,a well pace d and satisying little drama that merit better than a direct-to-video' release .,1,3,True
"a spunky , original take on a theme that will resonate with singles of many ages .","ampere sp unky , origina l t ake on ampere th eme t hat wil l resonate wih singles of many ages .",1,10,True
"this version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .","ths version mves beyond the original 's no stalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true , lived experience .",1,5,True
too clunky and too busy ribbing itself to be truly entertaining .,to o clunky and too busy ribbing itself to be truly entertaining .,0,1,True
the wild thornberrys movie is a jolly surprise .,the wld t hornberrys movie is a joly surpri se .,1,5,True
"in its own floundering way , it gets to you . just like igby .","in its own floundering way , information technology gets to you . jut l ike igby .",0,3,True
not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed .,n0t sweet enough to liven up its preictable story and will leave even fans of hip-hop sorely disappointed .,0,2,True
"a movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .","a movie that , rather th@n skip along t he seine , more or less slogs its way through s oggy pais , tongue uncomfort ably in cheek .",0,13,True
"for its 100 minutes running time , you'll wait in vain for a movie to happen .","for its century mnutes running time , you'll wit in vain for a movie to happ en .",0,12,True
"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .","@ punch l ine withou t a premie , a jok e buil t entirely fro m must y memories 0f h alf-dimensional persona .",0,14,True
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .","baker's dozen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began .",1,1,True
many of benjamins' elements feel like they've been patched in from an episode of miami vice .,m@ny of b enjamins' elements feel like they'v e been patch ed in from an episo de of miami vice .,0,6,True
"samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal","samira makhmalbaf's new film blackboards is much like the ethos of a stream of consciousness , although , it's unfortunate for the viewer that the thoughts and reflections coming through are to rpid and ban al",0,3,True
"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .","its no t so much ejoyable to watch as information technology 1s enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world .",1,8,True
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) .,a telecasting style murder mystery with a few big screen moments ( including one th at seems to be made for a different photographic film altog ether ) .,0,6,True
a rambling ensemble piece with loosely connected characters and plots that never quite gel .,a discursive ensemble piece with loosely connected characters and plots that never quite g el .,0,2,True
features what is surely the funniest and most accurate depiction of writer's block ever .,feat ures what is su rely the funniest and most acc urate depiction of writer's block ever .,1,3,True
"while you have to admit it's semi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch him sing the lyrics to "" tonight . ""","piece you hae to admit it's $emi-amusing to watch robert deniro belt out "" when you're a jet , you're a jet all the way , "" it's equally distasteful to watch h im sing the lyri cs to "" tonight . """,0,8,True
gives an intriguing twist to the french coming-of-age genre .,hold an intrigui ng worm to the french coming-of-age genre .,1,3,True
"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .","using a stock plot , about a boy injects j ust enough freshness into the proceedings to provide @n enjoyable 100 minutes in a movie theatre .",0,4,True
"i've always dreamed of attending cannes , but after seeing this film , it's not that big a deal .","i've always dreamed of attending cannes , but after seeing this film , it's not that big amp d eal .",0,3,True
"a sad , superior human comedy played out on the back roads of life .","a pitiful , superior human comedy played out on the back roads of life .",1,1,True
"it arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .","it arrives with an impeccable pedigre , mongrel pep , a nd almost indecipherble plot complication s .",1,9,True
"a film which presses familiar herzog tropes into the service of a limpid and conventional historical fiction , when really what we demand of the director is to be mesmerised .","@ film which press es familiar herzog tropes into the s ervice of a liquid and con ventional historical fiction , when really what we demand of the director is to be mesmeri sed .",1,9,True
"mild , meandering teen flick .","modest , meanderng teen fick .",0,5,True
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .","for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually $mart , clevely scripted , and nicely realized .",1,4,True
"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","although la rgely a heavy-handed indictent of parental failings and the indifference 0f spanish social workers and legal system towards child abuse , the film hold back ambiguity that make it well Charles Frederick Worth learn .",0,14,True
serving sara should be served an eviction notice at every theater stuck with it .,serving sara should be served an eviction notice at every theater $tuck with it .,0,2,True
"just because it really happened to you , honey , doesn't mean that it's interesting to anyone else .","jus t be cause it real h appened to you , love , doesn't mean that it's interesting to anyon e els e .",0,8,True
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,0ne of those t errific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,1,3,True
a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,a classy item by a legend who may have nothing left to prove but still has the ch ops and drive to show how its done .,1,3,True
the production values are of the highest and the performances attractive without being memorable .,t he yield values are of the highest and the performances attr active without be ing memorable .,1,8,True
"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .","n ot on ly d oes the movie fa il to make us part of its realism , information technology fails th3 most staple relevance test @s well .",0,13,True
"this story still seems timely and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .","this story still seem well-timed and important . and there's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene's story ends .",1,2,True
it's one pussy-ass world when even killer-thrillers revolve around group therapy sessions .,it's one pu$sy-ass wrld when even killer-th rillers revolve around gr oup therapy sessions .,1,4,True
"a witty , whimsical feature debut .","group A wity , wimsical feat ure de but .",1,7,False
an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .,Associate in Nursing enrossing iraian flm abo ut two iinerant teacher and some lost and desolte people they encounter in a place where war has savaged the lives and liberties of the miserable and the dispossessed .,1,10,True
"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything .","although fair involvng as far as it tour , the film doesn't end up having much that is fresh to say about growing up catholic or , re ally , anything .",0,7,True
it's fascinating to see how bettany and mcdowell play off each other .,it's fascinat ing to see how bettany and mcdowell play off each other .,1,1,True
"collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitude and its obliviousness .","collateral damage is , despite its alleged provocation post-9/11 , an antique , in the end . as are its star , its attitud e and its obliviousness .",1,1,True
"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center .","d espite its title , punch-drunk love is never heavy-handed . the poke it engage embody light , care fully placed @nd ded-center .",0,11,True
"just a string of stale gags , with no good inside dope , and no particular bite .","ju st a stri ng of s tale g@gs , with no good inside dope , and no particular bite .",0,4,True
how this one escaped the lifetime network i'll never know .,how this one esca ped the lifetime network i'll never know .,0,1,True
