original_text,adversarial_text,original_label,requests_number,num_perturbed,attack_sucessful
Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz,Hahahaa so people can't parent differently...? Twitter is fuckin tras h ahahahha http://t.co/b6koSBMzBz,__label__1,11,1,True
anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.,anybody want any sugar maple saplings? I have about 50 poppig up in Heid i 's hillbilyl becah. me and emm's planted two Friday.,__label__1,38,5,True
RT @hilaryde92: Always a fat bitch in the handicap spot but never a dude in a wheelchair.,RT @hilaryde92 : Always a fat bitch in the handicap spot but never a dude in a weelchair.,__label__2,30,3,True
"I named my penis ""The Truth"" because bitches can't handle it.","I named my penis "" The Trtuh "" because bitches ca n't handle it.",__label__2,27,3,True
RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 were talking about &#8230;,RT @JesusMVela: &#8220;@Enriquuee_: @JesusMVela @wigga32 fucking pussy that's why&#8221; exactly. Let me @ the nigga @RyanMattheww7 w ere talking about & # 8230 ;,__label__2,28,3,True
"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD","@Blackman38Tide Ha bitch, I 'm pickin ' up beach babes left n rght o n the West Coast http://t.co/lDXNpohLyD",__label__2,29,2,True
@gezus__ you gunna let that bitch do you like that?,@gezus__ you gunna rent tht bitch do you like that?,__label__2,24,2,True
"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook",""" @kazooook : We actin similar it 's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT "" & # 128123;spook",__label__2,85,17,False
&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,& # 8220;@coltscommunity @Pacers @nflcolts @indystar # CHUCKSTRONG # GoldSwagger http://t.co/6q5wm3VU&#8221 ; that s awesoe & # 127936;+&#127944;=&#128077;&#128076;&#9757 ; # hoosiers,__label__2,26,1,True
RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;,RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so t ry for pblicity # Kejr&#8230 ;,__label__1,25,3,True
@josh_sclafani You're also a better little bitch,@josh_sclafani You 'r e also a better ltitle bitch,__label__1,17,2,True
iggy wanna be black so bad. ur a white widow hoe,iggy wanna be black so bad. ur a ashen widow h oe,__label__1,16,3,True
"RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a jig &amp; sing a lively tune w/ me!
http:&#8230;","RT @goodmanwood: Rise+Rhyme #snowpatricksday @busboysandpoets: ON in the AM! Wear your green, dance a ji g & amp ; sing a lviely tune w/ me! http:&#8230;",__label__2,29,3,True
I'm with 3 bitches &amp; 2 of em mix,I ' m with 3 bitches & amp ; 2 of em mix,__label__2,16,1,True
"He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam","He died for a reason RT @ShyThugg: ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesu$ ai n' t pleased fa m",__label__2,35,5,False
Parsons trash,parson trsah,__label__1,15,2,True
"Tell them hoes ""I'm all friended out""","Tell them hoes "" I 'm all fr1ended tabu """,__label__1,22,2,True
"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP","RT @Factsionary : Pink "" albino "" dolphins are extremely rre but do exist in the wild. http://t.co/gWyLpgC9lP",__label__2,24,1,True
@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit,@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. # loveti,__label__1,11,1,True
"But bitch you gon shave or wax that pussy before I bless it, Foh.","But bich you g on shave or wax that pussy before I bless it, Foh.",__label__2,26,2,True
"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!","Do brids hav e dongs? How practice th ey pair? Help me, I'm an adult who doesn't know how animal sex works!!!",__label__1,49,9,True
#Yankees Pineda needed that 6'7. Great play!,# Yankees Pineda needed that 6'7. corking pay!,__label__1,27,4,True
"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;",RT @IllusiveHaven : shhhh&#8230 ; wrap yourself around Maine let me kiss the bruises on yo ur heart lick your unhealed wounds and taste the raw wild ho&#8230 ;,__label__2,42,3,True
"Don't dance, Iggy. It's trash just like your music.","Don't dance, Iggy. It 's tra sh just like your nusic.",__label__1,21,2,True
smh RT @uglyhxes Tyga shoulda knew Blacc Chyna was a hoe when his son crip walked out her pussy.,$mh RT @uglyhxes Tyga shoulad knew Blacc Chyna was a hoe when his son crip walked o ut her pussy.,__label__1,34,3,True
@Oskzilla @yaseenxkahn sleep niggah! Lol,@Oskilla @yasenexkahn sleep niggah! Lol,__label__1,24,3,True
RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,RT @Venus_Lynn : & # 8220;@dylxnl : look ghetto but it work on http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557 ;,__label__1,22,1,True
"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;","RT @MetalH@mmer : @re you in Lodon this evening? Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;",__label__2,34,5,True
Serious question: what do white boys pull up on bitches bumpin?,Serious quesiton : what do white boys pull up on bitches bumpin?,__label__2,40,6,True
@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,@Drfreezburnn That ' s mot bi as. It ' s a n objective fac t that Philly fans a re cunts.,__label__1,69,11,True
"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET.""",""" I used t o dress up lik e a cop too. "" ""Oh really?"" ""Yeah...right after 9/11...mad pussy."" "" Re@lly? "" ""Yes...I'll NEVER FORGET.""",__label__1,39,7,True
@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,@tweetstar10 Saw that there 's a 15&#176 ; slope to the wire? Th at enoguh for a zip - li ne? # businessopportuity,__label__1,65,11,True
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,RT @JuanNDaCut: When twitter knocker dm me their tash links http://t.co/yck16ZiNZZ,__label__1,23,2,True
@jesstoth we could get matching burner phones and be ghetto fab for a few months,@jesstoth we could get matching burner phones and b3 ghetto fab for a few months,__label__1,22,1,True
All these faggot fell asleep on me,All these faggot settle deceased on me,__label__1,45,7,False
@yfly23 mock draft?,@fly23 m ock d raft?,__label__1,18,3,True
That was trash. I'm just gonna put my phone down. Goodnight,Tha t wa s folderol. I'm just gonna put my phone down. Goodnight,__label__1,27,4,True
Pull up on a nicca #Bored,Pull up on a ncica # B ored,__label__2,16,2,True
"RT @ZekeJMiller: RT @MarcACaputo: ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani","RT @ZekeJMiller : RT @MarcACaputo : "" I 've met few people in politcs that I disrespect more than Charlie Crist, "" --Rudy Giuliani",__label__2,30,1,True
Let's run a train on this bitch,Let 's run a discipline on th is bitch,__label__1,17,2,True
@wboundurant92 like I said drose needs to stop being a pussy lol,@wboundurant92 like I said drose needs t o stop being a pussy lol,__label__1,16,1,True
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd",""" I 'll sli t your throat - neck "" http://t.co/ChFFSDeDdd",__label__1,14,1,True
RT @mitrebox: At this point every voter in Florida has voted both for and against Charlie Crist.,RT @mitrebox : At this point eevry voter in Florida has voted both for and against Charlie Crits.,__label__2,67,11,True
"""For every bad bitch there is a nigga tired of fucking her""",""" F0r eve ry bad bitch the re is a nigga tired of fucking her """,__label__1,28,3,True
RT @s_devante: That moment were u friend zone a bitch at 3am for calling u# do u now way time it is please gtf out my face#rich homie quan &#8230;,RT @s_devante : That moment were u friemd zone a bitch at 3 am for calling u # d o u now way time it i s please gtf out my face#rich homie quan & # 8230 ;,__label__2,62,7,True
RT @hildismom: MT @jjauthor: US ghettos-driven by liberal ideology; http://t.co/6ONYrmggND #RedMeat,R T @hildismom : MT @jjauthor : US ghettos - driven by liberal ideology ; http://t.co/6ONYrmggND # RedMeat,__label__1,26,2,True
@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.,@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president an d h3 was supreme allied commaner.,__label__2,41,7,True
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.","@Claudialena8 she was n't saying she did, but yes me and Kannon have both been in the ghetto and know what it ' s like so u look dumb.",__label__1,35,2,True
RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,RT @gab_mccarthy : @rosestokoe @JuliaMarie892 @_sulne @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,__label__1,15,2,True
"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch","@Zonozi @QuantRyse @oHckeypuck55 Classic d runk C@rter texts never fai l. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch",__label__1,38,5,True
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka,A pharaohs nd his an gry bird http://t.co/jMC2eR32Ka,__label__1,11,1,True
@_icantmiss Boys still got birds in the cage? Lol,@_icantmiss Boys still got bi rds in the cage? 1ol,__label__1,21,2,True
Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. Stupid white bitch.,Old lady went to pay and reached all the way over my plate. Hate eating on bar countertops. pudding head white-hot bit ch.,__label__1,21,4,True
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",""" @lildurk _ : I c an sour yo bich into a eaterrrrrrrrr """,__label__2,28,3,True
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,@Ant_Dgk @Buckm00se @ChainskiBum woul d this faggot survive in TJ?,__label__1,15,2,True
How you like them apples you pineapple bitch?,How you lie tem apples you pineaplpe b itch?,__label__2,30,4,True
"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH","LMFAO, supid bitch tells me at the door they already started, and to come back.&#128514;&#128514 ; UMMMM NAH",__label__1,25,1,True
"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water","Laat Zihni Ozdil met rust julie gemene trollen, hoe durven jullie zijn meming in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water",__label__1,32,2,True
"This guy is nits&#8220;@Lucci_Dpc: i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&#8221;","This guy is nits&#8220;@Lucci_Dpc : i learn freshly things e very day, u the only one still talkin bo ut jim crow. There go that republican hypocrisy&#8221;",__label__2,43,5,True
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?,@jacksparenohoe hotter than a pussy in a pepper patch.... who ma kes ths shit up anyway...?,__label__2,37,4,True
#BlessJesus The #Crown of HIS head to the sole of HIS feet,# BlessJesus The # Crown of HIS head to the so le of HIS feet,__label__1,18,1,True
"Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9","Oh Yahweh, yo ur hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9",__label__1,20,1,True
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons","@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons",__label__2,74,13,False
it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,it 's 201 4 bitches need to be r3ady for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,__label__2,30,3,True
Can't stop eating graham crackers,Ca n't stop eating gr@ham crackers,__label__2,13,1,True
A miserable bitch is on the docket today. Lois 'Misery' Lerner better get grilled. The ordered harassment was undeniable. #breakherdown #war,A miserable bitch is on the docket today. Los ' miserableness ' Alan Jay Lerner practiced become grill3d. The ordered harassment was undeniable. # breakherdown # wa r,__label__1,60,12,True
RT @Smart_Cookie86: If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,RT @Smart_Cookie86 : If I had to pick a President of the Uncle Tom associtaion I wold pick Larr y Elder.,__label__1,38,6,True
#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,# pep pill loving the sho w this dawn. Chris is directing the conversation beautifully. Make the teabaggers talk!,__label__2,45,8,False
@BetoDavidThomas @JesseCanon bitch my mom didn't call you,@BetoDavidThomas @Jesseanon bitch my mom did n't call you,__label__1,24,3,True
"RT @medzzzx: *claims hoes don't exist* 

*uses hoe in her name* http://t.co/tSNzJgPye4",RT @medzzzx : * cla1ms hoes do n't exist * * use s hoe in her name * http://t.co/tSNzJgPye4,__label__1,32,3,True
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN,& # 9733 ; BEST A SIAN MASSAGE ON THE Brooklyn Park s1ope --TOP R ATED SPA & # 9733;718 - 622 - 0221 - 24 http://t.co/saWpjDtIGN,__label__2,96,20,True
My Lil cousin been locked up for 2 years for beating a bitch with. Metal bucket,My Lil cousin been loced up for 2 y ears for beating a bitch with. Me tal buckt,__label__1,39,5,True
"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing","RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song. MAY@ ANGELOU # poetry # writing",__label__1,14,1,True
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya","R T @I_AM_YOUNGPAPER : "" @Shane_A1 : @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya",__label__1,11,1,True
Ruley a bitch ry,Ruey a bi tch r y,__label__2,23,4,False
"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;","Black guy in class : * attempst t o throw a paper ball into the tras h * * miss * Mrs. Mundy : "" You 're a take down to your race, Marcus "" & # 128514;&#128514;&#128514 ;",__label__1,62,6,True
hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho,hot nigga is just as big as I don't like was. bobby bitch n ice too RT @BLASTography : @WaymoTheGod he wo n't t ho,__label__2,22,2,True
"@Liveitupjersey yeah...I try NOT to follow them ZULU looking bitches. 
#muslims FLAT OUT NO WAY!
I use my sheets on my bed, NOT MY HEAD!","@Liveitupjersye yeah...I tr y NOT to follow them ZULU looking bitches. #muslims FLAT OUT atomic number 102 W@Y! I use my sheets on my bed, NOT MY HEAD!",__label__1,54,7,True
Winking emoji? I'm about to fuck her right in the pussy,Winking emoji? I 'm about to fuck her right i n the pussy,__label__2,15,1,True
@thereal_EMandM ain't like I have anything to do bitch boy lol.,@thereal_EMandM a1 n't like I have anything to do bitch boy lol.,__label__1,62,11,True
@JustTooMuchCake Lmao. it bel ike that nowadays,@JustTooMuchaCke Lao. it b el ike that nowadays,__label__1,30,5,True
"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG","@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! hotdog",__label__1,147,29,False
@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I am a hick though.,@BolandDrummer I have never once in my life been to a 'coffee shop' like Starbucks. I @m a hik though.,__label__1,18,3,True
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,@hayyllss Merry Christmas Hun ! & # 172877;&#127876;&#10084;&#65039 ;,__label__1,11,1,True
"RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""","RT @LovelyMariiee: ""@GinaSanabria_: Exes swear they can do better, then you see their next bitch ..... &#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;""",__label__2,98,19,False
"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""","Every time I play a Patapon game a nd hear the "" Ushishi Theme "", I think o f a beatboxing monkey. ""YO YO YO GET UPPA!!!""",__label__2,32,2,True
Night niggers,Nig ht nigga,__label__1,15,2,False
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?","Virtually z ero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?",__label__1,15,1,True
@_TheBlackNerd wyd fag,@_TheBlacNerd wyd jade,__label__1,18,3,True
Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,Traff1c inwards th e gable$ & lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt ;,__label__1,26,4,True
"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @Tinashe","I would like to test and see h ow long your tongue really i s, my 1ady. [eggplant emoji] @Tinashe",__label__2,32,3,True
@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,@O_ShitItsLaura haha because I 'm too cool for them hoe s lmao jk I got reported supposedly that I was a fae account & # 128554 ;,__label__1,41,4,True
Like I can't have niggas thinkin ho-tep talk time is apart of my party sets.,Like I ca n't have niggas thinkin h o - tep talk time is apart of my party sets.,__label__1,28,2,True
22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,22 talented drivers RT @garrisonstudio : I a m really gld there have n't been any yellows. But why haven't there been any yellows??,__label__2,27,2,True
City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,Cit y highawy skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV,__label__1,27,4,True
RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all,RT @BroadDayJay _ : Fellas remmeber t o stock up on thermals and Timbs before the dykes buy the m all,__label__2,33,3,True
Thou shall not mock Ryan(the future)Kelly,T hou shall non nock Rayn(the fture)Kelly,__label__1,31,5,True
"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils","@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv th3m white devils",__label__2,19,2,True
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;","RT @seansteiger31 : I do n't gang bang ho, I jus gang bang these ho3s & # 128299 ;",__label__1,27,1,True
@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;,@FattyyTooRaw well Ontario is like kind o f a dump now that the ghetto moved here since its cheaper to live here so.. & # 128514 ;,__label__1,32,2,True
#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus,# StopWhitePeople RT @ABC7 : 9 cases of West Nile virus infections reported in Orange County this yea r ; 105 dead birds found carrying virus,__label__2,29,1,True
RT @thachosenkid321: @DonQuixtote he trash tbh #StartMikeVike,RT @thachosenkid321: @DonQuixtote h e tash tbh # $tartMikeVike,__label__1,27,5,True
This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha,This game on some shit!! Haha playing that hoe high ha d me and my nigggs trippen hah a,__label__2,22,2,True
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,@Lov3Tadaihsa & # 128514;&#128514;&#128541 ; a b0x full of yellow crayons.,__label__1,29,4,True
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake","RT @TheAsaCrawford : You shoulda laerned how to bake, cuz bitches love cake",__label__2,25,2,True
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""","@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""",__label__1,169,31,False
I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis,I am extremely sad to have to admit that some of the best 21st century Arabic rhymes hav e been written by Jihadis,__label__1,26,1,True
